Description,Solution,Prediction rank,Predictions
a sport or pastime that involves hunting fish from the sea or rivers,fishing,1,"['fishing', 'fisher', 'fisherman', 'gamefish', 'fishery', 'fish', 'sportfishing', 'drumming', 'bag', 'angle', 'jit', 'hit', 'game', 'trout', 'gillie', 'hunted', 'hunt', 'hatch', 'sport', 'sports', 'try', 'netting', 'fishkeeping', 'outdoorsman', 'trap', 'trapping', 'trapped', 'otter', 'fare', 'faring', 'taking', 'gig', 'jag', 'amusement', 'rig', 'preserved', 'preserve', 'preserving', 'preserves', 'fishnet', 'seiner', 'swim', 'loom', 'spearfish', 'spearfishing', 'bycatch', 'ebbing', 'ebbs', 'cat', 'hinting', 'hunting', 'swordfish', 'on', 'pn', 'trolling', 'troll', 'fin', 'finning', 'float', 'rise', 'balk', 'balking', 'junket', 'strike', 'grayling', 'tackle', 'aquatics', 'spadefish', 'hunter', 'outdoorsy', 'trawl', 'trawling', 'kayak', 'catch', 'finny', 'luring', 'lure', 'bait', 'decoy', 'gannet', 'play', 'recreational', 'bloodsport', 'fishkill', 'kayaking', 'crawling', 'crawl', 'falconry', 'seine', 'lance', 'spear', 'overfished', 'overfishing', 'plugged', 'creel', 'canoeing', 'whip', 'gillnet', 'tren', 'mojarra', 'floating', 'crabbing', 'sail', 'hook', 'jook', 'hooks', 'fisherfolk', 'surfperch', 'garth', 'bathe', 'groundfish', 'tolling', 'toll', 'kayaker', 'gill', 'cod', 'banking', 'windsurfing', 'noodle', 'noodling', 'heck', 'liner', 'chums', 'sheepshead', 'punter', 'jig', 'scull', 'sculling', 'trips', 'trip', 'archer', 'ayu', 'sliver', 'crafted', 'crafting', 'shrimper', 'comber', 'hauler', 'kast', 'last', 'marlin', 'swirled', 'swirling', 'drummer', 'kidder', 'trammel', 'lamplighter', 'trawler', 'dragger', 'surfing', 'quarrying', 'quarry']"
to feel happiness or pleasure when you do an activity,enjoy,15,"['revel', 'reveling', 'liking', 'happiness', 'please', 'rapture', 'aah', 'bask', 'basking', 'rejoice', 'happy', 'gladness', 'blessed', 'celebrate', 'enjoy', 'groove', 'joy', 'lust', 'glad', 'dainty', 'complacence', 'fun', 'joyous', 'pleased', 'play', 'delight', 'delectation', 'relishing', 'satisfaction', 'hedonic', 'overjoyed', 'glow', 'like', 'liked', 'exhilaration', 'excitement', 'confort', 'comforted', 'comforts', 'comfort', 'exhibit', 'merry', 'admire', 'pleasing', 'sympathize', 'solace', 'rejoicing', 'ues', 'promenade', 'hedonism', 'venting', 'vented', 'releasing', 'outlet', 'release', 'vent', 'entreat', 'cheers', 'cheering', 'euphoria', 'extract', 'gripping', 'grip', 'dig', 'epicurean', 'yay', 'inspiration', 'quickening', 'galvanization', 'apathy', 'act', 'acy', 'joyful', 'savoring', 'savor', 'recreation', 'refreshment', 'live', 'tickling', 'felicitous', 'sending', 'send', 'gusto', 'hobbyist', 'moves', 'move', 'mak', 'make', 'felicity', 'sensing', 'sense', 'sensed', 'pleasurable', 'thrill', 'thrilled', 'amuse', 'love', 'amusement', 'titillation', 'lightness', 'elation', 'elated', 'attainted', 'excited', 'excite', 'heartwarming', 'affect', 'rioting', 'riot', 'crow', 'heavenly', 'blithe', 'joyfulness', 'interest', 'dissipate', 'dissipated', 'grateful', 'recreate', 'droop', 'drooping', 'hobby', 'sensation', 'sensuous', 'proud', 'dopamine', 'taste', 'inflame', 'inflaming', 'feels', 'feel', 'blast', 'stirred', 'happily', 'emotion', 'goody', 'cheerfulness', 'avocation', 'drive', 'brooking', 'brook', 'fulfillment', 'orgasm', 'orgasms', 'orgasmic', 'felicitate', 'moonlight', 'device', 'comfortable', 'exultation', 'gay', 'luxury', 'pleasurably', 'stimulant', 'listy', 'lusty', 'luring', 'lure', 'entertainment', 'arousing', 'sweeten', 'sweetened', 'activity', 'rock', 'rocks', 'hiking', 'hike', 'gloating', 'touchingly', 'lighten', 'pleasant', 'gust', 'unbend', 'ravish', 'ravished', 'swoon', 'irritative', 'irritating', 'joyousness', 'enjoyable', 'exult', 'jubilate']"
to move your mouth or jaw up and down in break up or soften food,chew,3,"['mouthing', 'mouth', 'chew', 'mastication', 'chewing', 'chewed', 'crump', 'grinning', 'grin', 'quid', 'drooling', 'drool', 'sipping', 'sip', 'munch', 'munching', 'snaffle', 'spit', 'spitting', 'slaver', 'swallow', 'bay', 'bau', 'baying', 'lap', 'lapped', 'crunch', 'crunching', 'mow', 'scrunch', 'gag', 'oral', 'masseter', 'loll', 'nibble', 'nibbling', 'nibbles', 'suck', 'mumble', 'muzzle', 'muzzled', 'drivel', 'gnashing', 'gnash', 'champ', 'snap', 'tooth', 'chump', 'chomping', 'gnawing', 'gnaw', 'smack', 'bolt', 'drinks', 'drink', 'mun', 'taste', 'snarled', 'snarl', 'saliva', 'gagging', 'sup', 'gape', 'gaping', 'tongue', 'gulp', 'pout', 'lurch', 'radula', 'spewing', 'spew', 'gum', 'gummed', 'gumming', 'knap', 'masticate', 'salivate', 'uptake', 'consumption', 'intake', 'chin', 'griping', 'gripes', 'gripe', 'titter', 'tittering', 'eats', 'eat', 'dribble', 'dribbling', 'mug', 'glut', 'slobber', 'strangled', 'strangling', 'strangle', 'savage', 'laugh', 'roofed', 'roofs', 'roof', 'softened', 'blow', 'pucker', 'licked', 'lick', 'resorb', 'buck', 'cham', 'chow', 'ingest', 'jaw', 'repressing', 'repress', 'repressed', 'pop', 'poo', 'clint', 'embouchure', 'clatter', 'clattering', 'sputtering', 'throat', 'gobble', 'alveolar', 'clutching', 'chops', 'tetanus']"
the word for painting music theatre sculpture and other creative activities,art,3,"['piece', 'piecing', 'art', 'artist', 'artwork', 'composition', 'direction', 'pastiche', 'painting', 'title', 'rendering', 'musicianship', 'expression', 'conservatory', 'limn', 'modernism', 'artificial', 'sculpture', 'rendition', 'staged', 'stage', 'graphic', 'sculptor', 'dramaturgy', 'retrospective', 'romanesque', 'designed', 'design', 'gothic', 'construction', 'artful', 'pictures', 'picturing', 'picture', 'artistic', 'sculptured', 'sculptures', 'sculpturing', 'music', 'reading', 'pictorial', 'aesthetic', 'esthetic', 'drama', 'scenography', 'patterning', 'pattern', 'figuring', 'figure', 'designer', 'carver', 'painter', 'sketching', 'sketch', 'orchestra', 'extravaganza', 'improvisation', 'plastic', 'sculptural', 'abstract', 'palette', 'performance', 'production', 'character', 'montage', 'story', 'imagery', 'related', 'theatrics', 'arty', 'depiction', 'paint', 'counterpoint', 'musician', 'compose', 'genre', 'represent', 'represented', 'smith', 'do', 'gig', 'content', 'miniaturist', 'choreography', 'painterly', 'opera', 'grotesque', 'opus', 'minimalism', 'sets', 'det', 'set', 'handling', 'vehicle', 'theater', 'dramatics', 'futurism', 'portraiture', 'model', 'texture', 'textured', 'drawer', 'altarpiece', 'create', 'accessory', 'comedy', 'theory', 'composing', 'limning', 'repertoire', 'quartet', 'masterpiece', 'idiom', 'gallery', 'baroque', 'scene', 'concert', 'figurative', 'exposition', 'longhair', 'performer', 'pencil', 'ballet', 'detail', 'cca', 'song', 'primitivism', 'portraying', 'portray', 'portrayed', 'studio', 'artistry', 'swing', 'olio', 'draftsmanship', 'drawing', 'drafting', 'needlework', 'oeuvre', 'storied', 'carving', 'arts', 'abstractionism', 'troupe', 'company', 'portrayer', 'prolificacy', 'scenic', 'pointillist', 'producer', 'titular', 'va', 'impromptu', 'retouching', 'retouch', 'phonics', 'tragedy', 'scenery', 'house', 'keying', 'key', 'keys', 'moderne', 'attune', 'attuned', 'subject', 'residency', 'culture', 'modeling']"
the feeling of sadness after making the wrong choice,regret,5,"['sorrow', 'regrets', 'regretting', 'sorrowing', 'regret', 'rue', 'unrepentant', 'remorse', 'repentant', 'comedown', 'rueful', 'penitence', 'regretful', 'sadden', 'saddening', 'surrender', 'surrendering', 'anxiety', 'pity', 'unhappiness', 'depression', 'compunction', 'blues', 'desiring', 'desire', 'desired', 'shaming', 'shame', 'malaise', 'desperate', 'despairing', 'grievance', 'ruefully', 'sorry', 'sorrowful', 'unhappy', 'disappointment', 'repenting', 'repent', 'melancholy', 'sadness', 'rebound', 'rebounding', 'heartbreak', 'afterthought', 'rethink', 'rethinking', 'reconsideration', 'sink', 'desolation', 'loneliness', 'despondency', 'disillusionment', 'ambivalence', 'guilty', 'dissatisfaction', 'remorseful', 'discomfiture', 'resent', 'contrite', 'disheartened', 'thing', 'lamentable', 'misses', 'missed', 'miss', 'prick', 'drear', 'melancholia', 'cheerless', 'solace', 'complaining', 'temptation', 'despair', 'desperation', 'brokenhearted', 'commiseration', 'pathos', 'ashamed', 'bitterness', 'resentment', 'rancor', 'galled', 'gall', 'shocks', 'shocked', 'stupor', 'shock', 'daze', 'twinge', 'regretfully', 'dysthymia', 'bsd', 'vad', 'badly', 'misery', 'distraught', 'grudge', 'grudging', 'option', 'dismay', 'discouragement', 'dismaying', 'dismayed', 'revulsion', 'commiserate', 'grieving', 'fear', 'fearing', 'feared', 'heartbreaker', 'want', 'nostalgia', 'somberness', 'gloom', 'gloominess', 'complaint', 'sadly', 'heartbroken', 'sentimentalism', 'sas', 'sad', 'aad', 'dismal', 'mistake', 'dejection', 'conscious', 'tragic', 'painfulness', 'pain', 'incensed', 'indignant', 'outraged', 'lovelorn', 'bereft', 'astray', 'poignancy', 'have', 'bitter', 'list', 'miserable', 'melancholic', 'happiness', 'ouch', 'regrettable', 'affliction', 'embarrassment', 'emotionless', 'consolation', 'elation', 'distract', 'aftertaste', 'overjoyed']"
popular drink made by putting leaves in hot water,tea,4,"['steep', 'strep', 'steeping', 'tea', 'cha', 'khat', 'herbal', 'americano', 'toddy', 'mating', 'mate', 'mates', 'coffee', 'kava', 'badminton', 'mull', 'mulling', 'spritzer', 'hottie', 'posset', 'brew', 'chico', 'chocolate', 'swig', 'chives', 'sherbet', 'sherbert', 'tisane', 'bishop', 'cooler', 'beer', 'stilled', 'distillery', 'still', 'potable', 'beverage', 'drinks', 'drink', 'drinkable', 'decoction', 'hw', 'blackstrap', 'hum', 'sour', 'soured', 'boiled', 'squashing', 'squash', 'sangria', 'copenhagen', 'teakettle', 'leaf', 'chai', 'julep', 'aloe', 'saki', 'sook', 'sake', 'cups', 'cup', 'cupped', 'kettle', 'juice', 'jus', 'vino', 'nurse', 'limeade', 'callaloo', 'rickey', 'grenadine', 'meas', 'mead', 'thermos', 'nipa', 'jasmine', 'cocktail', 'cooling', 'grouper', 'cordial', 'liquor', 'tincture', 'flipping', 'flip', 'potion', 'smashed', 'smashing', 'smash', 'sundowner', 'soma', 'vinegar', 'pekoe', 'draw', 'lemonade', 'cava', 'sipping', 'sip', 'scald', 'scalding', 'swanky', 'nectar', 'highball', 'sarsaparilla', 'makgeolli', 'cobbler', 'instant', 'punching', 'punch', 'swizzle', 'floss', 'succulent', 'samovar', 'catechu', 'spirituous', 'eggnog', 'oregano', 'marjoram', 'spirit', 'spirits', 'seething', 'seethe', 'cider', 'small', 'absinthe', 'mixer', 'food', 'vermouth', 'collins', 'olla', 'scorch', 'sear', 'scorched', 'pruno', 'milkshake', 'tonic', 'peppermint', 'sorbet', 'grass', 'grassed', 'gimlet', 'iced', 'dango', 'leach', 'leaching', 'espresso', 'soda', 'pop', 'poo', 'twist', 'albumin', 'pectin', 'soju', 'schnapps', 'snowball', 'wash']"
to make the amount of something lower,reduce,31,"['dwindle', 'lessened', 'lower', 'halve', 'depreciating', 'depreciated', 'depreciate', 'less', 'discount', 'small', 'mitigate', 'understated', 'downwards', 'sink', 'subtract', 'low', 'diminished', 'diminish', 'diminishing', 'decrement', 'tapering', 'short', 'shorts', 'slash', 'slashing', 'decimate', 'more', 'better', 'vetter', 'reduced', 'reduce', 'belittling', 'belittle', 'belittled', 'subdue', 'raise', 'dips', 'dip', 'dio', 'bate', 'devalued', 'devaluing', 'devalue', 'minimize', 'multiply', 'multiplied', 'submit', 'swell', 'swelled', 'falls', 'dall', 'fall', 'downsize', 'abating', 'abate', 'debased', 'degraded', 'shrink', 'deepen', 'deepening', 'minimization', 'tapers', 'shortened', 'deplete', 'depression', 'cuts', 'depreciation', 'difference', 'moderate', 'augmentation', 'incrementally', 'increment', 'pulsate', 'decline', 'diminution', 'distill', 'distilling', 'undersell', 'amplify', 'undercharge', 'thinned', 'thinning', 'advance', 'advancing', 'debated', 'debate', 'upwards', 'surplus', 'debauch', 'mak', 'make', 'propagate', 'underproduction', 'total', 'totaled', 'pull', 'pulling', 'minced', 'mince', 'proportionate', 'ducks', 'duck', 'drop', 'debasing', 'debase', 'overpriced', 'base', 'appreciating', 'appreciated', 'surplusage', 'excess', 'underestimate', 'undervalued', 'scale', 'downshift', 'degrade', 'softened', 'humble', 'humbling', 'humbled', 'spikes', 'spiking', 'relent', 'annex', 'margin', 'riddle', 'riddled', 'douse', 'dousing', 'heightened', 'heightening', 'heighten', 'rise', 'lighten', 'improve', 'growing', 'proportioned', 'proportions', 'proportion', 'cutback', 'rear', 'below', 'borrowing', 'borrow', 'deflate', 'crack', 'tantamount', 'commute', 'punished', 'punishing', 'punish', 'truncate', 'extended', 'extend', 'raising', 'raiding', 'stretch', 'stretched', 'slack', 'slacks', 'letup', 'slacking', 'capsule', 'encapsulate', 'dreg', 'depressing', 'decelerate', 'aggregated', 'aggregate', 'garner', 'garnering', 'rebate', 'parlay', 'boll', 'heave', 'gain', 'gaining', 'chill', 'chills', 'up', 'upping', 'ups']"
to find out some information or to locate a place that was not generally known beforehand,discover,55,"['locate', 'emplace', 'tracks', 'tracking', 'track', 'tracked', 'regain', 'locater', 'discovery', 'ferret', 'scouring', 'scoured', 'scour', 'learn', 'seeking', 'ascertained', 'ascertain', 'contextual', 'location', 'rummaging', 'rummage', 'exploration', 'address', 'addressing', 'shakedown', 'located', 'search', 'contextualization', 'site', 'siting', 'explore', 'rediscover', 'spotting', 'spots', 'spot', 'etcetera', 'habitat', 'detect', 'detected', 'detecting', 'relocate', 'relocated', 'revelation', 'private', 'chance', 'positioning', 'indicate', 'discovered', 'revealing', 'revealed', 'disclose', 'unwrap', 'reveal', 'divulge', 'discover', 'expose', 'divulging', 'unwrapped', 'suss', 'explorer', 'placing', 'localize', 'placed', 'forage', 'foraging', 'unlocking', 'unlock', 'surface', 'surfacing', 'telling', 'detective', 'indication', 'spy', 'spying', 'predetermine', 'predetermined', 'heuristic', 'know', 'knows', 'invention', 'hot', 'lead', 'fix', 'fic', 'telltale', 'traces', 'trace', 'pick', 'placer', 'unknowing', 'investigate', 'spotter', 'privy', 'news', 'elude', 'eluding', 'nonlocal', 'inscrutably', 'base', 'house', 'open', 'pinpoint', 'nailing', 'nail', 'nails', 'traceable', 'birthplace', 'display', 'nose', 'locating', 'geography', 'note', 'triangulation', 'hunted', 'hunt', 'invented', 'inventively', 'invent', 'allocate', 'extrapolate', 'unknown', 'tell', 'anywhere', 'bloodhound', 'anonymity', 'ignorant', 'unwitting', 'deliver', 'delivered', 'plant', 'uncertainty', 'mislaid', 'loses', 'lose', 'misplaced', 'scent', 'scented', 'missing', 'realized', 'detection', 'predict', 'predicted', 'certification', 'sleuth', 'sleuthing', 'ransack', 'ransacking', 'ransacked', 'disquisition', 'unmapped', 'indeterminate', 'undetermined', 'examination', 'scout', 'scouts', 'scouting', 'anonymous', 'home', 'localization', 'secretively', 'secret', 'somewhere', 'anachronism', 'osmosis', 'retracing', 'bingo', 'reconnoitering', 'new', 'prospect', 'prospecting', 'dispose', 'ken', 'finding', 'inquire', 'unfamiliar', 'searchable', 'keyword', 'lay', 'lookup', 'consultancy', 'refer', 'probe', 'probing', 'hide', 'root', 'roots', 'fact', 'wau', 'rise', 'geospatial', 'ravel', 'unknowable', 'investigatory', 'concealing', 'conceal', 'obscurity', 'shop', 'shopping', 'inquisitively', 'blind', 'blinds', 'prescience', 'ascertainment', 'offsite', 'determined']"
a place where many books are stored so that people can easily access them,library,1,"['library', 'bindery', 'bookshop', 'bookshelf', 'athenaeum', 'shelve', 'stack', 'stacked', 'stacks', 'house', 'bookstore', 'bookcase', 'bibliophile', 'repertory', 'press', 'pressed', 'pocketbook', 'bookstall', 'bookseller', 'newsroom', 'book', 'books', 'booking', 'studying', 'study', 'bookmaker', 'herbarium', 'bookmobile', 'archives', 'belong', 'folder', 'pamphlet', 'brochure', 'leaflet', 'storeroom', 'stowage', 'scrapbook', 'archive', 'archived', 'bookclub', 'bookselling', 'tapped', 'tap', 'tapping', 'safe', 'album', 'crowding', 'directory', 'paperback', 'cabinet', 'bookend', 'repository', 'covers', 'cover', 'put', 'metadata', 'manual', 'dumping', 'dump', 'locker', 'cupboard', 'closet', 'stockroom', 'slipcase', 'carrel', 'cubicle', 'stalls', 'stall', 'area', 'computerize', 'text', 'textbook', 'schoolbook', 'lectern', 'order', 'pocketable', 'pottery', 'graveyard', 'compiling', 'compile', 'bds', 'finis', 'carol', 'abc', 'depot', 'trucks', 'trucked', 'pantry', 'antiquarian', 'tome', 'storage', 'handy', 'boards', 'ranged', 'ranging', 'range', 'jostle', 'satchel', 'cuddy', 'binding', 'good', 'cache', 'cached', 'diary', 'secretary', 'folio', 'spool', 'checkbook', 'bookkeeping', 'depository', 'depositary', 'deposit', 'depositing', 'depositional', 'codex', 'codec', 'stationer', 'hardback', 'file', 'schoolbag', 'bureau', 'bookplate', 'bk', 'daybook', 'box', 'nox', 'backlist', 'bestseller', 'bookmark', 'journal', 'bookbinder', 'librarian', 'bookkeeper', 'ancillary', 'shelving', 'bookman', 'bookworm', 'bible', 'quire', 'bind', 'storehouse', 'thumb', 'thumbing', 'binder', 'pigeonhole', 'pigeonholing', 'publisher', 'wth', 'curator', 'conservator', 'lumber', 'other', 'interleave', 'interleaving', 'commonplace', 'pagination', 'rnd', 'end', 'ended', 'audiobook', 'separated', 'separate', 'panopticon', 'collection']"
to think into the future and feel that is is likely that a particular event will happen,expect,92,"['prevision', 'prospect', 'prospecting', 'outlook', 'expectation', 'clairvoyant', 'precognitive', 'foretelling', 'presentiment', 'futurity', 'precognition', 'prediction', 'anticipation', 'fate', 'destiny', 'fates', 'hoping', 'hope', 'calculate', 'provisions', 'preparation', 'provisioning', 'provision', 'read', 'timing', 'timed', 'presage', 'presaging', 'farsighted', 'divination', 'prescience', 'future', 'prospective', 'offing', 'tomorrow', 'upcoming', 'prospectively', 'trusted', 'trust', 'farsightedness', 'farseeing', 'toward', 'expectant', 'prognostic', 'foreseeing', 'foresee', 'forsee', 'augur', 'premonition', 'futurism', 'prognostication', 'forecasting', 'presentation', 'look', 'looks', 'kook', 'ahead', 'prophesy', 'prophesying', 'time', 'hereafter', 'forward', 'fortuneteller', 'contemplate', 'reactive', 'prognosticate', 'history', 'prefiguring', 'diviner', 'forecast', 'forecasted', 'optimism', 'intertemporal', 'issue', 'topic', 'subject', 'matter', 'bode', 'see', 'apprehensive', 'prescient', 'scrying', 'possibility', 'extrapolation', 'coming', 'prophet', 'provident', 'oracular', 'precursory', 'foresighted', 'long', 'expect', 'expected', 'expecting', 'expectancy', 'visionary', 'betoken', 'predictor', 'prognosticator', 'soothsayer', 'forecaster', 'momentarily', 'present', 'presented', 'probability', 'foreseeable', 'premeditated', 'premeditate', 'soothsaying', 'discount', 'anticipate', 'fortune', 'prognosis', 'predict', 'predicted', 'apprehension', 'futurology', 'daresay', 'contemplation', 'presuppose', 'omen', 'envisage', 'envisaged', 'preparing', 'prepare', 'innovative', 'chance', 'later', 'futuristic', 'immediate', 'cogitate', 'hindsight', 'premillennial', 'cast', 'casted', 'be', 'against', 'likelihood', 'realized', 'understand', 'millenarian', 'pessimism', 'conceit', 'arrange', 'order', 'predictive', 'flashforward', 'prophetic', 'reckon', 'libertarian', 'predestined', 'sure', 'certain', 'thrifty', 'eventual', 'surprised', 'provide', 'providing', 'anticipatory', 'antedate', 'divined', 'divine', 'confidence', 'thunk', 'think']"
a period of months corresponding to the earth orbiting the sun,year,15,"['dozen', 'month', 'dusk', 'sun', 'predawn', 'day', 'dau', 'moon', 'mooning', 'spring', 'july', 'december', 'seasoned', 'season', 'year', 'menstrual', 'june', 'neptune', 'midsummer', 'solar', 'geosynchronous', 'jupiter', 'equinox', 'solstice', 'twelvemonth', 'concurrent', 'ecliptic', 'august', 'january', 'intercalary', 'dating', 'hr', 'hour', 'cycle', 'quarter', 'quarters', 'summertime', 'tt', 'evening', 'epoch', 'eon', 'ein', 'decade', 'century', 'intercalation', 'february', 'october', 'mard', 'mars', 'november', 'millennium', 'saturn', 'march', 'inferior', 'jan', 'age', 'periodic', 'planet', 'daylight', 'april', 'period', 'ephemeris', 'postmillennial', 'embolism', 'late', 'trimester', 'unit', 'apollo', 'midyear', 'quarantined', 'revolution', 'hours', 'interval', 'semester', 'era', 'monthly', 'mansion', 'night', 'lapsing', 'lapse', 'node', 'aurora', 'eccentricity', 'biennium', 'winters', 'winter', 'quadrennium', 'midwinter', 'tide', 'circuit', 'daytime', 'summers', 'summer', 'pluto', 'ultimo', 'september', 'anthropic', 'one', 'move', 'moves', 'heliocentrism', 'christmas', 'noel', 'yuletide', 'yule', 'superior', 'venus', 'continuance', 'duration']"
an organised competitive activity or game where physical skill is needed,sport,2,"['sports', 'sport', 'hinting', 'hunting', 'athletics', 'gymnastics', 'play', 'form', 'exercising', 'exercise', 'singling', 'single', 'participant', 'player', 'grooming', 'training', 'preparation', 'puzzled', 'puzzling', 'playing', 'sporting', 'hunted', 'hunt', 'scrimmage', 'athlete', 'bee', 'field', 'flied', 'primed', 'competitive', 'dragstrip', 'avocation', 'jousting', 'joust', 'meets', 'meet', 'house', 'competitively', 'pursuit', 'stroke', 'stroked', 'camp', 'gambling', 'athletic', 'practicing', 'opening', 'double', 'course', 'ics', 'train', 'trained', 'racewalking', 'sportsmanship', 'matched', 'match', 'bodybuilding', 'shoot', 'lake', 'intramural', 'guard', 'fancy', 'trick', 'tryout', 'warcraft', 'fighter', 'tem', 'team', 'lacrosse', 'powderpuff', 'moonlight', 'hustle', 'hustling', 'activity', 'sportswoman', 'freestyle', 'tabling', 'race', 'showjumping', 'skillful', 'experience', 'league', 'positioning', 'official', 'books', 'book', 'booking', 'jock', 'scrum', 'compulsory', 'clinic', 'athleticism', 'tourney', 'game', 'drill', 'drilled', 'assisted', 'gymkhana', 'boccia', 'clubs', 'clubbing', 'club', 'run', 'runs', 'scratch', 'scratched', 'gymnasium', 'feat', 'carousel', 'competition', 'rivalry', 'chicken', 'gym', 'barker', 'orbit', 'handler', 'manager', 'coach', 'racquets', 'rackets', 'racquet', 'racket', 'penalty', 'gaming', 'benching', 'basketball', 'manage', 'managing', 'tracks', 'tracking', 'tracked', 'track', 'tournament', 'singles', 'pedagogy', 'instruction', 'education', 'didactics', 'move', 'moves', 'hardware', 'duel', 'cheerleading', 'racecourse', 'professional', 'sagacious', 'agonist', 'agonistic', 'competitiveness', 'aerialist', 'fight', 'open', 'handle', 'goal', 'contest', 'contested', 'expert', 'block', 'cheat', 'cheated', 'maul', 'skill', 'art', 'strat', 'start', 'running', 'tennis', 'doings', 'aerobics', 'stacker', 'utility', 'ruck', 'humping', 'jumping', 'det', 'set', 'sets', 'lay', 'slapstick', 'contestant', 'moors', 'noor', 'moor', 'amateur', 'professionalism', 'squad', 'hurling', 'competitor']"
the colour of the sea or the sky,blue,2,"['aquamarine', 'blue', 'blueness', 'chromatic', 'sunrise', 'sunset', 'glaucous', 'sunup', 'azure', 'blueish', 'bluish', 'chromatography', 'hued', 'serene', 'color', 'magenta', 'seascape', 'hue', 'marine', 'rainbow', 'grays', 'grat', 'great', 'brine', 'saturation', 'black', 'skylight', 'toning', 'tone', 'chromatically', 'earthlike', 'pales', 'pale', 'tint', 'tinted', 'tinting', 'hyaline', 'sandy', 'briny', 'lave', 'foam', 'mere', 'neptune', 'fark', 'violet', 'ensign', 'opaline', 'leaden', 'value', 'values', 'empyrean', 'heaven', 'heavens', 'chromaticity', 'coloring', 'person', 'seabed', 'deep', 'chroma', 'complementary', 'bluey', 'complement', 'hew', 'pigment', 'harmony', 'navy', 'periwinkle', 'colorimetric', 'lightness', 'chord', 'khaki', 'ruddy', 'clash', 'clashing', 'brown', 'brownish', 'camouflage', 'teal', 'wash', 'sky', 'multicolor', 'dye', 'bluing', 'umber', 'secondary', 'slat', 'sapphire', 'dusky', 'bleu', 'blow', 'subtractive', 'oceanography', 'red', 'rwd', 'grayish', 'greyish', 'greyed', 'bright', 'complexion', 'ultraviolet', 'ether', 'mirage', 'mare', 'hard', 'b', 'casted', 'cast', 'vermillion', 'vermilion', 'bronze', 'quadrille', 'aqua', 'colorectal', 'tanning', 'smoke', 'smoked', 'purples', 'tincture', 'cool', 'colored', 'pink', 'oink', 'beryl', 'solid', 'iridescence', 'opalescence', 'pastel', 'vibrant', 'lurid', 'motley', 'metals', 'metal', 'sullen', 'redness', 'sombre', 'chrominance', 'flowering', 'flushed', 'flush', 'rhubarb', 'indigo', 'fiery', 'tan', 'tans', 'tanned', 'blueberry', 'roan', 'ocean', 'meets', 'meet', 'colorful', 'green', 'monochrome', 'perse', 'blend', 'plum', 'plu', 'chameleon']"
to touch someone or something with an extended finger or long thin object,poke,88,"['touch', 'touched', 'fingering', 'contacts', 'contact', 'paw', 'finger', 'dinger', 'reach', 'reaches', 'reaching', 'tangible', 'handle', 'palm', 'tact', 'palmate', 'stretch', 'stretched', 'thumb', 'thumbing', 'pick', 'grazed', 'graze', 'tapped', 'tap', 'tapping', 'feels', 'feel', 'stroking', 'stroked', 'stroke', 'draw', 'dig', 'jab', 'jabbing', 'kab', 'cup', 'cupped', 'cups', 'pinkie', 'spanning', 'span', 'nudge', 'nudging', 'digitized', 'flexor', 'glance', 'digital', 'trine', 'toucher', 'prod', 'prodding', 'meets', 'meet', 'groping', 'grope', 'firmness', 'chuck', 'handling', 'bird', 'spend', 'tip', 'tipped', 'toe', 'tat', 'jit', 'hit', 'handing', 'hand', 'touching', 'fingerling', 'brush', 'nuzzle', 'index', 'indexing', 'indexed', 'tangent', 'paddling', 'points', 'point', 'fingertip', 'give', 'fingerlike', 'pinch', 'pinched', 'prehensile', 'feely', 'poke', 'tweak', 'tweaking', 'tweaked', 'extended', 'extend', 'riffle', 'contiguity', 'adjacency', 'fillip', 'pincher', 'kiss', 'kissing', 'taste', 'scrabble', 'teacher', 'cuff', 'forceps', 'fiddling', 'fiddle', 'coy', 'lead', 'mitten', 'grounded', 'ground', 'manipulation', 'tig', 'take', 'fingernail', 'percussion', 'virginal', 'digit', 'singlehanded', 'digitally', 'slapping', 'slaps', 'slap', 'gauntlet', 'attained', 'attain', 'knuckle', 'artifact', 'strike']"
