Description,Solution,Prediction rank,Predictions
in a clear and lucid manner,lucidly,1,"['lucidly', 'clearly', 'patently', 'cleared', 'clear', 'spiritually', 'crisply', 'sharply', 'artfully', 'craftily', 'slyly', 'cunningly', 'efficaciously', 'unceremoniously', 'dolefully', 'constitutively', 'exasperatingly', 'insincerely', 'satirically', 'preponderantly', 'truthfully', 'how', 'philosophically', 'poetically', 'indescribably', 'expansively', 'exuberantly', 'studiously', 'unclearly', 'queasily', 'creatively', 'imprecisely', 'calmly', 'indistinctly', 'audaciously', 'otherwise', 'differently', 'physically', 'fulsomely', 'articulately', 'eloquently', 'magically', 'meditatively', 'properly', 'neatly', 'ungraciously', 'realistically', 'pragmatically', 'supremely', 'feebly', 'deferentially', 'undeservedly', 'believably', 'heartily', 'cordially', 'precociously', 'briefly', 'shortly', 'mystically', 'dreamily', 'lightly', 'visibly', 'lucidity', 'ideally', 'exquisitely', 'tersely', 'expressively', 'assiduously', 'descriptively', 'grandiosely', 'vaguely', 'undesirably', 'translucent', 'squarely', 'ungracefully', 'imploringly', 'pleadingly', 'intellectually', 'lasciviously', 'soulfully', 'peaceably', 'inanely', 'obligingly', 'capriciously', 'expeditiously', 'questioningly', 'demurely', 'incontrovertibly', 'demonstrably', 'provably', 'amiably', 'intelligently', 'marvelously', 'magnificently', 'smartly', 'legibly', 'crudely', 'inexpertly', 'artlessly', 'profoundly', 'seriously', 'humanly', 'reassuringly', 'dispassionately', 'unselfconsciously', 'pleasingly', 'openly', 'resentfully', 'lusciously', 'perfunctorily', 'neurotically', 'incredibly', 'unassumingly', 'cleanly', 'flawlessly', 'adroitly', 'drearily', 'grumpily', 'crossly', 'plainly', 'finely', 'infernally', 'thoughtfully', 'soberly', 'right', 'rights', 'decent', 'decently', 'vigilantly', 'eminently', 'practically', 'tenuously', 'nattily', 'exultantly', 'fantastically', 'supinely', 'sublimely', 'resplendently', 'blissfully', 'placidly', 'pleasantly', 'dazzlingly', 'decorously', 'speciously', 'brilliantly', 'straightforwardly', 'straightforward', 'insensibly', 'entertainingly', 'comfortingly', 'simply', 'steadfastly', 'succinctly', 'heartlessly', 'deliriously', 'primly', 'quietly', 'ingenuously', 'affably', 'genially', 'obtrusively', 'unrepentantly', 'closely', 'close', 'intimately', 'inextricably', 'lifelessly', 'ponderously', 'unwaveringly', 'meticulously', 'considerately', 'carefully', 'gratuitously', 'ordinarily', 'congenially', 'impassively', 'inconspicuously', 'understandably', 'trenchantly', 'colloquially', 'candidly', 'specifically', 'mindlessly', 'stunningly', 'however', 'learnedly', 'unfailingly', 'deftly', 'like', 'liked', 'healthily', 'lustily', 'extraordinarily', 'handily', 'uneasily', 'dolce', 'reverentially', 'awesomely', 'gorgeously', 'splendidly', 'boisterously', 'rhetorically', 'sagely', 'inexcusably', 'sensibly', 'rigorously', 'strictly']"
hold sacred,enshrine,2,"['saints', 'enshrine', 'saint', 'solemn', 'sainted', 'sanctimoniously', 'inviolate', 'inviolable', 'sacredness', 'sacredly', 'ineffable', 'unspeakable', 'unnameable', 'canonize', 'taboo', 'sanctum', 'pilgrimage', 'blasphemous', 'sacred', 'scripture', 'sacrilegious', 'profane', 'profaned', 'venerable', 'divined', 'divine', 'consecrated', 'consecrate', 'common', 'profanely', 'sanctified', 'sanctify', 'blasphemously', 'fane', 'murti', 'reverence', 'sanctuary', 'hierarch', 'conviction', 'miscreant', 'sanctimonious', 'sacrament', 'psalm', 'hierarchy', 'dreaded', 'dread', 'dreads', 'religious', 'spiritual', 'temple', 'blasphemer', 'desecration', 'desecrated', 'desecrate', 'pilgrim', 'books', 'bible', 'word', 'book', 'booking', 'maintained', 'maintain', 'maintaining', 'hallows', 'hallow', 'grasp', 'hallowed', 'blasphemy', 'trusted', 'trust', 'fiduciary', 'disrespect', 'worship', 'benediction', 'blessing', 'sacristan', 'deconsecrated', 'violate', 'violated', 'outrage', 'hod', 'dedicate', 'obtain', 'surprised', 'unhallowed', 'palladium', 'have', 'sacrilege', 'tabernacles', 'tabernacle', 'oath', 'devotedly', 'hardline', 'value', 'values', 'profanation', 'contained', 'contain', 'service', 'servicing', 'services', 'stow', 'canonical', 'loved', 'blaspheme', 'hieratic', 'stand', 'appreciating', 'treasure', 'appreciated', 'chanson', 'superstition', 'fey', 'fides', 'fay', 'confident', 'function', 'conjuration', 'catch', 'contemplation', 'secularity', 'religion', 'behold', 'shrine', 'hold', 'psalmist', 'sacrifice', 'expiate', 'combine', 'combining', 'declare', 'translate', 'symbolize', 'symbolizing', 'holiness', 'python', 'encumber', 'cumber', 'restrained', 'restrain', 'constraining', 'restraining', 'constrain', 'testify', 'fiducial', 'iconoclast', 'ritualist', 'believing', 'sanctioning', 'sanctioned', 'sanction', 'reconciliation', 'inspired', 'secularist', 'dedication', 'sexton', 'icon', 'faithful', 'pipal', 'hearts', 'heart', 'mettle', 'nerve', 'nerves', 'medicine', 'hang', 'clinging', 'cling', 'forbear', 'retained', 'retain', 'retaining', 'cult', 'sure', 'tight', 'sicker', 'abiding']"
a number assigned to the ratio of two quantities ; two quantities are of the same order of magnitude if one is less than 10 times as large as the other ; the number of magnitudes that the quantities differ is specified to within a power of 10,magnitude,1,"['magnitude', 'unit', 'ratio', 'factor', 'terms', 'term', 'in', 'proportioned', 'proportion', 'proportions', 'proportional', 'quantity', 'density', 'scale', 'equality', 'antecedent', 'difference', 'subtraction', 'three', 'standard', 'decibel', 'proportionality', 'more', 'quantitative', 'numerically', 'big', 'vig', 'fraction', 'index', 'indexing', 'indexed', 'digital', 'proportionate', 'given', 'vector', 'quotient', 'preponderance', 'summing', 'sum', 'su', 'product', 'contingent', 'excess', 'dividend', 'rule', 'dominate', 'reign', 'ruled', 'reigning', 'prevail', 'correction', 'value', 'values', 'infinite', 'efficient', 'numbing', 'numbering', 'number', 'quantified', 'quantify', 'reciprocal', 'operand', 'extreme', 'numerical', 'inverse', 'resulting', 'result', 'inversely', 'even', 'evens', 'multiplicative', 'rates', 'rate', 'rated', 'coefficient', 'numeric', 'slips', 'slipped', 'slip', 'slipping', 'quantitatively', 'predominate', 'divisor', 'nine', 'ix', 'part', 'cardinal', 'analogy', 'negative', 'rotor', 'certain', 'rational', 'amplification', 'eight', 'block', 'constant', 'mess', 'scalar', 'associative', 'base', 'identify', 'colon', 'size', 'per', 'pwr', 'eighteen', 'amount', 'exponent', 'handful', 'sixteen', 'invariable', 'inequality', 'double', 'square', 'surplusage', 'surplus', 'sized', 'commensurable', 'correspondence', 'measure', 'ninety', 'linearity', 'variable', 'seven', 'dimensioning', 'dimensionality', 'dimensionally', 'dimension', 'measurement', 'add', 'asd', 'massing', 'mass', 'bulk', 'denominate', 'unitary', 'ten', 'gain', 'gaining', 'numeral', 'incidence', 'scads', 'primed', 'alternation', 'as', 'convert', 'nineteen', 'unity', 'predominantly', 'preponderantly', 'equivalent', 'fourteen', 'mo']"
territory ruled by a prince,principality,1,"['principality', 'princedom', 'monarchy', 'regality', 'duchy', 'duke', 'realm', 'swatting', 'princeling', 'dukedom', 'eir', 'emir', 'kingship', 'lordship', 'territorial', 'durbar', 'potentate', 'vassalage', 'prince', 'possession', 'sultanate', 'rajah', 'court', 'courting', 'kinglet', 'maharaja', 'territory', 'regiment', 'regimented', 'princely', 'royalty', 'raja', 'county', 'monarchism', 'principal', 'dynasty', 'subject', 'mastering', 'master', 'rana', 'rez', 'kong', 'rex', 'protector', 'reign', 'reigning', 'domain', 'territoriality', 'princess', 'kingdom', 'sovereignty', 'p', 'emirate', 'country', 'colony', 'serenity', 'before', 'scepter', 'dependency', 'earldom', 'domination', 'lords', 'lord', 'philip', 'monaco', 'regal', 'states', 'state', 'land', 'monarch', 'conquest', 'dominion', 'castle', 'majesty', 'territorially', 'bound', 'maharajah', 'coronation', 'barony', 'annex', 'bey', 'viceroy', 'soiling', 'soil', 'soiled', 'provincial', 'municipal', 'pe', 'rike', 'imperium', 'republic', 'crowning', 'crown', 'cession', 'palatine', 'chieftainship', 'patriarchate', 'regalia', 'khan', 'demesne', 'superiority', 'jurisdiction', 'district', 'terr', 'fief', 'territorialism', 'naik', 'laird', 'government', 'govt', 'knight', 'admiral', 'royally', 'occupy', 'regency', 'royal', 'elector', 'despot', 'usurpation', 'monarchical', 'monarchic', 'condominium', 'tyrant', 'regnant', 'overlord', 'steward', 'caliphate', 'garland', 'ameer', 'palace', 'province', 'autocratic', 'authoritarian', 'tyrannic', 'dictatorial', 'tyrannical']"
as regards theology,theologically,1,"['theologically', 'divinity', 'naturalism', 'resurrection', 'word', 'rationalism', 'restoration', 'theologian', 'theological', 'divine', 'divined', 'heterodox', 'economy', 'apologetics', 'theologist', 'inspiration', 'eschatology', 'ecclesiology', 'homiletics', 'dualism', 'summa', 'atonement', 'renewed', 'renewing', 'faith', 'religious', 'predestination', 'thd', 'revelation', 'probable', 'die', 'dir', 'apostasy', 'devotional', 'kalam', 'conversion', 'act', 'acy', 'soteriology', 'dispensation', 'hermeneutics', 'falls', 'fall', 'dall', 'millennium', 'catholicism', 'nihilism', 'doctrine', 'rel', 'convert', 'theodicy', 'paradigmatic', 'decree', 'fundamentalism', 'institutionalism', 'gracefulness', 'grace', 'graces', 'symbol', 'agape', 'inability', 'demonology', 'father', 'life', 'salvation', 'formalism', 'christian', 'impute', 'imputed', 'heaven', 'liberal', 'religiously', 'exegesis', 'evangelic', 'adoption', 'sin', 'sinning', 'polemic', 'polemicist', 'putatively', 'reserves', 'reserve', 'angel', 'ch', 'neologism', 'legal', 'nature', 'ecclesiastics', 'damn', 'sentence', 'sentencing', 'godhead', 'lords', 'lord', 'creator', 'maker', 'almighty', 'praising', 'praise', 'legalist', 'missiology', 'creation', 'evangelical', 'zion', 'hoping', 'hope', 'ministry', 'ecumenical', 'mystery', 'regeneration', 'synergistic', 'ordinance', 'liturgical', 'pantheistic', 'std', 'universalism', 'arian', 'majesty', 'election', 'servicing', 'service', 'services', 'rationalist', 'predestined', 'comforter', 'adoration', 'charity', 'christening', 'christen', 'justification', 'love', 'regenerate', 'regenerating', 'rs', 'adored', 'adore', 'cult', 'religion', 'asceticism', 'supernaturalism', 'piety', 'dogmatic', 'creed', 'spirituality', 'godly', 'spiritual', 'credo', 'catholicity', 'ecclesiastic', 'ecclesiastical', 'gospel', 'kingdom', 'spiritualism', 'conservativism', 'profane', 'profaned', 'triune', 'confessional', 'deify', 'spiritism', 'cabala', 'meditation', 'pneumatics', 'sect', 'allah', 'retribution', 'christianity', 'professing', 'profess', 'philosophically', 'blaspheme', 'deification', 'antinomian', 'pantheism']"
of or relating to or resembling an axon,axonal,1,"['axonal', 'axis', 'neuronal', 'axon', 'exe', 'ala', 'axilla', 'axing', 'bony', 'cortical', 'myelination', 'bosonic', 'limbic', 'aces', 'axiomatic', 'fornix', 'acinar', 'cellular', 'monolithic', 'enteric', 'enteral', 'myeloid', 'neocortical', 'symbolical', 'clonal', 'spinal', 'poll', 'polls', 'neurite', 'neuron', 'ocular', 'optic', 'optical', 'diver', 'ax', 'crocodilian', 'myelin', 'foxy', 'neurotrophic', 'neuroanatomical', 'condylar', 'morphological', 'skeleton', 'sion', 'skeletal', 'symbolist', 'robotic', 'symbolic', 'anal', 'lobular', 'morphometric', 'cerebrospinal', 'muscular', 'fleshy', 'sarcoid', 'protoplanetary', 'asinine', 'catarrhal', 'numinous', 'carpal', 'matin', 'column', 'axial', 'objective', 'bulbar', 'draconian', 'actinic', 'asteroidal', 'synapse', 'corticospinal', 'vertebral', 'autarkic', 'brachial', 'planar', 'monomaniacal', 'serpentine', 'mesic', 'cyclopean', 'elemental', 'nervous', 'quadraphonic', 'octagonal', 'electronic', 'phalangeal', 'conventional', 'cree', 'tentacular', 'millenary', 'ovine', 'cabochon', 'synaptic', 'thalamic', 'psionic', 'pentagonal', 'thespian', 'glomerular', 'structural', 'paralytic', 'reptilian', 'coracoid', 'sphenoid', 'dendritic', 'ophthalmic', 'primatial', 'pleomorphic', 'slips', 'slipped', 'slip', 'slipping', 'nerve', 'nerves', 'capsular', 'spinous', 'conic', 'glial', 'trabecular', 'abdominal', 'astral', 'olfactory', 'dinosaurian', 'sesamoid', 'chordate', 'lune', 'formal', 'nominal', 'modal', 'nodal', 'formic', 'morphogenetic', 'ish', 'like', 'liked', 'nucleolar', 'asterisked', 'asterisk', 'verbal', 'alpinist', 'sax', 'prismatic', 'rococo', 'mammalian', 'manual', 'nonagenarian', 'archetypal', 'quasi', 'miniscule', 'minuscule', 'pelvic', 'elegiac', 'cranial', 'ideal', 'definitional', 'pedal', 'turbinate', 'conical', 'penultimate', 'slatternly', 'spermatic', 'toric', 'chiral', 'penitential', 'phenomenal', 'cytoskeletal', 'humic', 'prototypic', 'palmar', 'unmanly', 'rete', 'iliac', 'muon', 'philistine', 'binomial', 'corporal', 'usufructuary', 'pharyngeal', 'calligraphic', 'monomeric', 'basic', 'interstitial', 'demonic', 'recessed', 'etymological', 'fishy', 'nuclear', 'oval', 'neurological', 'neurologic', 'arian', 'quadratic', 'pathfinding', 'terminological', 'descriptive', 'elitist', 'corpuscular', 'neurotropic', 'pointillist', 'anatomic', 'cerebral', 'sympathetic']"
densely branched Eurasian plant ; foliage turns purple - red in autumn,belvedere,1,"['belvedere', 'carnation', 'indigo', 'rowan', 'henbit', 'shamrock', 'gooseberry', 'colorful', 'candytuft', 'bluebottle', 'cornflower', 'autumnal', 'madder', 'carrot', 'oink', 'pink', 'cardoon', 'turn', 'turned', 'butterbur', 'chamomile', 'heather', 'ruta', 'purpura', 'perilla', 'belladonna', 'amaranth', 'safflower', 'tumbleweed', 'mustard', 'heliotrope', 'falls', 'dall', 'fall', 'snowdrop', 'pomegranate', 'apple', 'magnolia', 'velvetleaf', 'pistachio', 'oregano', 'marjoram', 'gorse', 'raping', 'rape', 'raped', 'colza', 'pimpernel', 'briar', 'brier', 'japonica', 'beet', 'apricot', 'evergreen', 'mauve', 'sycamore', 'damson', 'bearberry', 'monkshood', 'crambe', 'mulberry', 'edelweiss', 'colored', 'oleander', 'radish', 'cotoneaster', 'kaki', 'groundsel', 'tarragon', 'flaming', 'brazilwood', 'deciduous', 'ti', 'fuchsia', 'begonia', 'buckthorn', 'meadowsweet', 'loosestrife', 'galaxy', 'galax', 'coltsfoot', 'green', 'greens', 'prunus', 'may', 'arbutus', 'sumac', 'lobelia', 'echinacea', 'andromeda', 'knapweed', 'poinciana', 'mullein', 'periwinkle', 'marshmallow', 'bloodroot', 'vermilion', 'vermillion', 'mandrake', 'plantain', 'orchid', 'galangal', 'rhododendron', 'grain', 'luxuriant', 'sloe', 'hemlock', 'amethyst', 'cress', 'carmine', 'ryegrass', 'tamarind', 'azalea', 'poplar', 'celandine', 'astilbe', 'turnip', 'gingery', 'erythroid', 'rwd', 'red', 'maroon', 'marooned', 'grape', 'verdure', 'greenery', 'claret', 'geranium', 'crimson', 'ocotillo', 'chinaberry', 'variegation', 'delphinium', 'sourwood', 'anil', 'logwood', 'purplish', 'kudzu', 'manzanita', 'clove', 'cordyline', 'foxglove', 'columbine', 'burgundy', 'puce', 'hackberry', 'agapanthus', 'crabapple', 'phlox', 'oak', 'lavender', 'linden', 'comfrey', 'ironweed', 'umbrage', 'redwood', 'fennel', 'crocus', 'spring', 'cheese', 'allspice', 'dak', 'dhak', 'purples', 'florid', 'holly', 'rue', 'viburnum', 'alder', 'spicebush', 'ruby', 'russet', 'kochia', 'plu', 'plum', 'fleabane', 'sandalwood', 'plumbago', 'lilac', 'rufous', 'myrtle', 'potentilla', 'heath', 'ruddy', 'hypericum', 'larch', 'saka', 'pansy', 'salmonberry', 'precocious', 'henna', 'aurora', 'birch', 'sanguine', 'daisy', 'tansy', 'lotus', 'iris']"
a formal resignation and renunciation of powers,abdication,1,"['abdication', 'resign', 'resignedly', 'submit', 'abdicate', 'dethrone', 'renunciation', 'invest', 'renounce', 'surrender', 'surrendering', 'suspension', 'remit', 'ceding', 'cede', 'abandoning', 'abandon', 'divergent', 'egress', 'hands', 'valediction', 'resigned', 'constituent', 'retentive', 'parting', 'patting', 'remission', 'submission', 'compliance', 'put', 'give', 'leaving', 'leave', 'attrition', 'succession', 'permit', 'kegs', 'lega', 'ambitious', 'departure', 'ruling', 'regnant', 'castration', 'forgive', 'relinquished', 'relinquishing', 'relinquish', 'disbandment', 'farewell', 'oppressive', 'defeatism', 'abject', 'banishing', 'banish', 'usurpation', 'cash', 'vale', 'adieu', 'reign', 'reigning', 'arrivederci', 'adios', 'goodby', 'goodbye', 'bye', 'cheerio', 'demobilize', 'nomination', 'mana', 'ministerial', 'quit', 'abjure', 'danger', 'patience', 'donor', 'constitutive', 'entente', 'vicarious', 'forego', 'vest', 'enthrone', 'enthroned', 'insubordinate', 'challenging', 'resistant', 'repeal', 'devolution', 'resolve', 'resolving', 'hegemon', 'authorize', 'empower', 'let', 'letting', 'lets', 'destination', 'liberty', 'rulership', 'command', 'abjectly', 'regress', 'afoot', 'ouster', 'misfeasance', 'abrogate', 'revolution', 'usurp', 'donee', 'obey', 'potency', 'balance', 'balancing', 'overthrow', 'substitution', 'jurisdiction', 'violence', 'past', 'preceding', 'centralize', 'censoring', 'censor', 'royalty', 'influence', 'depose', 'inauguration', 'discretionary', 'cold', 'authoritative', 'diadem', 'displace', 'tyranny', 'government', 'govt', 'supremacy', 'restoration', 'rebellion', 'rod', 'appointee', 'power', 'powered', 'gift', 'gifting', 'hibernation', 'crucify', 'crucified', 'forgo', 'forgoing', 'election', 'separation', 'retreat', 'retreated', 'retreating', 'forswearing', 'forswear', 'propitiatory', 'reassignment', 'reversal', 'disbarment', 'disinvest', 'divest', 'diminution', 'frum', 'drum', 'removing', 'remove', 'ineffectiveness', 'dominion', 'echo', 'delivery', 'cession', 'generalship', 'remittal', 'listless', 'semiofficial', 'dictatorship', 'vicegerent', 'in', 'potentiate', 'operative', 'pouring', 'posthumously', 'dormant', 'squeeze', 'rendition', 'render', 'hangover', 'holdover', 'forbear', 'subject', 'bounce', 'bolt', 'deposition', 'dethronement', 'impotence', 'defrock', 'disqualifying', 'disqualify', 'exit', 'predominant', 'omnipotent', 'rescission', 'recant']"
lacking hair on the face,beardless,1,"['beardless', 'bald', 'balding', 'baldness', 'hairless', 'bearded', 'bewhiskered', 'down', 'beard', 'smooth', 'smoothed', 'stubble', 'callow', 'sideburns', 'epilation', 'hirsutism', 'dax', 'fax', 'alopecia', 'barefaced', 'straightness', 'hairy', 'mustache', 'forehead', 'hairlessness', 'hirsute', 'barnet', 'undergrowth', 'pilus', 'hypertrichosis', 'raw', 'nott', 'mopping', 'unshaven', 'blowsy', 'facial', 'brow', 'pile', 'heer', 'poll', 'here', 'polls', 'combing', 'effluvium', 'skinhead', 'flyaway', 'mousy', 'roach', 'forelock', 'plain', 'ringworm', 'felling', 'fell', 'baldhead', 'plica', 'hippie', 'tagging', 'buckle', 'bun', 'bristle', 'dander', 'hypopigmentation', 'longhaired', 'hairiness', 'stubbly', 'pubescent', 'glib', 'fines', 'crip', 'depilatory', 'scalped', 'scalp', 'fringing', 'fringe', 'lash', 'tonsured', 'toupee', 'pompadour', 'unpainted', 'haircare', 'roots', 'root', 'bareheaded', 'eyelash', 'cowlick', 'area', 'hoary', 'trichotillomania', 'queue', 'mane', 'furrowed', 'furrows', 'furrow', 'goateed', 'pills', 'pill', 'shaggy', 'scraggly', 'albinism', 'downy', 'beaver', 'ballard', 'substrate', 'shagged', 'hairbrush', 'shadow', 'shadowed', 'imperial', 'acne', 'lank', 'shocks', 'shocked', 'shock', 'blond', 'crimp', 'crimping', 'crimped', 'haircut', 'piedra', 'goatee', 'bullmastiff', 'depigmentation', 'blonde', 'fronting', 'front', 'chinstrap', 'grizzled', 'straight', 'cosmetology', 'grays', 'herd', 'herding', 'tonsure', 'headless', 'brunet', 'thatch', 'rugged', 'rigged', 'shaft', 'blackhead', 'dial', 'shed', 'goatskin', 'eyeless', 'stubbled', 'bouffant', 'microcephaly', 'complexion', 'bushy', 'mohawk', 'scrape', 'dowse', 'dowsing', 'wig', 'wool', 'jawless', 'pallid', 'polled', 'color', 'eyebrow', 'flat', 'close', 'kisser', 'cilia']"
later than usual or than expected,tardily,2,"['belatedly', 'tardily', 'late', 'belated', 'tardy', 'premature', 'retard', 'forward', 'extraordinary', 'sinful', 'beyond', 'soon', 'syne', 'unexpected', 'duly', 'expectable', 'unusual', 'below', 'look', 'looks', 'kook', 'prospective', 'contrariwise', 'contrarily', 'inevitably', 'anticipated', 'appearing', 'appear', 'unbelievably', 'lite', 'fearing', 'feared', 'fear', 'due', 'common', 'expectant', 'attend', 'attended', 'expectation', 'gone', 'afterward', 'or', 'spect', 'accelerating', 'accelerate', 'otherwise', 'later', 'ahead', 'beforehand', 'meta', 'desire', 'desired', 'trusted', 'hoping', 'desiring', 'trust', 'hope', 'expectantly', 'special', 'particular', 'especial', 'exceptional', 'variance', 'before', 'ulterior', 'thunk', 'think', 'unpredictable', 'unsurprisingly', 'extra', 'momentarily', 'queer', 'rum', 'odd', 'curious', 'funny', 'frighteningly', 'always', 'by', 'surprised', 'anterior', 'shady', 'suspicious', 'fishy', 'suspect', 'prevent', 'after', 'postdate', 'earlier', 'sooner', 'usual', 'priority', 'earliness', 'evens', 'even', 'ordinary', 'biding', 'rather', 'believe', 'rar', 'ear', 'timely', 'air', 'rare', 'airs', 'outlook', 'artifice', 'following', 'on', 'pn', 'figuring', 'figure', 'antedate', 'then', 'former', 'overdue', 'normalcy', 'normality', 'prematurely', 'ere', 'quickly', 'tend', 'tending', 'favorite', 'unpremeditated', 'ensuing', 'attendance', 'antecedent', 'optimistic', 'affirmative', 'leafing', 'leading', 'expect', 'expectancy', 'expecting', 'expected', 'slowing', 'slow', 'low', 'discrepancy', 'originally', 'await', 'anticipate', 'course', 'naturally', 'unexpectedly', 'likely', 'precipitant', 'expectedly', 'advancing', 'advance', 'tertiary', 'subsequently', 'disappointing', 'unsatisfying', 'forwardness', 'sanguine', 'future', 'typically', 'spit', 'spitting', 'lateness', 'age', 'eld', 'once', 'soonest', 'behind', 'tarry', 'anticipatory', 'tilled', 'till', 'tilling', 'oddly', 'peculiarly', 'curiously', 'ask', 'require', 'requiring', 'required', 'immature', 'normally', 'latterly', 'unaccustomed', 'long', 'regularly', 'contemplation', 'afterthought', 'customarily', 'patient', 'bound', 'delayed', 'delaying']"
( art ) the branch of philosophy dealing with beauty and taste ( emphasizing the evaluative criteria that are applied to art ),aesthetics,1,"['aesthetics', 'esthetics', 'aesthetic', 'esthetic', 'aestheticism', 'esthetician', 'artistic', 'aesthetical', 'elegant', 'unaesthetic', 'virtu', 'beauty', 'culture', 'art', 'symmetry', 'vertu', 'connoisseurship', 'taste', 'pathos', 'asceticism', 'esthetically', 'pragmatism', 'sublime', 'elegance', 'treasure', 'tasteful', 'conceptualism', 'irresistible', 'juggling', 'amateur', 'beauteous', 'artificiality', 'exaggeration', 'classicism', 'idealism', 'artsy', 'pulchritude', 'formalism', 'comeliness', 'sensuous', 'eye', 'eyes', 'painterly', 'lovely', 'lovey', 'piece', 'piecing', 'inartistic', 'poetry', 'decorated', 'philosophy', 'lyricism', 'atmosphere', 'criticism', 'feeling', 'delicacy', 'terminology', 'crowning', 'crown', 'gracefulness', 'grace', 'graces', 'artist', 'production', 'romanesque', 'critic', 'landscaped', 'pearl', 'graphic', 'deftness', 'ethos', 'naturalism', 'appreciation', 'paradise', 'the', 'teh', 'tactile', 'atmospheric', 'abstract', 'dada', 'surrealism', 'ideality', 'opus', 'picturesque', 'beautification', 'design', 'designed', 'fashionable', 'classy', 'stylish', 'genre', 'longhair', 'subjective', 'beautified', 'beautifying', 'beautify', 'recherche', 'virtuosity', 'illustration', 'cosmetic', 'dainty', 'prettiness', 'artificial', 'unreal', 'chinoiserie', 'gustatory', 'interpretation', 'chic', 'flavor', 'finesse', 'pictorial', 'perceptiveness', 'captivate', 'run', 'runs', 'tasty', 'sentiment', 'aesthetically', 'adorning', 'adorned', 'adorn', 'artistry', 'nonrepresentational', 'homeliness', 'accessory', 'attractive', 'handsome', 'expressionism', 'divertimento', 'gusto', 'allurement', 'romantic', 'absolute', 'impressionism', 'thinned', 'thinning', 'colorist', 'texture', 'textured', 'gracious', 'swank', 'stylishness', 'chichi', 'smartness', 'virtuoso', 'tastefulness', 'titular', 'unity', 'realism', 'oeuvre', 'artistically', 'fineness', 'daintiness', 'grotesque', 'personification', 'picturing', 'pictures', 'picture', 'technically', 'didacticism', 'keeping', 'minimalist', 'abstractionist', 'subject', 'ideal', 'realist', 'vision', 'illusion', 'outward', 'rhetoric', 'bloom', 'interpreted', 'interpreting', 'interpret']"
without volition or conscious control,reflex,1,"['reflex', 'automatic', 'reflexive', 'unconscious', 'automatism', 'consciously', 'unconsciously', 'impotently', 'involuntarily', 'independently', 'uncontrollably', 'autonomic', 'cold', 'insensate', 'involuntary', 'brute', 'spontaneous', 'perceive', 'perceiving', 'perceived', 'numb', 'anarchical', 'lawless', 'anarchic', 'thunk', 'think', 'reflexively', 'automatically', 'spontaneously', 'intuitive', 'passively', 'naturally', 'conscientious', 'consciousness', 'subconscious', 'feels', 'feel', 'inhibit', 'helplessly', 'impulsive', 'unprompted', 'apprehended', 'apprehend', 'apprehending', 'awaking', 'awake', 'collected', 'under', 'loose', 'free', 'away', 'freeing', 'freely', 'stun', 'stunned', 'subconsciousness', 'inhibition', 'twiddle', 'oblivion', 'entrance', 'compulsively', 'continent', 'intuition', 'compulsive', 'anencephalic', 'bloodless', 'amuck', 'amok', 'stupor', 'sleep', 'cognizant', 'instinctive', 'unselfconsciously', 'guilty', 'independent', 'conscious', 'blind', 'blinds', 'blackout', 'possessed', 'possess', 'senseless', 'frustrating', 'freewheel', 'subliminal', 'governable', 'controllable', 'awareness', 'unseeing', 'unobservant', 'indiscreetly', 'mechanically', 'faint', 'immediately', 'unknowingly', 'unregulated', 'go', 'dispirited', 'mechanical', 'suppressing', 'repressing', 'suppressed', 'suppress', 'repress', 'repressed', 'ungovernable', 'unthinking', 'cognize', 'platonic', 'fortuitous', 'election', 'clicking', 'penetrate', 'click', 'consensual', 'pass', 'passed', 'uncontrolled', 'sleeping', 'analgesia', 'instinct', 'kayo', 'sentience', 'runaway', 'contained', 'ecstasy', 'incontinence', 'domination', 'apprehensive', 'ungoverned', 'unchecked', 'unbridled', 'conscience', 'censoring', 'censor', 'hypnotically', 'resuscitated', 'resuscitate', 'dully', 'appreciated', 'appreciating', 'sentient', 'cleared', 'clear', 'absently', 'unfeeling', 'anesthetic', 'awaken', 'awakened', 'distortion', 'revive', 'revived', 'constraining', 'constrain', 'toy', 'fiddle', 'fiddling', 'diddle', 'studied', 'lightheaded', 'swooning', 'impulsively', 'shackles', 'shackled', 'uncontroversially', 'unconfined', 'motility', 'loses', 'lose', 'block', 'malleable', 'hurtling', 'hurtle', 'stupid', 'disengagement', 'dead', 'invalid', 'autonomously', 'motionless', 'resuscitation', 'lifelessly', 'ungraciously', 'automation', 'being', 'hypnosis', 'painlessly', 'paralysis', 'torpid', 'vegetative', 'subjectivism', 'present', 'presented', 'stilled', 'still', 'arrest', 'fling', 'flinging', 'freudian', 'impotent', 'knock', 'possession', 'disposition', 'frankly', 'automated', 'oblivious']"
