Description,Solution,Prediction rank,Predictions
cooked bread that is often eaten with butter for breakfast,toast,35,"['eat', 'meal', 'baked', 'ate', 'cheese', 'vegetables', 'meat', 'eating', 'sandwiches', 'chicken', 'dish', 'potatoes', 'pasta', 'cooking', 'meals', 'dishes', 'cakes', 'dessert', 'soup', 'sauce', 'cake', 'beans', 'eggs', 'roasted', 'milk', 'cream', 'boiled', 'flour', 'grilled', 'chocolate', 'ingredients', 'salad', 'sausage', 'fruit', 'toast', 'dinner', 'food', 'vegetable', 'salads', 'egg', 'yogurt', 'noodles', 'roast', 'garlic', 'dried', 'snack', 'potato', 'cookies', 'pancakes', 'foods', 'spicy', 'mixture', 'taste', 'steak', 'oatmeal', 'pork', 'toasted', 'fruits', 'pizza', 'drinks', 'juice', 'slices', 'eats', 'lunch', 'tomato', 'snacks', 'baking', 'drink', 'mashed', 'peanut', 'nuts', 'usually', 'sliced', 'dough', 'meats', 'tasty', 'mushrooms', 'spices', 'loaf', 'smoked', 'canned', 'porridge', 'sausages', 'pastries', 'onion', 'breads', 'syrup', 'cereal', 'carrots', 'tortillas', 'spoon', 'sometimes', 'consumed', 'spinach', 'soups', 'recipe', 'pie', 'pies', 'herbs', 'dinners']"
somebody who controls an organisation or group of people,leader,0,"['organization', 'groups', 'which', 'that', 'want', 'all', 'should', 'know', 'now', 'because', 'them', 'anyone', 'those', 'what', 'take', 'think', 'they', 'everyone', 'wanted', 'actually', 'get', 'responsible', 'same', 'believe', 'we', 'trying', 'come', 'saying', 'not', 'way', 'put', 'need', 'members', 'thought', 'would', 'one', 'some', 'only', 'wants', 'someone', 'person', 'doing', 'really', 'more', 'involved', 'sure', 'others', 'something', 'control', 'out', 'does', 'must', 'there', 'organizations', 'the', 'have', 'least', 'working', 'you', 'give', 'government', 'make', 'fact', 'turn', 'could', 'already', 'own', 'better', 'this', 'taking', 'everybody', 'why', 'needs', 'part', 'nobody', 'taken', 'nothing', 'might', 'country', 'help', 'than', 'like', 'every', 'concerned', 'everything', 'giving', 'much', ""'re"", 'alone', 'things', 'having', 'right', 'change', 'while', 'whether', 'thing', 'though', 'done', 'keep', 'anything']"
all of the information or facts that somebody might have in their head,knowledge,0,"['know', 'you', 'what', 'anything', 'anyone', 'something', 'why', 'think', 'someone', 'should', 'things', 'not', 'could', 'get', 'want', 'sure', 'come', 'does', 'we', 'nothing', 'actually', ""'ll"", 'fact', 'whether', 'that', 'really', 'certainly', 'wrong', 'because', 'whatever', 'reason', 'look', 'give', 'would', 'they', 'thing', 'them', 'simply', 'put', 'anybody', 'way', 'everything', 'need', 'believe', 'probably', 'maybe', 'thought', 'find', 'cannot', 'take', 'make', 'enough', 'those', 'everyone', 'sort', 'indeed', 'yet', 'i', 'must', 'always', 'never', ""'re"", 'let', 'wanted', 'done', 'there', 'matter', 'able', 'knows', 'turn', ""'d"", 'nobody', 'understand', 'question', 'too', 'either', 'explain', 'your', 'saying', 'trying', 'suggest', 'asked', 'knew', 'answer', 'person', 'doing', 'right', 'everybody', 'now', 'instance', 'thinks', 'these', 'better', 'looking', 'perhaps', 'happen', 'out', 'like', 'knowing', 'this']"
to say how a complicated situation or problem works so that other people then understand it,explain,73,"['what', 'know', 'because', 'think', 'fact', 'why', 'really', 'things', 'need', 'we', 'difficult', 'way', 'that', 'something', 'want', 'problems', 'believe', 'not', 'actually', 'certainly', 'come', 'thing', 'nothing', 'indeed', 'concerned', 'sure', 'done', 'should', 'much', 'they', 'does', 'very', 'might', 'this', 'too', 'there', 'everything', 'especially', 'anything', 'thought', 'you', 'yet', 'always', 'could', 'though', 'get', 'those', 'make', 'doing', 'now', 'many', 'whether', 'reason', 'question', 'everyone', 'better', 'some', 'have', 'matter', 'sort', 'more', 'seems', 'these', 'example', ""'re"", 'obviously', 'cannot', 'simply', 'quite', 'trying', 'find', 'them', 'explain', 'probably', 'unfortunately', 'particular', 'must', 'all', 'like', 'needs', 'same', 'would', 'instance', 'able', 'happen', 'ways', 'involved', 'realize', 'working', 'perhaps', 'look', 'different', 'change', 'i', 'take', 'important', 'already', 'others', 'our', 'knows']"
to express disappointment or lack of satisfaction in speech or writing,complain,0,"['expressing', 'expressed', 'frustration', 'sense', 'fact', 'concern', 'regret', 'desire', 'reason', 'particular', 'anger', 'doubt', 'noting', 'feeling', 'reflected', 'indeed', 'feelings', 'evident', 'what', 'despite', 'respect', 'yet', 'success', 'saying', 'expression', 'clearly', 'nothing', 'dissatisfaction', 'experience', 'however', 'same', 'dismay', 'understand', 'though', 'concerns', 'confidence', 'because', 'commitment', 'personal', 'genuine', 'appreciation', 'sympathy', 'enthusiasm', 'obvious', 'certain', 'that', 'explaining', 'without', 'profound', 'much', 'acceptance', 'not', 'critical', 'feel', 'sadness', 'emotion', 'this', 'own', 'regard', 'both', 'support', 'difficulty', 'failure', 'describing', 'their', 'nonetheless', 'some', 'nevertheless', 'our', 'surprise', 'admiration', 'wish', 'having', 'result', 'voiced', 'message', 'simply', 'motivation', 'gratitude', 'expresses', 'especially', 'understanding', 'progress', 'performance', 'noted', 'criticism', 'inability', 'those', 'example', 'meant', 'certainly', 'reflects', 'clear', 'statement', 'voice', 'reasons', 'anxiety', 'perhaps', 'ability', 'displeasure']"
to touch someone in sensitive parts of their body to make them laugh,tickle,0,"['something', 'you', 'anything', 'actually', 'things', 'really', 'get', 'know', 'makes', 'want', 'them', 'making', 'what', 'because', 'come', 'sure', 'enough', 'too', 'way', 'everything', 'not', 'look', 'thing', 'anyone', 'always', 'might', 'everyone', 'all', 'much', 'they', 'sort', 'able', 'those', 'very', 'nothing', 'could', 'does', ""'ll"", 'find', 'like', 'your', 'should', 'yet', 'think', 'more', 'never', 'give', ""'re"", 'need', 'turn', 'though', 'only', 'why', 'we', 'i', 'certain', 'would', 'feel', 'keep', 'take', 'somebody', 'simply', 'some', 'that', 'quite', 'thought', 'maybe', 'sometimes', 'especially', 'person', 'instead', 'certainly', 'without', 'better', 'done', 'one', 'let', 'perhaps', 'indeed', ""'d"", 'to', 'trying', 'hard', 'same', 'ever', 'ones', 'fact', 'own', 'must', 'doing', 'whatever', 'everybody', 'seems', 'made', 'when', 'these', 'matter', 'few', 'cannot', 'probably']"
to make a decision between more than one options or possibilities,choose,0,"['what', 'would', 'consider', 'possible', 'because', 'should', 'might', 'not', 'whether', 'come', 'could', 'way', 'making', 'that', 'take', 'only', 'yet', 'choice', 'we', 'all', 'reason', 'need', 'option', 'give', 'think', 'this', 'you', 'more', 'future', 'those', 'want', 'offer', 'possibility', 'things', 'certainly', 'must', 'fact', 'considering', 'such', 'they', 'these', 'why', 'something', 'few', 'some', 'allow', 'look', 'them', 'opportunity', 'get', 'find', 'ways', 'made', 'instead', 'there', 'though', 'most', 'question', 'decided', 'choices', 'now', 'same', 'does', 'put', 'better', 'nothing', 'example', 'sure', 'both', ""'ll"", 'change', 'know', 'thing', 'makes', 'many', 'move', 'our', 'without', 'perhaps', 'own', 'decisions', 'whatever', 'looking', 'potential', 'simply', 'decide', 'either', 'indeed', 'really', 'however', 'anything', 'have', 'adding', 'instance', 'giving', 'very', 'important', 'different', 'able', 'certain']"
an article of clothing that men often wear on their legs,trousers,76,"['clothes', 'women', 'sometimes', 'worn', 'usually', 'they', 'dress', 'wore', 'those', 'shoes', 'because', 'them', 'instead', 'these', 'having', 'not', 'others', 'same', 'look', 'always', 'too', 'only', 'either', 'hair', 'many', 'though', 'their', 'longer', 'pants', 'both', 'have', 'some', 'typically', 'or', 'themselves', 'that', 'actually', 'although', 'without', 'dressed', 'woman', 'used', 'fact', 'simply', 'like', 'long', 'all', 'generally', 'most', 'one', 'frequently', 'pair', 'uniforms', 'own', 'and', 'instance', 'girls', 'especially', 'more', 'ones', 'might', 'few', 'which', 'such', 'different', 'you', 'come', 'her', 'example', 'out', 'she', 'hats', 'put', 'as', 'what', 'trousers', 'shirts', 'make', 'wears', 'should', 'being', 'very', 'less', 'way', 'while', 'never', 'something', 'appear', 'why', 'things', 'shirt', 'once', 'this', 'could', 'suits', 'anything', 'need', 'people', 'occasionally', 'meant']"
to take the material from something and making it into something new rather than throwing it away,recycle,0,"['way', 'make', 'what', 'things', 'anything', 'them', 'because', 'come', 'you', 'nothing', 'they', 'instead', 'actually', 'not', 'get', 'might', 'simply', 'really', 'too', 'this', 'out', 'much', 'we', 'more', 'enough', 'could', 'want', 'think', ""'re"", 'sort', 'look', 'would', 'thing', 'everything', 'turn', 'put', 'that', 'coming', 'though', 'some', 'should', 'without', 'only', 'like', 'know', 'taking', 'yet', 'doing', 'same', 'does', ""'ll"", 'back', 'fact', 'give', 'need', 'those', 'thought', 'few', 'perhaps', 'getting', 'anyone', 'putting', 'all', 'looking', 'sure', 'always', 'when', 'certainly', 'maybe', 'now', 'better', 'one', 'find', 'own', 'than', 'why', 'these', 'very', 'never', 'someone', 'keep', 'meant', 'either', 'done', 'reason', 'probably', 'having', 'whatever', 'seems', 'trying', 'indeed', 'giving', 'everyone', 'there', 'before', 'less', 'change', 'i', 'hard', 'taken']"
clothing that you wear on your head,hat,0,"['clothes', 'worn', 'wore', 'shoes', 'dress', 'wears', 'hats', 'pants', 'shirt', 'shirts', 'uniforms', 'hair', 'apparel', 'leather', 'scarves', 'dressed', 'dresses', 'jacket', 'accessories', 'scarf', 'underwear', 'gloves', 'uniform', 'garments', 'jewelry', 'trousers', 'jackets', 'fashion', 'footwear', 'attire', 'helmets', 'outfits', 'costume', 'look', 'sunglasses', 'plastic', 'coat', 'shorts', 'heads', 'suits', 'socks', 'shoe', 'masks', 'helmet', 'robes', 'cloth', 'designer', 'instead', 'bags', 'sweaters', 'suit', 'women', 'skirts', 'face', 'fabric', 'outfit', 'wool', 'like', 'bearing', 'men', 'gowns', 'garb', 'coverings', 'usually', 'skin', 'store', 'sweater', 'shop', 'headgear', 'handbags', 'colored', 'garment', 'put', 'mask', 'longer', 'woman', 'protective', 'neck', 'red', 'robe', 'legs', 'gown', 'they', 'fashions', 'donned', 'costumes', 'because', 'sneakers', 'donning', 'sporting', 'baggy', 'pair', 'shoulders', 'your', 'gear', 'them', 'colors', 'clad', 'furniture', 'everything']"
when you try hard to do something difficult and you manage to do it,achieve,0,"['able', 'trying', 'really', 'things', 'make', 'find', 'get', 'want', 'you', 'enough', 'way', 'we', 'know', 'anything', 'come', 'sure', ""'ll"", 'what', 'think', 'need', 'they', 'thing', 'could', 'understand', 'harder', 'take', 'better', 'easy', 'to', 'might', 'too', 'help', 'keep', 'because', 'easier', 'them', 'always', 'impossible', 'certainly', 'very', 'actually', 'sort', ""'re"", 'tried', 'quite', 'why', 'everything', 'ways', 'maybe', 'anyone', 'not', 'doing', 'put', 'let', 'nothing', 'would', 'should', 'needed', 'must', 'whatever', 'done', 'cannot', 'does', 'learn', 'give', 'simply', 'yet', ""'d"", 'i', 'wanted', 'hoping', 'indeed', 'look', 'much', ""'ve"", 'everyone', 'unable', 'though', 'those', 'obviously', 'believe', 'realize', 'seems', 'effort', 'more', 'meant', 'tough', 'probably', 'prove', 'unfortunately', 'turn', 'looking', 'coming', 'never', 'ability', 'fact', 'myself', 'happen', 'knows', 'this']"
a hot dark brown drink like tea but made from ground beans,coffee,0,"['you', 'make', 'they', 'soft', 'few', 'too', 'come', 'once', 'instead', 'out', 'look', 'all', 'especially', 'very', 'such', 'makes', 'something', 'them', 'making', 'enough', 'because', 'get', 'and', 'when', 'things', 'chocolate', 'turn', 'though', 'really', 'what', 'everything', 'fruit', 'those', 'eat', 'only', 'taste', 'warm', 'water', 'not', 'red', 'way', 'sometimes', 'often', 'drinks', 'some', 'as', 'one', 'always', 'then', 'much', 'actually', 'that', 'cream', 'or', 'big', 'i', 'cool', 'we', 'hard', 'usually', 'these', 'more', 'nothing', 'anything', ""'re"", 'coming', 'sure', 'have', 'take', 'put', 'know', 'many', 'thought', 'there', ""'ll"", 'might', 'turned', 'same', 'night', 'why', 'this', ""'d"", 'looking', 'although', 'food', 'stuff', 'milk', 'sort', 'whole', 'got', 'where', 'large', 'think', 'having', 'which', 'used', 'find', 'never', 'thing', ""'ve""]"
the group of people who together make the decisions and plans to run the country,government,66,"['would', 'they', 'come', 'take', 'all', 'those', 'should', 'way', 'that', 'them', 'not', 'making', 'because', 'own', 'out', 'could', 'we', 'only', 'put', 'what', 'want', 'more', 'which', 'one', 'need', 'to', 'now', 'this', 'have', 'must', 'give', 'get', 'some', 'same', 'many', 'these', 'already', 'might', 'and', 'made', 'both', 'able', 'help', 'their', 'our', 'decided', 'yet', 'turn', 'most', 'last', 'part', 'allow', 'coming', 'trying', 'think', 'working', 'few', 'the', 'better', 'wanted', 'others', 'whether', 'than', 'you', 'move', 'government', 'keep', 'though', 'there', 'things', 'continue', 'without', 'two', 'such', 'saying', 'when', 'instead', 'start', 'know', 'fact', 'change', 'done', 'enough', 'before', 'actually', 'sure', 'years', 'first', 'like', 'once', 'hold', 'rest', 'taking', 'while', 'where', 'much', 'week', 'needs', 'having', 'does']"
the stuff that humans and animals eat in order to give them the energy they need to live,food,87,"['they', 'get', 'you', 'want', 'them', 'come', 'enough', 'we', 'make', 'should', 'able', 'not', 'actually', 'know', 'things', 'must', 'take', ""'ll"", 'could', 'because', 'all', 'these', 'keep', 'those', 'anything', 'cannot', 'better', 'what', 'much', 'would', 'does', 'something', 'might', 'way', 'more', 'why', 'instead', 'everything', 'really', 'find', 'only', 'that', 'sure', 'simply', 'to', 'nothing', 'let', 'like', ""'re"", 'always', 'think', 'some', 'this', 'help', 'needed', 'put', 'whatever', 'people', 'look', 'longer', 'too', 'than', 'our', 'without', 'done', 'ones', 'thing', 'everyone', 'have', 'reason', 'there', 'fact', 'indeed', 'doing', 'probably', 'same', 'though', 'certain', 'such', 'less', 'allow', 'sort', 'understand', 'thought', 'own', 'needs', 'food', ""'d"", 'themselves', 'few', 'your', 'rest', 'therefore', 'either', 'believe', 'turn', 'their', 'out', 'anyone', 'instance']"
to like one thing more than another thing,prefer,0,"['something', 'what', 'you', 'think', 'really', 'know', 'way', 'things', 'this', 'thought', 'nothing', 'maybe', 'i', 'why', 'because', 'sort', 'come', 'we', 'anything', 'actually', 'that', 'always', ""'re"", 'perhaps', 'get', 'want', 'certainly', 'only', ""'ve"", 'sure', 'probably', 'fact', 'does', ""'ll"", 'might', 'everyone', 'same', 'most', 'ever', 'there', 'make', 'everything', 'not', ""'d"", 'look', 'reason', 'yet', 'all', 'big', 'they', 'indeed', 'very', 'every', 'coming', 'example', 'when', 'seems', 'once', 'could', 'now', 'comes', 'find', 'take', 'few', 'much', 'got', 'never', 'put', ""'m"", 'anyone', 'though', 'doing', 'some', 'everybody', 'someone', 'happens', 'them', 'knows', 'makes', 'nobody', 'too', 'simply', 'happen', 'is', 'would', 'need', 'done', 'believe', 'somebody', 'imagine', 'definitely', 'out', 'better', 'pretty', 'a', 'such', 'instance', 'moment', 'more', 'those']"
a flat piece of material you put on your bed or the ground for warmth or comfort,blanket,0,"['enough', 'you', 'them', 'much', 'find', 'something', 'instead', 'look', 'everything', 'room', 'same', 'sort', 'too', 'they', 'back', 'pieces', 'nothing', 'way', 'make', 'that', 'actually', 'what', 'always', 'your', 'some', 'because', 'more', 'rest', 'come', 'need', 'things', 'this', 'really', 'keep', 'putting', 'get', 'out', 'only', 'whatever', 'once', 'sure', 'simply', 'very', 'we', 'inside', 'though', 'anything', 'few', 'without', 'there', 'warm', 'better', 'everyone', 'looking', 'floor', 'yet', 'all', 'hard', 'turn', 'extra', 'one', 'feel', 'give', ""'ll"", 'comes', 'like', 'beneath', 'own', 'and', 'not', 'could', 'take', 'meant', 'should', 'then', 'fact', 'sense', 'might', 'away', 'which', 'want', 'while', 'every', 'found', 'needed', 'provide', 'i', 'taken', 'surface', 'those', 'having', 'whole', 'side', 'cover', 'makes', 'quite', 'indeed', ""'d"", 'full', 'clothes']"
to choose between more than one options or possibilities,decide,36,"['option', 'choice', 'choices', 'possible', 'consider', 'choosing', 'different', 'might', 'offer', 'potential', 'you', 'should', 'future', 'possibility', 'whether', 'what', 'ways', 'instead', 'alternatives', 'those', 'either', 'find', 'instance', 'want', 'opportunity', 'only', 'need', 'offers', 'all', 'must', 'example', 'come', 'would', 'take', 'we', 'decide', 'reason', 'available', 'because', 'few', 'why', 'these', 'yet', 'alternative', 'could', 'give', 'allow', ""'ll"", 'think', 'many', 'not', 'such', 'offering', 'same', 'look', 'certain', 'more', 'make', 'things', 'whatever', 'they', 'ones', 'opportunities', 'way', 'looking', 'question', 'simply', 'offered', 'explore', 'know', 'there', 'some', 'each', 'both', 'most', 'considering', 'better', 'them', 'perhaps', 'get', 'allows', 'something', 'reasons', 'two', 'longer', 'interesting', 'now', 'like', 'select', 'that', 'certainly', 'addition', 'sure', 'others', 'giving', 'does', 'finding', 'own', 'always', 'able']"
a flat table for working at often found in an office,desk,0,"['same', 'they', 'where', 'though', 'while', 'because', 'instead', 'although', 'those', 'that', 'them', 'both', 'find', 'way', 'now', 'one', 'which', 'once', 'few', 'out', 'only', 'many', 'not', 'having', 'what', 'usually', 'in', 'as', 'some', 'however', 'this', 'these', 'there', 'have', 'and', 'example', 'been', 'when', 'all', 'fact', 'too', 'actually', 'sometimes', 'the', 'more', 'either', 'looking', 'most', 'look', 'come', 'several', 'with', 'own', 'put', 'like', 'always', 'being', 'used', 'very', 'make', 'others', 'much', 'on', 'then', 'instance', 'back', 'get', 'yet', 'generally', 'simply', 'two', 'outside', 'their', 'than', 'taken', 'you', 'should', 'similar', 'room', 'or', 'could', 'already', 'such', 'before', 'done', 'making', 'using', 'we', 'take', 'especially', 'she', 'less', 'better', 'hard', 'is', 'were', 'made', 'something', 'last', 'long']"
