Description,Solution,Prediction rank,Predictions
give equal rights to ; of women and minorities,emancipate,0,"['men', 'minority', 'unequals', 'both', 'people', 'all', 'equals', 'right', 'equalist', 'righters', 'those', 'certain', 'men-folk', 'blackies', 'respect', 'citizens', 'unequality', 'freedoms', 'inequal', 'children', 'and', 'rightless', 'individuals', 'individual', 'wealths', 'blacks', 'equalities', 'deprive', 'unequal', 'disadvantaged', 'superiorities', 'overrepresents', 'nonwhites', 'giving', 'self-gain', 'guarantees', 'oppresses', 'dignity', 'girls', 'interests', 'denigrators', 'groups', 'equally', 'equalitarian', 'womenfolk', 'unpeople', 'ethnics', 'lesbians', 'prerogatives', 'inferiors', 'others', 'privileges', 'some', 'them', 'womenkind', 'protect', 'oppress', 'poor', 'unalienated', 'retain', 'themselves', 'overrepresent', 'madwomen', 'liberties', 'oppressed', 'disenfranchises', 'woman', 'empowerment', 'coss', 'rearers', 'gives', 'dowers', 'redounds', 'nonwhite', 'gender', 'underrepresent', 'renouncers', 'indivisibility', 'deprived', 'workers', 'civilians', 'exclusivistic', 'disserve', 'discriminators', 'majority', 'proport', 'opportunities', 'enfranchise', 'menials', 'only', 'inters', 'equability', 'egalitarians', 'supremest', 'full', 'egality', 'significants', 'these', 'menfolk', 'affirmatives']"
used of a person 's appearance or behavior ; befitting an eminent person,distinguished,0,"['individual', 'particular', 'personate', 'supposed', 'presentative', 'certain', 'being', 'actual', 'thought', 'personality', 'character', 'opera-going', 'and', 'the', 'personating', 'both', 'indeed', 'subject', 'appropriate', 'working-man', 'well-raised', 'one', 'meak', 'personage', 'hominess', 'reman', 'masquerader', 'pinheaded', 'bodyless', 'thing', 'determinator', 'known', 'looks', 'relevant', 'offish', 'perseverant', 'funster', 'only', 'tean', 'manlike', 'imitable', 'viewless', 'present', 'self-making', 'far-gone', 'real', 'not-good', 'determent', 'disturber', 'worthy', 'coss', 'relater', 'undoubtable', 'connation', 'rankest', 'instance', 'outlander', 'well-known', 'that', 'impressionability', 'relation', 'laming', 'representative', 'perceived', 'general', 'characteristic', 'experient', 'nonappearance', 'proper', 'dispirit', 'all', 'characteristics', 'working-out', 'specific', 'presence', 'bearlike', 'relates', 'personator', 'emulative', 'vanishment', 'portentious', 'baldest', 'someone', 'sticken', 'deline', 'preception', 'prominent', 'belongs', 'conceiver', 'irrate', 'looked-for', 'attributes', 'cooping', 'acting-out', 'flacking', 'befit', 'passel', 'swan-like', 'Janus-like', 'considerer']"
an executioner who beheads the condemned person,headsman,6,"['beheader', 'decapitates', 'executioners', 'beheaded', 'hangmen', 'headsman', 'condemner', 'crucifies', 'disembowelled', 'assassinates', 'executer', 'murderer', 'immolates', 'malefactor', 'blasphemer', 'decapitated', 'disemboweling', 'martyring', 'disembowelling', 'torcher', 'flogger', 'beheading', 'excommunicates', 'decapitate', 'denouncer', 'dismembers', 'hangman', 'blasphemers', 'mutilates', 'behead', 'castrates', 'axeman', 'torturer', 'executed', 'slaughterer', 'thuggee', 'exterminates', 'murdered', 'reman', 'killer', 'martyred', 'immolate', 'arrogates', 'disemboweled', 'killed', 'taunter', 'kills', 'reviler', 'killers', 'disembowels', 'murderers', 'executes', 'convicted', 'denouncers', 'excoriates', 'persecutes', 'uncondemned', 'self-condemned', 'victim', 'chastens', 'revenger', 'persecutor', 'remonstrates', 'killing', 'evildoer', 'execution', 'slaughterman', 'excommunicate', 'brutalizes', 'housebreaker', 'hanged', 'convict', 'mischief-maker', 'deposes', 'crucify', 'dissembler', 'abominates', 'decapitating', 'acquits', 'denounces', 'scourged', 'kill', 'floggers', 'weaponed', 'law-breaker', 'accused', 'squealer', 'masquerader', 'jailors', 'flays', 'condemns', 'repents', 'disbeliever', 'servitor', 'prostrates', 'subjugates', 'perpetrator', 'prisoner', 'stableman', 'bloody-handed']"
a notable achievement,exploit,0,"['noteworthy', 'accomplishment', 'achievements', 'significant', 'remarkable', 'accomplishments', 'worthy', 'important', 'notableness', 'success', 'outstanding', 'significance', 'successful', 'well-acknowledged', 'noteworthiness', 'remarkability', 'exceptional', 'prolificness', 'admirable', 'meritable', 'qualifiable', 'impressive', 'notability', 'notabilities', 'extraordinary', 'signficant', 'influential', 'well-known', 'enduring', 'substantial', 'prominent', 'impactful', 'creditable', 'demonstrable', 'significancy', 'relevant', 'exemplary', 'signifiant', 'unremarkable', 'signficance', 'well-merited', 'critical', 'undoubtable', 'precedented', 'mentionable', 'praiseworthy', 'accomplished', 'merit', 'successes', 'exceptionality', 'applaudable', 'unaccomplished', 'unimportance', 'importance', 'excellent', 'performance', 'impressiveness', 'breakthrough', 'significative', 'laudable', 'significants', 'worthwhile', 'achiever', 'verifiable', 'impassionate', 'unique', 'undeniable', 'memorable', 'impactive', 'markable', 'quotability', 'commendable', 'anticipative', 'distinctive', 'successfulness', 'promotable', 'meritorious', 'extraordinariness', 'well-recorded', 'attestable', 'essential', 'famousness', 'relevances', 'contribution', 'prolific', 'accomplishable', 'improvement', 'completest', 'preception', 'objective', 'unquestionable', 'distinguishment', 'meaningful', 'spectacular', 'embraceable', 'professionality', 'promotive', 'well-recognised', 'well-recognized', 'characteristic']"
someone deranged and possibly dangerous,loony,0,"['irrate', 'far-gone', 'obviously', 'potentially', 'overanxious', 'unconceivable', 'insane', 'pinheaded', 'ill-minded', 'dangerously', 'apparently', 'moronically', 'distastefully', 'dispensible', 'somebody', 'repugnantly', 'over-anxious', 'crazy', 'stupid', 'irradicated', 'unromantically', 'loather', 'unconvenient', 'portentious', 'stilly', 'troublesome', 'unhinged', 'extremer', 'heinously', 'psychotically', 'problematic', 'perniciously', 'off-put', 'irradicate', 'certain', 'disloyally', 'ill-qualified', 'otherwise', 'deterrable', 'caried', 'addable', 'overwise', 'supposedly', 'double-minded', 'over-correct', 'similarly', 'idiotically', 'tangentally', 'toxically', 'outlander', 'unprobable', 'fatalistically', 'impopular', 'unpractised', 'suicidally', 'crazed', 'unconceived', 'hurtfully', 'inveterately', 'inable', 'hostilely', 'half-crazed', 'meak', 'unloyal', 'tendencious', 'untruly', 'undoubtable', 'noxiously', 'low-minded', 'actually', 'hard-pushed', 'ill-intentioned', 'nihilistically', 'moralistically', 'turned-off', 'unversed', 'avariciously', 'unpossible', 'uncontentiously', 'feeing', 'unknowledgeable', 'frighting', 'poisonously', 'ill-balanced', 'overexuberant', 'misguided', 'certainly', 'unrelatable', 'seemingly', 'impy', 'despotically', 'either', 'unamusing', 'personate', 'clearly', 'unresponsible', 'indeed', 'evil-minded', 'thought', 'unpleased']"
mercilessness characterized by an unwillingness to relent or let up,relentlessness,14,"['reluctancy', 'dispirit', 'loather', 'overbear', 'excoriate', 'infuriation', 'exasperate', 'chastize', 'temporize', 'chasten', 'aggress', 'passiveness', 'resile', 'relentlessness', 'gutlessness', 'temporise', 'perseverate', 'desperateness', 'perseverant', 'implacability', 'arrogancy', 'reluctance', 'resentfulness', 'unreadiness', 'complacence', 'capriciousness', 'discomfit', 'capitulate', 'outwait', 'meak', 'unbend', 'taunter', 'prevaricate', 'tenaciousness', 'disenchant', 'deline', 'over-correct', 'overpraise', 'dumbfound', 'reluctant', 'temerity', 'touchiness', 'impassiveness', 'imperiousness', 'moralize', 'reconciliate', 'abnegate', 'impassivity', 'disinvite', 'contemptuousness', 'intreat', 'redound', 'untenability', 'misconceive', 'impassionate', 'rigidify', 'betray', 'disdain', 'witlessness', 'out-argue', 'dogmatize', 'tetchiness', 'misguidedness', 'shamefulness', 'staunchness', 'loathsomeness', 'self-contempt', 'irrate', 'hardheadedness', 'sententiousness', 'destry', 'all-sufficiency', 'over-bold', 'sloat', 'considerateness', 'whininess', 'double-minded', 'desire', 'reticence', 'resist', 'urge', 'adamancy', 'adulate', 'embrace', 'audaciousness', 'incredulousness', 'obstinancy', 'self-distrust', 'intermit', 'inconsiderateness', 'sullenness', 'acquiescing', 'overexert', 'allow', 'back-lash', 'personate', 'courageousness', 'impling', 'exasperates', 'seak']"
playful in an appealingly bold way,rascally,0,"['challengingly', 'bracingly', 'exhilaratingly', 'clever', 'refreshingly', 'straightforward', 'delightfully', 'elegant', 'whimsical', 'cutely', 'daringly', 'inspiringly', 'invigoratingly', 'straightfoward', 'alluringly', 'sparklingly', 'adventuresome', 'quirky', 'excitingly', 'adorably', 'senseful', 'audacious', 'embraceable', 'imaginative', 'sensible', 'adventurously', 'cute', 'charmingly', 'unromantically', 'well-thought', 'venturesome', 'marvelously', 'clear-minded', 'adventurous', 'beguilingly', 'provocative', 'vivaciously', 'well-judged', 'charming', 'startlingly', 'quirkily', 'terrifically', 'swaggeringly', 'gratingly', 'forceful', 'engagingly', 'disarmingly', 'fearless', 'thrillingly', 'exasperatingly', 'whimsicality', 'stylish', 'portentious', 'comfortingly', 'cheeky', 'unappealingly', 'rewardingly', 'inventively', 'wonderfully', 'inventive', 'way-out', 'easy-going', 'captivatingly', 'decidedly', 'insouciant', 'audaciously', 'sententiousness', 'dispiritingly', 'pleasingly', 'unsettlingly', 'well-turned', 'mannerly', 'ingenuous', 'irreverent', 'purposeful', 'thoughtful', 'unpretentiously', 'whimsically', 'fascinatingly', 'unamusing', 'unnervingly', 'sharp-minded', 'semi-ironic', 'unselfconscious', 'intoxicatingly', 'well-thought-out', 'serious-minded', 'overbearingly', 'down-the-line', 'daring', 'unthoughtful', 'over-bold', 'delightful', 'graceful', 'demure', 'preternaturally', 'humorous', 'transportive', 'self-effacingly', 'disconcertingly']"
one of a set of parallel slats in a door or window to admit air and reject rain,louvre,0,"['meak', 'set-down', 'open', 'offtrack', 'seak', 'sticken', 'cark', 'thurst', 'reline', 'cross-out', 'toom', 'viewless', 'stetch', 'deline', 'gater', 'stick-out', 'squeel', 'bult', 'stand', 'double-lock', 'petcock', 'turned-down', 'touse', 'tunning', 'capless', 'liftable', 'set-in', 'exect', 'roud', 'froom', 're-cover', 'clag', 'side-table', 'saft', 'cross-head', 'step-ladder', 'resue', 'rolltop', 'half-made', 'take-in', 'sidle', 'hold-off', 'spinney', 'half-cut', 'both', 'stell', 'reground', 'doorsill', 'head-line', 'graunt', 'trun', 'ground-down', 'truckle', 'stepless', 'holpen', 'peeped', 'rection', 'seeling', 'dead-line', 'stret', 'plast', 'close-set', 'clews', 'out-of-turn', 'draw-bridge', 'breakfront', 'conking', 'offcut', 'reguard', 'downpipe', 'flivver', 'intermit', 'tranced', 'reman', 'roughcast', 'turned-off', 'turn', 'tiltable', 'hange', 'out', 'four-post', 'look-down', 'stall', 'rest', 'lare', 'turned-over', 'trailside', 'bedframe', 'scart', 'eggcrate', 'pass-out', 'coing', 'lining-up', 'off', 'tean', 'orienter', 'back-light', 'overbear', 'book-case', 'leg-pull']"
provide with a name or nickname,tag,0,"['nicknames', 'moniker', 'by-name', 'surname', 'named', 'namer', 'reference', 'refer', 'namesake', 'penname', 'give', 'first-name', 'title', 'soubriquet', 'designation', 'monicker', 'description', 'form', 'alias', 'sobriquet', 'new-name', 'name-caller', 'forename', 'known', 'patronym', 'name-dropper', 'nicknaming', 'nicknamed', 'naming', 'namers', 'identifier', 'address', 'name-drop', 'metonym', 'monikers', 'single-name', 'pseudonym', 'feature', 'meaning', 'proper', 'nametag', 'parenthesize', 'propper', 'provided', 'epithet', 'attribute', 'support', 'place', 'phrase', 'mention', 'correct', 'place-name', 'suffix', 'change', 'gives', 'referred', 'source', 'acronym', 'appropriate', 'self-given', 'officialize', 'descriptor', 'meak', 'information', 'stylise', 'used', 'rename', 'preferred', 'direct', 'identification', 'signature', 'specify', 'name-dropped', 'abbreviation', 'prefix', 'nameboard', 'mononym', 'refect', 'designate', 'misname', 'called', 'brack', 'nameable', 'signify', 'appellation', 'full-form', 'undoubtable', 'alternate', 'identifer', 'referring', 'allegiant', 'obtain', 'location', 'significate', 'titfer', 'name-day', 'request', 'claim', 'one-word', 'deline']"
a person who rescues you from harm or danger,savior,0,"['risk', 'dangers', 'harmer', 'harming', 'threat', 'rescuable', 'resue', 'imperilment', 'risker', 'dangler', 'cause', 'rescue', 'prevents', 'imperils', 'threatener', 'risking', 'protectee', 'peril', 'dispirit', 'risks', 'benefit', 'destress', 'threatens', 'prevent', 'deline', 'dangerous', 'dissuades', 'menace', 'trouble', 'ruiner', 'paralyzation', 'restrains', 'disinherits', 'imperilling', 'detriment', 'harmed', 'troubler', 'scarers', 'threatening', 'potential', 'distrain', 'distress', 'relater', 'hazarding', 'scarer', 'despoils', 'resuscitates', 'rescuing', 'endangers', 'self-concern', 'escapes', 'hazards', 'banes', 'damage', 'menaces', 'reguard', 'protects', 'restrainer', 'destry', 'victimise', 'detering', 'inconsideration', 'misdirects', 'sensitives', 'reck', 'real', 'self-gain', 'surviver', 'disvalue', 'harries', 'determent', 'aggress', 'evitable', 'extricates', 'overbear', 'hurt', 'defenselessness', 'protect', 'scariness', 'traumatize', 'destructs', 'likelihood', 'direst', 'frightens', 'kills', 'immolates', 'personate', 'misjudges', 'doomer', 'humanises', 'involve', 'danglers', 'overreacts', 'crippler', 'rescuer', 'outland', 'effect', 'securest', 'traumatizes', 'waylay']"
