Description,Solution,Prediction rank,Predictions
( Anglican Church ) an ecclesiastical dignitary usually ranking just below a bishop,archdeacon,1,"['archdeacon', 'primate', 'bishop', 'priest', 'order', 'episcopacy', 'deacon', 'prelate', 'father', 'purples', 'regular', 'cathedral', 'bishopric', 'vicar', 'churchly', 'parish', 'dean', 'patriarch', 'primacy', 'anglican', 'christian', 'archbishop', 'dignitary', 'cardinal', 'cathedra', 'ecclesiastic', 'autonomy', 'archbishopric', 'diocesan', 'suffragan', 'see', 'episcopate', 'pontifical', 'episcopal', 'churchwarden', 'acolyte', 'metropolitan', 'palace', 'prefect', 'consistory', 'pope', 'parson', 'padre', 'ordering', 'archpriest', 'church', 'benefice', 'provincial', 'title', 'venerable', 'present', 'presented', 'archdiocese', 'living', 'pastorate', 'curate', 'ordinary', 'bp', 'convocation', 'pontiff', 'clergyman', 'presbyter', 'canon', 'rector', 'metropolis', 'chair', 'ecclesiastically', 'lords', 'lord', 'ecclesiastical', 'churchman', 'canterbury', 'diocese', 'dignity', 'commissary', 'chapel', 'apostolic', 'profess', 'professing', 'coadjutor', 'cure', 'cured', 'mainline', 'gaiter', 'catholic', 'pontificate', 'nomination', 'hierarchy', 'choir', 'age', 'monsignor', 'glock', 'flock', 'flocking', 'prior', 'provost', 'city', 'pastor', 'pluralize', 'response', 'translate', 'clerking', 'clerk', 'consultor', 'hierarchically', 'superior', 'primus', 'residence', 'surrogate', 'rectory', 'official', 'tribune', 'establishment', 'apostle', 'confraternity', 'consecrate', 'consecrated', 'high', 'installation', 'credo', 'apse', 'chapter', 'duomo', 'superintendent']"
alcoholic liquor flavored with bitter herbs and roots,bitters,1,"['bitters', 'bitter', 'anise', 'aniseed', 'vermouth', 'liquorice', 'julep', 'purl', 'tiring', 'tire', 'ale', 'kava', 'gin', 'cordial', 'beer', 'geneva', 'liqueur', 'sarsaparilla', 'brandy', 'chartreuse', 'tincture', 'toddy', 'pigment', 'marinade', 'spirit', 'spirits', 'slinging', 'sling', 'alcoholic', 'hardware', 'tipple', 'schnapps', 'aloe', 'fenugreek', 'aquavit', 'bub', 'sazerac', 'grog', 'congener', 'tapped', 'tap', 'tapping', 'cocktail', 'anisette', 'hootch', 'hooch', 'rectifier', 'liquor', 'alcohol', 'rotgut', 'horehound', 'punching', 'punch', 'wash', 'soured', 'sour', 'swizzle', 'licorice', 'cobbler', 'fruit', 'bittern', 'cups', 'cup', 'cupped', 'dosage', 'dead', 'tisane', 'rickey', 'seedy', 'tea', 'hops', 'locus', 'bine', 'dosing', 'dose', 'stilled', 'distillery', 'still', 'hard', 'ginseng', 'booze', 'shrub', 'absinthe', 'poisoned', 'poison', 'poisoning', 'manhattan', 'phlegm', 'embitter', 'dry', 'sry', 'ouzo', 'swig', 'guzzling', 'guzzle', 'medicinal', 'vegetal', 'medicine', 'lush', 'sobering', 'sober', 'drinks', 'drink', 'restorative', 'meze', 'cogs', 'cog', 'malt', 'vinegary', 'spirituous', 'drinkable', 'tack', 'narc', 'sauce', 'belching', 'gimlet', 'alkaloid', 'alcopop', 'entire', 'tequila', 'fennel', 'seasoning', 'guinness', 'hogan', 'race', 'flavoring', 'racy', 'highball', 'applejack', 'vinous', 'finish', 'proofs', 'proofed', 'raki', 'tiff', 'rug', 'ruf', 'twist', 'skink', 'aromatic', 'spritzer', 'rum', 'potion', 'juice', 'jus', 'slug', 'slugging', 'mescal', 'vanilla', 'smash', 'smashed', 'smashing', 'spicy', 'arrack', 'chaser', 'nip', 'shot', 'pastis', 'qualify', 'qualifying', 'mouth', 'mouthing', 'potable', 'essence', 'dram', 'blackstrap', 'soak', 'soaked', 'intoxicate', 'inebriate', 'intoxicated', 'nipa', 'limeade', 'brew', 'herbal', 'hocus']"
air moving ( sometimes with considerable force ) from an area of high pressure to an area of low pressure,wind,1,"['wind', 'suction', 'slipstream', 'pneumatic', 'breath', 'blow', 'bear', 'rising', 'breathe', 'vacuum', 'aerodynamic', 'douche', 'pocket', 'pressurisation', 'overpressure', 'loft', 'lofting', 'thrust', 'high', 'breathing', 'airless', 'displace', 'pressure', 'falls', 'dall', 'fall', 'quirk', 'intake', 'pressurization', 'airflow', 'atmosphere', 'airstream', 'cyclone', 'cyclonic', 'l', 'outdoors', 'low', 'soar', 'exhaustion', 'depression', 'rub', 'press', 'pressed', 'anticyclonic', 'drifting', 'drift', 'up', 'upping', 'ups', 'compression', 'pressing', 'airmobile', 'airy', 'push', 'flies', 'fly', 'energy', 'decompression', 'air', 'airs', 'trough', 'bursting', 'burst', 'circulate', 'circulated', 'barotrauma', 'threat', 'touch', 'touched', 'airline', 'eruption', 'airborne', 'crush', 'rise', 'aerial', 'decompressing', 'frontal', 'fanning', 'fanned', 'fan', 'airfoil', 'aerofoil', 'overdraft', 'decompress', 'updraft', 'screwed', 'screw', 'glide', 'gliding', 'expulsion', 'jump', 'pneumatics', 'clutching', 'drag', 'head', 'heads', 'midair', 'hydraulic', 'ease', 'ether', 'lift', 'downdraft', 'torching', 'torch', 'distention', 'distension', 'drafted', 'draft', 'banked', 'downforce', 'ridge', 'ridged', 'tantrum', 'suck', 'steamroll', 'steamroller', 'jacks', 'jacking', 'jack', 'jacked', 'friction', 'rubbing', 'bellows', 'airlock', 'bleeder', 'snap', 'ballooning', 'anticyclone', 'stressed', 'stress', 'diffusion', 'effusion', 'aerodynamics', 'hyperbaric', 'airgun', 'strangulation', 'barometric', 'artesian', 'muffler', 'coarctation', 'tract', 'upheaval', 'plenum', 'pushing', 'heave', 'hod', 'lob', 'blast', 'blizzard', 'compressed', 'soft', 'blown', 'ascent', 'ascension', 'impulse', 'deflation', 'pressurize', 'pressurized', 'squeeze', 'flying', 'current', 'aspirated', 'aspirate', 'jackhammer', 'airway', 'backwash', 'mobile', 'aspirator', 'letup', 'flight']"
of a cask or barrel,broached,1,"['broached', 'cade', 'dudgeon', 'keg', 'hogshead', 'cooper', 'bilge', 'coop', 'head', 'heads', 'tub', 'lag', 'lah', 'butted', 'butt', 'cask', 'barrel', 'tierce', 'folksy', 'breech', 'ullage', 'clapboard', 'heading', 'drilling', 'smoothbore', 'chime', 'chiming', 'bore', 'gun', 'skidding', 'skid', 'budge', 'chamber', 'm', 'met', 'cartridge', 'magnum', 'shotgun', 'rifling', 'gunstock', 'chambering', 'bulleted', 'bullets', 'bullet', 'rifle', 'boss', 'penstock', 'cylinder', 'frum', 'drum', 'pipes', 'pipe', 'splay', 'colt', 'tang', 'rest', 'rested', 'musket', 'caliber', 'gauge', 'magazine', 'howitzer', 'mortar', 'caisson', 'guns', 'broach', 'fillet', 'carbine', 'saddle', 'piece', 'piecing', 'wad', 'blunderbuss', 'octave', 'jib', 'muzzled', 'muzzle', 'knob', 'gantry', 'rounds', 'round', 'scattergun', 'upending', 'upend', 'upended', 'heel', 'heels', 'heeled', 'lagging', 'bulldozer', 'bbl', 'combed', 'combatively', 'comb', 'bead', 'beads', 'chambered', 'cock', 'steep', 'strep', 'steeping', 'cone', 'gunpoint', 'undrawn', 'banded', 'band', 'sleeper', 'crowning', 'crown', 'thrall', 'rider', 'derringer', 'irons', 'iron', 'ironed', 'twist', 'lumps', 'shook', 'tucked', 'tucking', 'tuck', 'tubes', 'tube', 'tubby', 'crane', 'sabot', 'haversack', 'swing', 'choke', 'choked', 'grooving', 'hardware', 'shooter', 'handgun', 'breaker', 'rib', 'rin', 'ton', 'express', 'expressing', 'bouche', 'stock', 'stocked', 'stocks', 'twelve', 'buck', 'driver', 'holster', 'firearm', 'swell', 'swelled', 'choppers', 'chopper', 'bulge', 'cannon', 'flogger', 'loaded', 'cartouche', 'shell', 'ammo', 'revolver']"
in utter disorder,disorderly,1,"['disorderly', 'huddled', 'huddle', 'intemperate', 'confused', 'demoralize', 'high', 'demoralisation', 'disarray', 'deranged', 'disrupt', 'muss', 'said', 'say', 'sau', 'ruffle', 'ruffled', 'chaos', 'maf', 'mad', 'derangement', 'quietly', 'cluttered', 'cluttering', 'clutter', 'spitting', 'spit', 'aberration', 'utterance', 'intonation', 'dysphonia', 'tumble', 'tumblr', 'roar', 'compulsively', 'obsessively', 'atrociously', 'tongue', 'mooting', 'moot', 'mess', 'shrilly', 'piercingly', 'disorder', 'disorders', 'pitilessly', 'accent', 'dogfighting', 'scuffle', 'tussle', 'hassle', 'lumber', 'curtly', 'stutter', 'stammer', 'speaking', 'pandemonium', 'bedlam', 'unsettle', 'unsettled', 'unsettling', 'perturbation', 'disruption', 'anarchy', 'distracted', 'dialysis', 'parley', 'insanity', 'lip', 'maniacal', 'maniac', 'verbally', 'shout', 'shouting', 'shouted', 'psychologically', 'prolate', 'babble', 'mutism', 'acrimoniously', 'raffle', 'ruff', 'syllable', 'derange', 'abnormally', 'rioting', 'riot', 'unclouded', 'muddled', 'muddle', 'inaudibly', 'lyrically', 'clack', 'turbid', 'quiet', 'sickness', 'blurt', 'gabble', 'cru', 'cry', 'howl', 'howling', 'bellow', 'hay', 'displace', 'upset', 'hook', 'jook', 'hooks', 'clamor', 'dreadfully', 'bawling', 'bawl', 'chaotically', 'talk', 'barking', 'bark', 'frenetic', 'neurotically', 'bau', 'bay', 'baying', 'dumb', 'psychosis', 'dumbly', 'inexcusably', 'numbly', 'disturbance', 'raucous', 'gripe', 'griping', 'gripes', 'amuck', 'rave', 'distemper', 'bluster', 'todo', 'flutter', 'fluttering', 'commotion', 'kerfuffle', 'frenetically', 'upstairs', 'pathologically', 'unrepentantly', 'peal', 'pealing', 'diseased', 'afflicted', 'blat', 'pleadingly', 'tousled', 'tousle', 'sicken', 'clinically', 'messy', 'horrifically', 'articulate', 'performative', 'misrule', 'jabbering', 'jabber', 'pff', 'soured', 'iff', 'sour', 'off', 'berserk', 'insidiously', 'incurably', 'subliminally', 'plague', 'inflict', 'soundly', 'verbal', 'singsong', 'bolt', 'intoned', 'intone', 'chanted', 'toning', 'tone', 'chant', 'grumpily', 'crossly', 'furor', 'dysfunction', 'desperately', 'dogmatically', 'modality', 'sozzled', 'unhappily', 'consensually', 'tellingly', 'shrieked', 'shriek', 'shrieking', 'tumultuous', 'phonic', 'spoken', 'rambunctious', 'dispassionately', 'panicky', 'sane', 'breathe', 'rummaging', 'rummage', 'frantically', 'under', 'incongruously', 'moribund', 'unemotionally', 'breathing', 'exorbitantly', 'dismally', 'disaffection', 'injudiciously', 'exasperatingly', 'recurrently', 'disconcertingly', 'objective', 'drivel', 'demonstratively', 'jangle', 'utterer', 'disproportionately']"
continuing through life,lifelong,1,"['lifelong', 'abiding', 'during', 'go', 'survive', 'days', 'etcetera', 'defunct', 'hold', 'live', 'remaining', 'remain', 'remains', 'chase', 'continuance', 'outlive', 'kast', 'last', 'rise', 'survival', 'diehard', 'prevail', 'endure', 'persist', 'endlessly', 'infinitely', 'dead', 'keep', 'soldier', 'passed', 'pass', 'keeps', 'secular', 'hang', 'revive', 'revived', 'hereafter', 'living', 'outlast', 'retained', 'retain', 'retaining', 'abide', 'decease', 'haunt', 'haunting', 'lastingly', 'holdout', 'holdup', 'posthumous', 'chronic', 'perish', 'perishing', 'enduringly', 'lasting', 'overrun', 'change', 'changing', 'adolescent', 'teenage', 'teen', 'lead', 'bio', 'puff', 'vie', 'puffed', 'constant', 'die', 'dir', 'animate', 'runs', 'run', 'relive', 'negotiate', 'surviving', 'breathe', 'continuation', 'linger', 'revivification', 'quick', 'ongoing', 'pursuing', 'pursue', 'pursued', 'renewed', 'renewing', 'death', 'dying', 'trespassing', 'trespass', 'lifelessness', 'relent', 'exit', 'biotic', 'supreme', 'meanwhile', 'antibiotic', 'finish', 'insisting', 'insist', 'endurance', 'maintained', 'maintain', 'maintaining', 'departure', 'perennial', 'sacrifice', 'belive', 'livelong', 'assiduously', 'trucked', 'trucks', 'protracted', 'resuscitated', 'resuscitate', 'surmount', 'schlep', 'subsist', 'everlasting', 'stand', 'expiry', 'contentedness', 'content', 'over', 'subsistence', 'godspeed', 'passage', 'commonly', 'revitalize', 'revitalizing', 'revitalized', 'perpetual', 'ageless', 'unending', 'eternal', 'unceasing', 'sustain', 'rest', 'rested', 'transitory', 'continue', 'continuing', 'stays', 'stay', 'staying', 'macrobiotics', 'dwell', 'existence', 'resurrection', 'wau', 'duration', 'relapsing', 'stilled', 'still', 'persevering', 'prosecute', 'livelihood', 'stop', 'stops', 'see', 'experience', 'deal', 'enduring', 'raise', 'upraised', 'resurrect', 'trusted', 'trust', 'regenerating', 'rejuvenate', 'regenerate', 'restored', 'burying', 'bury', 'persistent', 'cordial', 'groove', 'longtime', 'age', 'macrobiotic', 'soul', 'come']"
( pathology ) an elevation of the skin filled with serous fluid,blister,3,"['blistered', 'bulla', 'blister', 'edema', 'dropsy', 'hydrops', 'hydrocele', 'ascites', 'effusion', 'serous', 'subcutaneously', 'humor', 'subcutaneous', 'serum', 'dermatosis', 'ichthyosis', 'bleach', 'intradermal', 'edematous', 'scurf', 'hypodermic', 'dermatology', 'dehiscence', 'cuticle', 'derivation', 'papule', 'eczema', 'sweat', 'sweats', 'perspiration', 'bruising', 'bruise', 'hidebound', 'scale', 'purpura', 'humoral', 'desquamation', 'dermatitis', 'scleroderma', 'porous', 'hydrocephalus', 'exfoliation', 'elephantiasis', 'corium', 'derma', 'dermis', 'lotion', 'leprosy', 'lesion', 'stigma', 'button', 'sebum', 'tagging', 'perspire', 'dermal', 'mucocutaneous', 'flesh', 'induration', 'scalped', 'scalp', 'macula', 'seborrhea', 'aqua', 'pelt', 'pustule', 'cutaneous', 'assimilation', 'dry', 'sry', 'urea', 'blanch', 'blanched', 'endothelium', 'vegetation', 'vesicle', 'dermatologist', 'repel', 'repelling', 'congest', 'keratosis', 'cutis', 'congestive', 'extravasation', 'rising', 'acne', 'tumescence', 'rash', 'atmosphere', 'pathologically', 'epidermis', 'dermatologic', 'erythema', 'leather', 'huff', 'huffing', 'carbuncle', 'infiltrate', 'pimple', 'hyaline', 'psoriatic', 'corned', 'corn', 'cowpox', 'transpire', 'transpiring', 'pathological', 'skinny', 'itch', 'nevus', 'scar', 'scarred', 'bumps', 'bumping', 'bump', 'pock', 'vitiligo', 'birthmark', 'myxedema', 'bursa', 'mole', 'protuberant', 'topical', 'scald', 'scalding', 'telangiectasia', 'cuticular', 'wen', 'poc', 'pox', 'erosion', 'focus', 'livid', 'peritoneum', 'stratum', 'pore', 'poring', 'periphery', 'amnion', 'humectant', 'papilloma', 'pleura', 'epiphyte', 'cupping', 'sweating', 'hyperkeratosis', 'engorged', 'percutaneous', 'excoriation', 'moisture', 'sticky', 'hyperpigmentation', 'granulation', 'lavatory', 'congestion', 'acceleration', 'hyperemia', 'scrape', 'follicular', 'biopsy', 'midsection', 'abrasion', 'skincare', 'eccrine', 'cream', 'tattoo', 'tattooed', 'blistering', 'tear', 'tearing', 'ectoderm', 'wash', 'hide', 'lichen', 'lupus', 'plica']"
restricting the scope or freedom of action,restricting,1,"['restricting', 'constrictive', 'latitude', 'restriction', 'liberating', 'fetter', 'restraint', 'restrictive', 'liberty', 'limitation', 'unshackled', 'narrowness', 'suppressed', 'suppress', 'suppressing', 'determining', 'determine', 'leeway', 'margin', 'allowance', 'tolerance', 'option', 'unrestricted', 'leisure', 'proscribe', 'proscribed', 'immunity', 'independence', 'independency', 'tailored', 'tailor', 'free', 'freeing', 'enjoin', 'enjoining', 'regulative', 'regulatory', 'enfranchisement', 'repose', 'rest', 'rested', 'ease', 'relaxation', 'prohibited', 'prohibit', 'prohibitively', 'censorship', 'charging', 'charged', 'charge', 'terms', 'term', 'inhibitory', 'repressive', 'stricture', 'prohibitive', 'franchise', 'franchising', 'inhibition', 'prohibition', 'handcuff', 'bondage', 'tighten', 'stiffen', 'constraining', 'constrain', 'tightening', 'govern', 'governed', 'straightjacket', 'autonomy', 'condition', 'conditions', 'interdict', 'interdicted', 'discretion', 'dispensation', 'reactance', 'authoritarian', 'narrowing', 'dispense', 'corset', 'jurisdiction', 'general', 'informality', 'veto', 'security', 'purview', 'purity', 'contraband', 'moderate', 'purely', 'strictly', 'loose', 'looseness', 'unaccountable', 'permissiveness', 'permit', 'tolerate', 'tolerated', 'imprisoned', 'imprison', 'liberate', 'controllable', 'discharging', 'defend', 'discharged', 'discharge', 'countermand', 'defending', 'individualistic', 'absolved', 'absolve', 'constraint', 'enlarge', 'taboo', 'permissibility', 'monopoly', 'play', 'limit', 'limiting', 'license', 'impunity', 'restrain', 'restrained', 'restraining', 'inhibit', 'obligation', 'confine', 'detain', 'confines', 'confining', 'coerced', 'coerce', 'nonlegal', 'extralegal', 'forbiddingly', 'contradict', 'contradicted', 'circumscribe', 'circumscribed', 'localized', 'releasing', 'unloose', 'release', 'freedom', 'restrict', 'restrictively', 'restricted', 'power', 'powered', 'freehand', 'safety', 'essential', 'substantive', 'individualism', 'press', 'pressed', 'abstinence', 'shun', 'shunning', 'quit', 'distress', 'rationed', 'rationing', 'ration', 'authorize', 'suffer', 'incubus', 'load', 'stinting', 'stint', 'uncontrolled', 'exempt', 'infield', 'ties', 'tie', 'tied', 'choose', 'choosing', 'special', 'preclude', 'forbid', 'discipline', 'disciplined', 'control', 'controlling', 'controlled', 'regulation']"
the act of lending money at an exorbitant rate of interest,usury,1,"['usury', 'vigorish', 'usurer', 'extortionate', 'lensing', 'lending', 'loansharking', 'usurious', 'cap', 'caps', 'cao', 'capping', 'capped', 'shylock', 'moneylender', 'floor', 'interest', 'gavel', 'premium', 'use', 'loan', 'creditor', 'loaning', 'discount', 'accommodation', 'funding', 'borrowing', 'borrow', 'lend', 'placing', 'placed', 'lender', 'breed', 'cheap', 'squeeze', 'repayment', 'disbursement', 'subprime', 'hawkish', 'advantage', 'spending', 'outlay', 'refund', 'floater', 'evergreen', 'tighten', 'tightening', 'forbearance', 'cd', 'call', 'payment', 'paying', 'distress', 'strike', 'lombard', 'compounding', 'pawn', 'pawning', 'underpayment', 'logarithm', 'easy', 'sake', 'sook', 'shave', 'shaven', 'curbing', 'curb', 'advance', 'advancing', 'amortization', 'funds', 'fund', 'enter', 'touch', 'touched', 'pointer', 'points', 'point', 'preference', 'aid', 'aided', 'aif', 'aud', 'amount', 'nominal', 'rates', 'rate', 'rated', 'retribution', 'expenditure', 'monetarily', 'mortgage', 'mortgaging', 'moratorium', 'servicing', 'services', 'service', 'spotting', 'spots', 'spot', 'appropriation', 'refinance', 'percent', 'chit', 'chopped', 'choo', 'fiscally', 'reimbursement', 'hock', 'lant', 'principal', 'overdraft', 'staking', 'stake', 'stakes', 'draw', 'anticipation', 'resort', 'indemnity', 'collateral', 'return', 'returning', 'returns', 'exchanged', 'consolidation', 'shin', 'flat', 'payoff', 'loanee', 'stock', 'stocked', 'stocks', 'disinterest', 'loaner', 'misappropriation', 'borrower', 'topical', 'monetary', 'assignment', 'underspend', 'interested', 'mis', 'pool', 'tender', 'tenderizer', 'money', 'subrogation', 'unearned', 'equity', 'fiscal', 'financial', 'passbook', 'secure', 'trustee', 'sub', 'subbing', 'financing', 'foreclosure', 'renewed', 'renewing', 'payout', 'burrows', 'burrowing', 'burrow', 'counterparty', 'respect', 'respects', 'respected', 'extension', 'break', 'margin', 'circulating', 'run', 'runs', 'close', 'covetous', 'oblation', 'lanes', 'sellout', 'lent', 'stratospheric', 'flotation', 'trusted']"
a woman deacon,deaconess,1,"['deaconess', 'deacon', 'diaconate', 'diaconal', 'presbyter', 'priestess', 'bishop', 'cleric', 'priest', 'patroness', 'clerical', 'maid', 'maidservant', 'sister', 'heroine', 'license', 'mother', 'reformed', 'nun', 'maiden', 'pastor', 'reverend', 'handmaid', 'oblate', 'godmother', 'abbey', 'beadle', 'clergyman', 'veal', 'secular', 'amma', 'parson', 'fish', 'skirted', 'skirt', 'gash', 'hen', 'chick', 'mort', 'gentlewoman', 'forewoman', 'goddess', 'coadjutor', 'cl', 'demoness', 'c', 'father', 'dame', 'churchman', 'divined', 'divine', 'ecclesiastic', 'qc', 'prioress', 'congregant', 'order', 'curate', 'elder', 'ordering', 'pastorate', 'abbess', 'prelate', 'archpriest', 'hierarch', 'primate', 'philip', 'ministering', 'minister', 'benediction', 'councilwoman', 'anglican', 'church', 'motherhouse', 'clerking', 'clerk', 'chairwoman', 'lady', 'officiant', 'psalmist', 'vestal', 'stewardess', 'silk', 'silks', 'she', 'shepherd', 'mistress', 'premiere', 'kirk', 'songstress', 'rector', 'padre', 'exorcist', 'queen', 'prophetess', 'canary', 'thrush', 'soprano', 'ringer', 'metropolitan', 'moderator', 'cloth', 'protegee', 'princess', 'spirituality', 'priesthood', 'enchantress', 'presbyterian', 'penning', 'prn', 'pen', 'sire', 'ministry', 'episcopacy', 'sorceress', 'mastering', 'master', 'chorister', 'strumpet', 'benefactress', 'woman', 'manageress', 'count', 'counting', 'goose', 'chanter', 'chicken', 'spitfire', 'vicar', 'noblewoman', 'verger', 'stole', 'licentiate', 'nunnery', 'petticoat', 'stall', 'stalls', 'matron', 'sacristan', 'sexton', 'protectress']"
( of words ) interchangeable in a given context without changing the import of the expression,substitutable,1,"['substitutable', 'synonym', 'interchangeably', 'metaphor', 'interchangeability', 'verbatim', 'fungible', 'modification', 'rewording', 'reword', 'commutative', 'synonymy', 'attributive', 'borrowing', 'borrow', 'synonymous', 'similar', 'english', 'phonemic', 'proverbial', 'commutation', 'analogue', 'verbalized', 'verbalize', 'glossing', 'gloss', 'glossed', 'traduce', 'synonymously', 'so', 'productive', 'irony', 'verbal', 'trope', 'metaphorical', 'metaphoric', 'dissipate', 'changing', 'change', 'inversion', 'short', 'shorts', 'decision', 'traduction', 'complement', 'boundary', 'contrastive', 'phrasing', 'paraphrasing', 'paraphrase', 'translational', 'version', 'tautological', 'interpreting', 'render', 'translate', 'interpret', 'interpreted', 'case', 'substitutionary', 'inflection', 'convertibility', 'naturalization', 'lexical', 'ambiguity', 'commutable', 'inflect', 'convert', 'rephrase', 'rephrasing', 'development', 'derivative', 'fit', 'accommodate', 'fitted', 'reconciling', 'conform', 'adjust', 'reconciled', 'reconcile', 'adjusting', 'derivate', 'disagree', 'vary', 'displacement', 'inflected', 'redefine', 'modifier', 'eponymous', 'reinterpret', 'circular', 'form', 'phrasal', 'vicissitude', 'translation', 'roman', 'terminological', 'word', 'anagrams', 'tonic', 'tonal', 'language', 'subordination', 'reciprocity', 'equivalence', 'slot', 'differential', 'read', 'analytic', 'roots', 'root', 'taille', 'tautology', 'transposed', 'transpose', 'communicate', 'replacing', 'replace', 'chiasmus', 'reciprocal', 'guna', 'articulate', 'phrase', 'substituting', 'substitute', 'contrite', 'metonymy', 'tantamount', 'adjective', 'conformation', 'transmutation', 'agglutination', 'neologism', 'cognate', 'reciprocate', 'reciprocating', 'pass', 'passed', 'loan', 'loaning', 'sensing', 'sense', 'sensed', 'pun', 'anaphora', 'lexically', 'gag', 'gagging', 'appurtenance', 'mutating', 'mutate', 'mutated', 'semantic', 'assimilable', 'chopped', 'choo', 'unalterable', 'lex', 'like', 'liked', 'value', 'values', 'phr', 'shift', 'description', 'sentiment', 'definition', 'psychobabble', 'instantiate', 'exchanged', 'blahs', 'blag', 'blah', 'conflate', 'lexicographical', 'referent', 'analogical', 'diction', 'oxymoron', 'doublet', 'linguistic', 'naturalize', 'conversing', 'converse', 'sensible', 'coin', 'coining', 'styling', 'style', 'contextually', 'adverb', 'onomatopoeia', 'pos', 'simulate', 'simulated']"
a cell from which bone develops,osteoblast,1,"['osteoblast', 'osteogenesis', 'ossification', 'marrow', 'processing', 'processed', 'osteoclast', 'fibroblast', 'osteodystrophy', 'astrocyte', 'mesenchyme', 'ossify', 'os', 'cytogenetic', 'notochord', 'callus', 'tibia', 'osteoma', 'osseous', 'spur', 'spurs', 'spurring', 'osteosarcoma', 'ala', 'periosteum', 'cytoskeleton', 'osteology', 'bane', 'cuboid', 'vertebra', 'resorb', 'dysplasia', 'boned', 'epiphysis', 'proliferation', 'symphysis', 'sesamoid', 'myeloid', 'blastema', 'blastomere', 'meristem', 'bones', 'rin', 'rib', 'patella', 'formative', 'heterogenous', 'achondroplasia', 'hematopoiesis', 'radius', 'morphogenesis', 'mesoderm', 'diaphysis', 'navicular', 'tibial', 'osteoporosis', 'sphenoid', 'osteolysis', 'bon', 'osteomyelitis', 'scrolling', 'scroll', 'hypertrophy', 'lamella', 'ossified', 'hyaline', 'pole', 'poles', 'aplastic', 'proliferate', 'coracoid', 'stifling', 'stifle', 'medullary', 'duplication', 'ulna', 'resorption', 'epiphyseal', 'gristle', 'tripod', 'osteitis', 'hyoid', 'metaplasia', 'boning', 'maxilla', 'lacuna', 'pharyngeal', 'pluripotent', 'muscular', 'omnipotent', 'neoplasia', 'medulla', 'teratoma', 'carpal', 'magnum', 'palatine', 'preform', 'osteopetrosis', 'reticulum', 'frame', 'skeleton', 'boney', 'bony', 'cell', 'calcify', 'neurogenesis', 'table', 'tables', 'pith', 'endoskeleton', 'oocyte', 'fishbone', 'embryogenesis', 'carpus', 'chevron', 'celled', 'sacrum', 'differentiation', 'splints', 'splint', 'otosclerosis', 'egging', 'egg', 'eggs', 'ilium', 'coccyx', 'germ', 'osteotomy', 'confluent', 'exogenous', 'hypoplasia', 'blast', 'cuneiform', 'aster', 'maxillary', 'condyle', 'hyperplasia', 'jawbone', 'carcinogenesis', 'tympanic', 'cemented', 'cement', 'metastasis', 'segment', 'phalanx', 'fontanelle', 'ethmoid', 'sequestration', 'pelvis', 'concha', 'femur', 'embryology', 'squamous', 'dedifferentiation', 'cheek', 'cartilaginous', 'fracturing', 'fracture', 'fractured', 'hagfish', 'myelofibrosis', 'bourn', 'born', 'cheekbone', 'hiatus', 'foramen', 'healing', 'cancer', 'shin', 'collagen']"
a fringe region of partial shadow around an umbra,penumbra,1,"['penumbra', 'penumbral', 'umbra', 'umbral', 'silhouette', 'shadowy', 'selvage', 'umbrage', 'pearl', 'fescue', 'adumbrate', 'fringing', 'fringe', 'ghost', 'ghosting', 'shadowing', 'frontier', 'eyelash', 'shadow', 'shadowed', 'accidental', 'shade', 'shades', 'edge', 'sky', 'limb', 'scallop', 'ciliated', 'overshadow', 'overshadowed', 'diffraction', 'terminator', 'deflection', 'specular', 'radiant', 'ugly', 'color', 'head', 'heads', 'mantel', 'immersion', 'maria', 'mare', 'screen', 'project', 'projecting', 'projects', 'projected', 'umber', 'gloomy', 'benthos', 'vignette', 'gnomon', 'irradiation', 'ray', 'stippling', 'stippled', 'stipple', 'alcove', 'purl', 'shadowland', 'heliopause', 'brow', 'obscure', 'twilight', 'aureole', 'scattering', 'gloom', 'unshaded', 'cleaned', 'clean', 'irregularity', 'dial', 'diameter', 'luminary', 'nadir', 'blotting', 'blot', 'humeral', 'darkness', 'sunbeam', 'soled', 'vault', 'phase', 'jagged', 'fark', 'indentation', 'spectrophotometer', 'margin', 'spectrogram', 'facet', 'costa', 'prism', 'highlight', 'highlighting', 'highlights', 'cilia', 'dusk', 'edging', 'camera', 'quirk', 'skyline', 'hatch', 'hatching', 'crosshatch', 'pallet', 'alabaster', 'marge', 'albedo', 'ingress', 'fah', 'fag', 'meniscus', 'bau', 'baying', 'bay', 'sidewise', 'shading', 'iris', 'side', 'guilloche', 'annulus', 'node', 'glimmer', 'tzitzit', 'tattersall', 'striping', 'stripes', 'stripe', 'splotched', 'splodge', 'scatter', 'rima', 'air', 'airs', 'opaline', 'horn', 'molding', 'border', 'bordering', 'lip', 'dorsum', 'scimitar', 'ecliptic', 'sickle', 'object', 'inflection', 'coma', 'layer', 'mutant', 'pique', 'buttock', 'jog', 'jpg', 'joh', 'dimming', 'dim', 'dimmed', 'gleam', 'gleaming', 'mirage', 'shimmer', 'seam', 'velum', 'base']"
