Description,Solution,Prediction rank,Predictions
give equal rights to ; of women and minorities,emancipate,0,"['minority', 'lesbians', 'unequal', 'representativity', 'discrimination', 'gender', 'oppressed', 'blacks', 'workingwomen', 'discriminated', 'deserve', 'underrepresented', 'nonblack', 'disfranchised', 'oppress', 'empowerment', 'dignity', 'disserve', 'enfranchisement', 'equalitarian', 'constitutionalize', 'outearn', 'patriarchic', 'nonwhites', 'homosexuals', 'feminists', 'men', 'abridges', 'indigeneity', 'suffrage', 'females', 'nonsexist', 'relativize', 'citizenries', 'nonwhite', 'fairness', 'unequally', 'deprived', 'equitable', 'coverture', 'sexists', 'deprive', 'transsexuals', 'discriminations', 'transgender', 'disproportionably', 'nonpersons', 'disfranchise', 'propertyless', 'mothers', 'redivide', 'outcastes', 'afforded', 'ethnicities', 'enfranchise', 'dignities', 'demean', 'polygynous', 'fairer', 'genders', 'heterosexuals', 'tyrannise', 'disenfranchised', 'freedoms', 'giving', 'entitle', 'representation', 'fathers', 'unalienable', 'usufructuary', 'heterosexual', 'misandry', 'oppresses', 'disadvantaged', 'discriminate', 'enfranchising', 'unempowered', 'spics', 'female', ""women's"", 'whites', 'nontheistic', 'queers', 'enfranchised', 'caucasians', 'unenumerated', 'discriminatory', 'discriminatorily', 'dehumanize', 'unbeholden', 'accorded', 'deceasing', 'libbers', 'disentitle', 'girlchild', 'discriminately']"
used of a person 's appearance or behavior ; befitting an eminent person,distinguished,0,"['someone', 'unbefitting', 'insulter', 'perceiver', 'somebody', 'undateable', 'type', 'brusk', 'comeliness', 'gentleman', 'mannerable', 'demeanor', 'polydactylism', 'hireable', 'unbecoming', 'utterance', 'forgiver', 'personage', 'personality', 'temperament', 'purblind', 'characteristic', 'extraverted', 'presentability', 'malefactor', 'unfitted', 'discreditable', 'unexcitable', 'subjective', 'intrapersonal', 'individual', 'extravert', 'nonfamous', 'sort', 'articulateness', 'unintellectual', 'assiduousness', 'describer', 'changemaker', 'reverenced', 'blamer', 'perhaps', 'unmannerly', 'mannerism']"
an executioner who beheads the condemned person,headsman,0,"['murderer', 'condemns', 'sadist', 'cowardly', 'hangmen', 'blasphemer', 'fornicator', 'idolater', 'condemn', 'forgiver', 'lynches', 'betrayer', 'barbaric', 'decapitates', 'dismembers', 'immolates', 'flagellate', 'assassinates', 'thug', 'amputates', 'murderers', 'hangman', 'slanderer', 'abducts', 'despicable', 'tyrannizes', 'hanged', 'maniac', 'denounces', 'disembowels', 'dastard', 'slaughterer', 'avenger', 'defiles', 'repents', 'torturer', 'extrajudicially', 'lunatic', 'defenselessly', 'molests', 'adultress', 'defiler', 'dissembler', 'blackguard', 'imprisons', 'tyrant', 'depraved', 'barbarously', 'petrifies', 'madman', 'beheader', 'horsewhipped', 'murderous', 'traitor', 'crucifies', 'inhuman', 'callous', 'subjugates', 'profanes', 'premeditatedly', 'psychopath', 'disowns', 'innocents', 'perpetrates', 'perpetuator', 'transgressor', 'mutilates', 'heinous', 'sinner', 'insulter', 'tortures', 'vivisectionist', 'maligns', 'maims', 'prevaricates', 'condemning', 'corrupter', 'disembowelled', 'killers', 'denounced', 'terrorizes', 'blasphemously', 'heartless', 'impeaches', 'kidnaps', 'reprehensible', 'executioners', 'Kamsa', 'sicko', 'compassionless', 'deranged', 'perpetrator', 'defecates', 'arraigns', 'martyring', 'panderer', 'mistreats', 'sociopath', 'revenger', 'oppressor']"
a notable achievement,exploit,0,"['noteworthy', 'achievements', 'remarkable', 'accomplishment', 'accomplishments', 'impressive', 'successes', 'attainments', 'gratifying', 'achieved', 'commendable', 'illustrious', 'praiseworthy', 'significant', 'momentous', 'heartening', 'memorable', 'astonishing', 'feats', 'accomplished', 'noticeable', 'monumental', 'astounding', 'surprising', 'admirable', 'exceptional', 'conspicuous', 'notably', 'proudest', 'inspiring', 'feat', 'phenomenal', 'distinguished', 'firsts', 'exemplary', 'unsung', 'prestigious', 'laudable', 'achievers', 'dramatic', 'amazing', 'extraordinary', 'pleasing', 'outstanding', 'highlight', 'stellar', 'highlights', 'milestone', 'accolade', 'important', 'incredible', 'triumphs', 'heralded', 'excelling', 'superlative', 'recognized', 'markable', 'suprising', 'marvelous', 'uncelebrated', 'achieving', 'unsurprising', 'unattained', 'contribution', 'recognitions', 'startling', 'honorees', 'lauded', 'spectacular', 'success', 'greatest', 'recognition', 'milestones', 'celebrated', 'undeniable', 'acknowledgment', 'attainment', 'magnificent', 'centenaries', 'stunning', 'headiest', 'signficant', 'rarity', 'excelled', 'hailed', 'historic', 'exemplified', 'mentionable', 'galling', 'stupendous', 'unheralded', 'heroic', 'esteemed', 'marked', 'obvious', 'landmark', 'rewarding', 'surprise', 'worthy', 'honored']"
someone deranged and possibly dangerous,loony,50,"['somebody', 'lunatic', 'anyone', 'demented', 'frightening', 'maybe', 'suicidal', 'might', 'perhaps', 'conceivably', 'maniac', 'stupid', 'anybody', 'scary', 'madman', 'potentially', 'paranoid', 'insane', 'dizzier', 'nutcase', 'delusional', 'undateable', 'foolish', 'person', 'sicko', 'something', 'wacko', 'sinister', 'terrifying', 'probably', 'freaky', 'psychotic', 'unhinged', 'undeterrable', 'foolhardy', 'unadvisable', 'loiterer', 'crazy', 'loathsome', 'bizarre', 'weird', 'whacko', 'cretin', 'moron', 'sociopathic', 'menacing', 'despicable', 'actually', 'idiotic', 'loony', 'strange', 'anyway', 'undesirable', 'nutsy', 'overemotional', 'depraved', 'uneducable', 'creepy', 'scarey', 'suggestible', 'sociopath', 'destructive', 'presumptious', 'sort', 'presumably', 'dolt', 'somehow', 'unstable', 'whoever', 'psychos', 'petrifies', 'untrainable', 'distractible', 'horrible', 'psychopath', 'irresponsible', 'malevolent', 'vicious', 'moronic', 'litterer', 'malefactor', 'crazed', 'psychopathic', 'sicking', 'crackpot', 'homicidal', 'ludicrous', 'nasty', 'hateable', 'unexcusable', 'murderous', 'unpleasant', 'nondangerous', 'ruiner', 'disgusting', 'paranoic', 'lunatics', 'irrational', 'reprehensible', 'could']"
mercilessness characterized by an unwillingness to relent or let up,relentlessness,0,"['stubbornness', 'temporize', 'obstinate', 'unwilling', 'bullheadedness', 'acquiesce', 'disinclination', 'unbending', 'spinelessness', 'indifference', 'unyielding', 'obstinacy', 'cowed', 'stalemating', 'willingness', 'murderousness', 'arrogance', 'ineffectuality', 'argumentativeness', 'implacable', 'timidity', 'dissimulate', 'cravenness', 'tendency', 'unrelenting', 'intractability', 'reluctance', 'mulish', 'succumb', 'seeming', 'beclouded', 'slavishness', 'stubborn', 'refusal', 'unappeasable', 'remorselessness', 'obduracy', 'resentfulness', 'brusk', 'cowardness', 'fecklessness', 'pigheadedness', 'letting', 'sympathic', 'refuse', 'acquiesence', 'compelled', 'capitulate', 'adamancy', 'bewitchment', 'pigheaded', 'intransigent', 'irresponsive', 'reprove', 'refuses', 'callousness', 'pushiness', 'implacability', 'betray', 'spitefulness', 'inclination', 'propensity', 'reticence', 'selfishness', 'uncooperativeness', 'proclivity', 'sentimentalize', 'roguery', 'sensibleness', 'brazened', 'impelled', 'temperedness', 'agreeability', 'inquisitional', 'vacuousness', 'recalcitrance', 'curtness', 'eagerness', 'bestirred', 'obstinance', 'imperiousness', 'dutifulness', 'intransigency', 'malignity', 'voicelessness', 'verbalise', 'inability', 'wrongheadedness', 'acquiescence', 'cocksureness', 'extenuate', 'duplicity', 'constructiveness', 'pharisaical', 'timidness', 'cowardice', 'afraid', 'captious', 'inculpate', 'slothfulness']"
playful in an appealingly bold way,rascally,0,"['whimsical', 'refreshingly', 'uncontrived', 'delightfully', 'wonderfully', 'imaginative', 'uncynical', 'charming', 'sassy', 'playfulness', 'engagingly', 'lighthearted', 'unpretentious', 'charmingly', 'deliciously', 'edgy', 'disarmingly', 'quirky', 'inventive', 'goofy', 'endearing', 'clever', 'thoughtful', 'divertingly', 'unpretentiously', 'humorous', 'unfussy', 'captivatingly', 'beguilingly', 'beguiling', 'jaunty', 'unmannered', 'winningly', 'unaffectedly', 'unshowy', 'zestful', 'coquettishness', 'characteristically', 'pleasingly', 'marvelously', 'cheeky', 'vivaciously', 'artful', 'brash', 'funny', 'poeticism', 'sweetly', 'jazzy', 'bracingly', 'actressy', 'delightful', 'funky', 'tuneful', 'invigoratingly', 'ballsy', 'winsomeness', 'kidlike', 'snappy', 'expressive', 'irrepressibly', 'affectionate', 'absorbingly', 'queerly', 'spunky', 'unconventionally', 'subtle', 'quippy', 'graceful', 'irreverent', 'dreamy', 'jazziness', 'unflaggingly', 'interpretively', 'whimsicality', 'agreeably', 'elegant', 'archness', 'unstuffy', 'introspective', 'cute', 'songful', 'unconventionality', 'twistedly', 'irresistably', 'larky', 'guileless', 'idiosyncratic', 'unoffensive', 'subversively', 'subtly', 'endearingly', 'punchy', 'exhilaratingly', 'insouciant', 'likable', 'quirkily', 'overbearingly', 'jazzily', 'earthily', 'tasteful']"
one of a set of parallel slats in a door or window to admit air and reject rain,louvre,0,"['openable', 'doors', 'clerestories', 'windows', 'doorway', 'jambs']"
provide with a name or nickname,tag,0,"['moniker', 'nicknames', 'surname', 'monikers', 'monicker', 'sobriquet', 'nicknamed', 'forename', 'alias', 'refer', 'pseudonym', 'abbreviation', 'pronounceable', 'logo', 'nomenclature', 'nicknaming', 'known', 'rename', 'give', 'christened', 'renamed', 'acronym', 'sobriquets', 'trademarked', 'prefix', 'soubriquet', 'surnames', 'slogan', 'suffix', 'named', 'transliteration', 'aliases', 'initials', 'pseudonyms', 'patronymic', 'endearment', 'mispronounced', 'eponym', 'epithet', 'pronounce', 'colloquial', 'appellation', 'identity', 'catchphrase', 'motto', 'honorific', 'denote', 'adjective', 'monickers', 'phrase', 'emblem', 'descriptor', 'likeness', 'affectionately', 'identifier', 'adorns', 'naming', 'connotations', 'transliterations', 'slang', 'identify', 'dubbed', 'spellings', 'locate', 'birthdate', 'salutation', 'persona', 'pronunciation', 'phonetically', 'connotation', 'recognizable', 'letterhead', 'designator', 'recognition', 'cognomen', 'description', 'renaming', 'designation', 'misspells', 'namer', 'Callicebus', 'Stinky', 'mispronounces', 'prefixing', 'transliterate', 'Anglicized', 'anagram', 'cartwheeler', 'rechristen', 'reputation', 'identities', 'synonymous', 'furnish', 'location', 'coined', 'trademarking', 'mispronunciation', 'Budweis', 'affiliation', 'transliterating']"
a person who rescues you from harm or danger,savior,0,"['endanger', 'peril', 'distress', 'threat', 'harming', 'risk', 'harmed', 'endangers', 'dangerous', 'dangers', 'rescue', 'rescuer', 'damage', 'hazards', 'consequences', 'suicidal', 'risks', 'jeopardy', 'harmful', 'rescuing', 'endangering', 'injure', 'someone', 'damager', 'anthropomorphise', 'risked', 'risking', 'intrusted', 'accidential', 'stresser', 'repercussions', 'threaten', 'hardship', 'endangered', 'protect', 'decompensate', 'anyone', 'jeopardize', 'anybody', 'Erfert', 'saveable', 'hurt', 'emergencies', 'provocation', 'trouble', 'somebody', 'hazardous', 'rescued', 'injurious', 'reckless', 'uneducable', 'traumatization', 'undeterrable', 'detriment', 'hypos', 'likelihood', 'neglectfully', 'detrimental', 'catastrophic', 'kill', 'situations', 'possibly', 'determent', 'perilous', 'victim']"
compelled forcibly by an outside agency,goaded,0,"['voluntarily', 'obliged', 'forced', 'compel', 'refused', 'inside', 'refuse', 'instructed', 'unwilling', 'forcefully', 'forcing', 'seclude', 'coercively', 'refusing', 'coerced', 'willingly', 'pressured', 'obligated', 'afraid', 'impelled', 'permitted', 'threatened', 'forbidding', 'noncomplying', 'unwillingly', 'forbidden', 'where', 'forbad', 'force', 'rearresting', 'reluctant', 'refuses', 'legations', 'elsewhere', 'frightened', 'allowed', 'unilaterally', 'authority', 'ordered', 'intending', 'lawfully', 'agencies', 'illegally', 'amah', 'disobeyed', 'powerless', 'extrajudicially', 'persuaded', 'forbade', 'unlawfully', 'unable', 'government', 'involuntarily', 'Brandais', 'legally', 'office', 'coercing', 'dared', 'asked', 'coerce', 'lawlessly', 'demanded', 'prerogative', 'authorities', 'harassed', 'pacifically', 'absenting', 'detain', 'resisted', 'rusticate', 'pressuring', 'police', 'unrightfully', 'forcible', 'own', 'permission', 'coercion', 'disinclined', 'alone', 'arbitrarily', 'barred']"
spending resources lavishly and wastefully,squandering,85,"['wasteful', 'expenditure', 'profligate', 'extravagantly', 'expenditures', 'wisely', 'profligately', 'budgets', 'frivolously', 'lavish', 'extravagant', 'money', 'overspending', 'outlays', 'nontransportation', 'spend', 'extravagance', 'luxuries', 'spendings', 'largesse', 'thriftily', 'underspends', 'discretionary', 'frugally', 'profligacy', 'extravagances', 'spendthrift', 'inefficiently', 'husbanding', 'unwisely', 'wasting', 'spenders', 'overspend', 'overinvest', 'unspent', 'monies', 'largess', 'prudently', 'splurging', 'misspend', 'accountably', 'irresponsibly', 'judiciously', 'indebting', 'productively', 'frugal', 'frittering', 'spendthrifts', 'noneducation', 'frivolities', 'wasted', 'gluttonous', 'billons', 'expend', 'outlay', 'heftily', 'husbanded', 'misspent', 'overspent', 'wealth', 'funds', 'economising', 'splurge', 'tightfistedness', 'expended', 'expensively', 'taxpayer', 'expending', 'opulent', 'coffers', 'overconsuming', 'overfund', 'moneys', 'lavishing', 'surpluses', 'pauperised', 'profligates', 'wastefulness', 'economizing', 'superwealthy', 'lavished', 'economize', 'immorally', 'overspends', 'squandering', 'socialistically', 'dollars', 'fripperies', 'unproductively', 'splurges', 'wantonly', 'misallocation', 'reallocate', 'outspend', 'billions', 'allocating', 'overstaff', 'manpower', 'wastage', 'petrodollars']"
the male reproductive cell ; the male gamete,sperm,11,"['females', 'males', 'female', 'gonadal', 'ovulates', 'oviducts', 'oocyte', 'copulatory', 'parthenogenetic', 'conspecific', 'sperm', 'parthenogenic', 'masculinization', 'dimorphic', 'genitally', 'mosaicism', 'gametes', 'dimorphism', 'totipotent', 'monomorphic', 'asexually', 'chromosomally', 'unisexual', 'ovule', 'testes', 'conceptus', 'spermatozoa', 'intersexual', 'intersexuality', 'spermatogenesis', 'polyandrous', 'reproductively', 'zygotes', 'rotifer', 'trophoblast', 'oviposition', 'gametophyte', 'hermaphroditic', 'testis', 'spermatogonia', 'ploidy', 'hermaphroditism', 'polygynous', 'aneuploid', 'gonad', 'Male', 'unfertilised', 'hermaphrodites', 'masculinized', 'oocytes', 'ontogeny', 'outbred', 'autosomes', 'dioecious', 'luteal', 'ovules', 'dizygotic', 'granulosa', 'haploid', 'subadult', 'placoderm', 'phenotypically', 'asexuals', 'epigenetically', 'gastrulation', 'pistil', 'monozygotic', 'diploid', 'ovulatory', 'nephron', 'primordia', 'oviduct', 'osteoblast', 'neonate', 'nonpregnant', 'sperms', 'conspecifics', 'introgression', 'blastomere', 'hormone', 'heterosexually', 'zygotic', 'copulations', 'pheromonal', 'unspecialised', 'meiotic', 'noninfected', 'unconjugated', 'gender', 'reproductivity', 'mating', 'eyespots', 'estrous', 'spermatozoon', 'peroxisome', 'schistosome', 'heterosexual', 'oestrus', 'embryological', 'outcrossing']"
