Description,Solution,Prediction rank,Predictions
give equal rights to ; of women and minorities,emancipate,0,"['equality', 'equality', 'egalitarian', 'equalize', 'equal', 'equality', 'equality', 'egalitarian', 'equality', 'égalité', 'equal', 'equalize', 'equalizer', 'equalize', 'deer', 'equality', 'equality', 'equality', 'equalizer', 'equalize', 'egalite', 'equality', 'egalitarian', 'equals', 'equalize', 'equal', 'equal', 'equal', 'all', 'equity', 'equals', 'equalizer', 'equality', 'equality', 'equals', 'equality', 'egalitarian', 'equalizer', 'equalise', 'equalizer', 'equalize', 'equality', 'egalites', 'equal', 'equalizer', 'equalize', 'égalité', 'egalitarian', 'equality', 'equalizer', 'parity', 'equal', 'equality', 'equal', 'equal rights', 'rights', 'equals', 'equality', 'fair', 'egalitarian', 'equalize', 'equal', 'egalities', 'equals', 'equalities', 'equality', 'equalize', 'equalizer', 'enjoining', 'equality', 'equitable', 'equalizer', 'equiquity', 'strenght', 'incorporated', 'equality', 'gender', 'equality', 'equitable', 'equalizer', 'fairness', 'equalized', 'privileged', 'equalizer', 'fair', 'equitable', 'equalify', 'equals', 'equality', 'equalize', 'equality', 'equigality', 'equalizer', 'freeing', 'equalisation', 'equal', 'equality', 'equality', 'equality', 'equaliser']"
used of a person 's appearance or behavior ; befitting an eminent person,distinguished,0,"['prominent', 'admirate', 'eminent', 'supremo', 'famous', 'eminent', 'impressive', 'eccentric', 'pable', 'elegant', 'men', 'special', 'ardent', 'perfect', 'handsome', 'eminent', 'eminent', 'commode', 'virtuous', 'exemplious', 'eminent', 'distinguish', 'famous', 'renowned', 'modest', 'faul', 'true', 'modest', 'cynical', 'noble', 'aficionado', 'malevolent', 'special', 'defeasance', 'distinctive', 'characteristic', 'eminent', 'influential', 'worthy', 'adamant', 'eminent', 'unique', 'eminent', 'eminent', 'attractive', 'aneous', 'prominent', 'handsome', 'gentleman', 'special', 'ingenuous', 'libel', 'hek', 'benediction', 'masculine', 'pygma', 'gentleman', 'benevolent', 'good', 'influential', 'superior', 'personal', 'phlegm', 'benedicious', 'eminent', 'famous', 'eminent', 'benevolent', 'good', 'solitary', 'relic', 'great', 'snarky', 'slewish', 'benevolent', 'eminent', 'apocalypse', 'sanitized', 'eminent', 'eminent', 'eminent', 'virtuous', 'soe', 'stylish', 'hoose', 'lordum', 'oh', 'perfected', 'eminent', 'eminent', 'worthy', 'eminent', 'eminent', 'popular', 'superman', 'eccentric', 'impressive', 'tweezing', 'elegant', 'man']"
an executioner who beheads the condemned person,headsman,0,"['beheader', 'behead', 'fissile', 'dean', 'behead revenge', 'beheader', 'beheading', 'parso', 'boi', 'headhead', 'beheading', 'beheader', 'beheader', 'executioner', 'beheader', 'beheader', 'beheader', 'beheader', 'baptist', 'beheader', 'killer', 'den', 'beheader', 'boss', 'behead', 'beheader', 'rover', 'headheadRED', 'thuddy', 'beheader', 'insane', 'beheaded', 'obsiege', 'beheader', 'headhunt', 'hangover', 'behead', 'beheader', 'beheader', 'beheader', 'scout', 'beheader', 'dead', 'infligor', 'beheader', 'man', 'behead', 'beheading', 'lord', 'detain', 'beheader', 'beheader', 'tora', 'beheader', 'beheader', 'beheader', 'beheader', 'beheader', 'behead', 'beheader', 'beheaded', 'headhead', 'tat', 'snob', 'berc', 'master', 'spouting', 'killer', 'harrison', 'beheader', 'beheader', 'behead', 'beheader', 'beheader', 'precinct', 'beheader', 'behead', 'busket', 'beheader', 'beheader', 'beheader', 'capr', 'beheading', 'gangmaid', 'lords', 'beheader', 'beheader', 'dandy', 'beheader', 'demon', 'beheader', 'beheader', 'beheader', 'beheader', 'lords', 'pamir', 'beheader', 'decapitator', 'beheader', 'headmaster']"
a notable achievement,exploit,0,"['achievement', 'notable', 'grandkid', 'crest', 'notable', 'relegation', 'plight', 'impressive', 'accomplishment', 'impressively', 'thilo', 'notable', 'feat', 'note', 'achievement', 'achievement', 'achievement', 'notable', 'feat', 'big', 'accomplishment', 'achievement', 'notable', 'achievement', 'notable', 'feat', 'notable', 'achievement', 'achievement', 'accomplishment', 'achievement', 'notable', 'milestone', 'notable', 'grande', 'achievement', 'achievement', 'honor', 'notable', 'accomplishment', 'achievement', 'homage', 'achievement', 'achievement', 'accomplishment', 'notable', 'accomplishment', 'accomplishment', 'accomplishment', 'feat', 'hap', 'milestone', 'notable', 'feat', 'accomplishment', 'achievement', 'notation', 'notable', 'notable', 'notable', 'achievement', 'notable', 'note', 'honor', 'achievement', 'notable', 'achievement', 'accomplishment', 'hinning', 'notable', 'accomplishment', 'starring', 'ominousness', 'accomplishment', 'notable', 'notch', 'notable', 'award', 'viglette', 'achievement', 'feat', 'notable', 'benecentness', 'achievement', 'notable', 'success', 'nominated', 'accomplishment', 'success', 'accomplishment', 'noteworthy', 'feat', 'achievement', 'notable', 'grand', 'spotting', 'feat', 'notable', 'feat', 'achievement']"
someone deranged and possibly dangerous,loony,0,"['shad', 'monster', 'monster', 'kid', 'spotting', 'sludge', 'sneering', 'marshal', 'monster', 'fay', 'snorting', 'mute', 'obnox', 'hazy', 'scud', 'stoop', 'reptile', 'deranger', 'jack', 'bugger', 'guy', 'hawk', 'loth', 'guy', 'misfit', 'heriff', 'mischief', 'solace', 'brash', 'ape', 'monster', 'predator', 'stox', 'begetter', 'daddy', 'drowse', 'disloyalty', 'sledding', 'emigratory', 'screamer', 'deranged', 'frank', 'troll', 'jacked', 'dangerous', 'deranged', 'scouts', 'delhi', 'deranger', 'deranger', 'alien', 'neophotic', 'anguish', 'bullseye', 'suspect', 'mist', 'hemmy', 'slams', 'creeper', 'scud', 'derangement', 'swarm', 'slavage', 'alien', 'mistress', 'ganggang', 'deranged', 'deranger', 'squalor', 'miser', 'intoxicator', 'misface', 'menacing', 'peacock', 'shrew', 'shamber', 'cat', 'poisoned', 'slapped', 'derangeant', 'mist', 'goblin', 'snap', 'solitary', 'dragged', 'predator', 'jacket', 'bully', 'solid', 'reptile', 'blunder', 'gull', 'frank', 'parading', 'dober', 'person', 'inexperienced', 'kiddos', 'anaphylaxis', 'thiro']"
mercilessness characterized by an unwillingness to relent or let up,relentlessness,0,"['emasculation', 'disservice', 'anidealism', 'desiccate', 'abandon', 'reluctance', 'tenaciousness', 'remembrance', 'abandonance', 'impotence', 'culchlessness', 'unhappiness', 'reluctance', 'mlessness', 'dwelled', 'remission', 'apatheticity', 'malice', 'neglect', 'abandonment', 'despair', 'mercilessness', 'aveston', 'obliquity', 'vaineness', 'desiccation', 'unwillingness', 'anortics', 'neglect', 'inreluctance', 'avenge', 'shammy', 'abandon', 'remittance', 'discontent', 'reluctance', 'despair', 'impotence', 'oblitibility', 'pardon', 'neglect', 'shakiness', 'amnie', 'desentity', 'egregation', 'admonishness', 'restlessness', 'frog', 'reluctance', 'unresolving', 'mistrust', 'dismay', 'remission', 'impecence', 'abandonableness', 'disfidence', 'oxophobia', 'despair', 'mercilessness', 'disconcert', 'abandonment', 'astonishment', 'abandonment', 'devoutness', 'abidoism', 'misrevengeance', 'disease', 'immediacy', 'greed', 'diswill', 'mending', 'disacquaintance', 'recklessness', 'blam', 'misgiving', 'reluctance', 'dismaying', 'fearlessness', 'dispassion', 'neglectfulness', 'debarrassment', 'vexitude', 'recklessness', 'deceitlessness', 'slashedness', 'dissent', 'indelince', 'disconcert', 'impatience', 'oblivion', 'zeallessness région', 'impregnance', 'erbiticism', 'sinlessness', 'deceitfulness', 'rebeccanism', 'ptition', 'deference', 'indiscipliness', 'mercilessness']"
playful in an appealingly bold way,rascally,0,"['palatic', 'mutely', 'muky', 'pitty', 'brim', 'boldly', 'ardorous', 'ardent', 'affluent', 'blitz', 'boldly', 'kitty', 'obdutrous', 'commence', 'muzzle', 'tic', 'giggy', 'roose', 'chitty', 'boldly', 'boldly', 'tame', 'audible', 'slews', 'doable', 'smirk', 'lick', 'boldly', 'meridian', 'boldly', 'boldly', 'casually', 'ardently', 'funky', 'palame', 'muted', 'elegantly', 'purdy', 'tachy', 'dandy', 'gosh', 'boldly', 'grit', 'muty', 'briomph', 'sweetling', 'funky', 'hazy', 'niggling', 'slurting', 'mush', 'flicking', 'boldly', 'empathetic', 'tattle', 'daze', 'funky', 'boldly', 'obittly', 'amassous', 'commutuous', 'boldly', 'goshy', 'sully', 'obtuse', 'boldly', 'impetuous', 'boldly', 'tadbit', 'mulie', 'obtuse', 'dribbling', 'delectable', 'appealingly', 'chuck', 'tamed', 'boldly', 'playful', 'boldly', 'punning', 'oddily', 'smart', 'choppy', 'funky', 'miz', 'beguberly', 'litigously', 'obtuse', 'amuscal', 'nitty', 'chic', 'navigation', 'tans', 'cust', 'mudly', 'choo', 'trickly', 'mudly', 'hazy', 'slickly']"
one of a set of parallel slats in a door or window to admit air and reject rain,louvre,0,"['slat', 'venting', 'slits', 'hose', 'gutter', 'curtains', 'airslat', 'bri', 'rainslap', 'slash', 'slit', 'slat', 'stall', 'salve', 'slat', 'slat', 'hammering', 'muddle', 'bucket', 'splashed', 'slat', 'sit', 'slat', 'cannon', 'rainbag', 'perching', 'slat', 'slat', 'filtering', 'vent', 'slat', 'flushed', 'sleat', 'slipping', 'spring', 'slat', 'toss', 'salve', 'blow', 'rot', 'wau', 'slat', 'bucket', 'vent', 'slats', 'strip', 'saloon', 'airslip', 'flushed', 'lad', 'slipping', 'slip', 'daphne', 'slat', 'bucket', 'lout', 'slat', 'sluggle', 'unnilt', 'var', 'slat', 'squatting', 'ruffled', 'slaat', 'slapping', 'jack', 'mender', 'gull', 'adil', 'slat', 'duck', 'slat', 'stall', 'spray', 'slat', 'slacking', 'airsled', 'drop', 'sling', 'slanted', 'slat', 'slat', 'drop', 'slat', 'slat', 'puffed', 'slat', 'slat', 'slacked', 'sleeve', 'shutterball', 'slat', 'slicker', 'slapping', 'slat', 'deluge', 'unlock', 'slatt', 'damp', 'slat']"
provide with a name or nickname,tag,0,"['names', 'name', 'name', 'nicknamed', 'names', 'name', 'horsp', 'named', 'names', 'nicknameKW', 'named', 'names', 'cult', 'nickname', 'nn', 'nomenclature', 'name', 'nicknamed', 'nom', 'name', 'nickname', 'name', 'names', 'bred', 'names', 'nom', 'nickname', 'name', 'name', 'naming', 'nominate', 'nickname', 'name', 'name', 'jade', 'name', 'umb', 'naming', 'apn', 'nom', 'name', 'sign', 'named', 'name', 'name', 'name', 'name', 'nom', 'named', 'nominate', 'title', 'named', 'name', 'notice', 'nominate', 'numbing', 'name', 'naming', 'numbing', 'nominate', 'name', 'nom', 'names', 'name', 'nickname', 'name', 'nicknamed', 'nom', 'nickname', 'nom', 'scout', 'name', 'name', 'name', 'bens', 'numbing', 'names', 'name', 'name', 'name', 'nicknamed', 'nickname', 'nominate', 'name', 'do', 'names', 'name', 'nominate', 'nominate', 'name', 'names', 'name', 'nominate', 'name', 'name', 'nome', 'rename', 'name', 'nickname', 'nom']"
a person who rescues you from harm or danger,savior,0,"['rescuer', 'saving', 'rescuer', 'rescuer', 'rescuer', 'safeguardin', 'sauvy', 'salvager', 'rescuer', 'caretaker', 'rescuer', 'salvaor', 'rescuer', 'rescuer', 'salvager', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'salvager', 'rescuer', 'safeguard', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'safeguard', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescued', 'shelter', 'rescuer', 'salvager', 'saur', 'rescuer', 'salvager', 'guard', 'salvager', 'rescuer', 'salvager', 'safeguard', 'rescuer', 'rescue', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'salvager', 'rescuer', 'salvacer', 'salvager', 'rescuer', 'salvador', 'salvagler', 'rescuer', 'rescue', 'rescuer', 'salvager', 'rescuer', 'rescuer', 'saved', 'rescuer', 'rescuer', 'saun', 'salvager', 'rescuer', 'rescued', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'salvager', 'rescue', 'rescue', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'saved', 'rescuer', 'rescuer', 'rescuer', 'rescuer', 'salvager', 'protect', 'rescue', 'rescuer', 'rescuer', 'rescuer']"
compelled forcibly by an outside agency,goaded,0,"['forcibly', 'force', 'predispose', 'forced', 'forcible', 'force', 'compulsion', 'forcibly', 'outlaw', 'impolite', 'extrapolitical', 'obtrusive', 'forcibly', 'contraindicted', 'threatening', 'outrun', 'obligated', 'forcibly', 'charged', 'outlaw', 'forced', 'press', 'force', 'unselfish', 'forcibly', 'erpressing', 'putty', 'forcibly', 'force', 'imposed', 'force', 'forcible', 'impose', 'forcibly', 'obligate', 'forcibly', 'incompetence', 'forced', 'atrocious', 'forcibly', 'forcibly', 'zwing', 'forcibly', 'indefensible', 'obligated', 'forced', 'predicament', 'pressure', 'combed', 'constraining', 'forcibly', 'compulsion', 'combed', 'deportation', 'forcibly', 'indignation', 'forcible', 'forcible', 'forcibly', 'forcibly', 'impiligible', 'obligated', 'obtussible', 'inebriate', 'forxy', 'impool', 'ineligible', 'force', 'forcibly', 'forcibly', 'forcefully', 'obligate', 'blatant', 'obligate', 'triumpid', 'obligate', 'oblig', 'forcibly', 'deceit', 'obliged', 'forgery', 'attrition', 'cadenced', 'blivious', 'outlying', 'forcibly', 'inebbish', 'obligated', 'force', 'offended', 'oblivion', 'forcibly', 'forcibly', 'contraindict', 'forcibly', 'britain', 'impasse', 'on', 'forc Zard', 'forcibly']"
spending resources lavishly and wastefully,squandering,0,"['gasp', 'wasteful', 'scrap', 'spend', 'spent', 'gasp', 'cheltuiing', 'raking', 'spend', 'spend', 'despending', 'spend', 'spend', 'spending', 'spending', 'spending', 'spending', 'spent', 'spent', 'wasted', 'spending', 'spending', 'spending', 'spend', 'spending', 'spent', 'spend', 'despend', 'runow', 'spending', 'spend', 'spent', 'spending', 'spenduse', 'blot', 'spending', 'spent', 'spend', 'spending', 'wasted', 'spend', 'wasting', 'spending', 'spent', 'spending', 'wasteful', 'spending', 'spending', 'spending', 'spend', 'spent', 'spend', 'spending', 'spending', 'spending', 'budgeting', 'spending', 'spending', 'spending', 'spending', 'spend', 'spent', 'spending', 'spend', 'spending', 'spending', 'spend', 'investing', 'spends', 'spending', 'scowl', 'spending', 'spending', 'spending', 'gasp', 'spend', 'spend', 'gross', 'spending', 'spend', 'expenditure', 'spend', 'spending', 'spend', 'spend', 'gasping', 'wasting', 'spending', 'spending', 'spending', 'spent', 'billowing', 'spent', 'spent', 'wasting', 'gasp', 'spending', 'spend', 'spending', 'sparrows']"
