Description,Solution,Prediction rank,Predictions
give equal rights to ; of women and minorities,emancipate,12,"['equalizer', 'equality', 'equalize', 'egalitarian', 'egalitarianism', 'equals', 'equal', 'equalise', 'equitee', 'equalism', 'equality', 'emancipate', 'equity', 'equalities', 'equiquity', 'equalizer', 'equitate', 'equatorial', 'ethnic', 'equalize', 'equitquity', 'equaquity', 'equaled', 'acquit', 'equalitarianism', 'equivocate', 'equitey', 'equalite', 'equal', 'equalization', 'ethnics', 'equaquature', 'equanimous', 'emancipated', 'emancipation', 'equaquary', 'equals', 'egality', 'equality', 'equalized', 'equanimity', 'equality', 'egalite', 'equiteous', 'equate', 'equitable', 'equiégalité', 'equalizing', 'emo', 'egality', 'egalitariat', 'equalee', 'egalitarianity', 'egalitate', 'equalitarian', 'equacy', 'equalitize', 'equalisation', 'energizing', 'equalizes', 'equaliser', 'egalitated', 'égalité', 'energize', 'equalizer', 'equal', 'equal rights', 'commonwealth', 'encourag', 'parity', 'oath', 'rights', 'equality', 'equalize', 'ethiopian', 'egalitarian', 'apprehension', 'egalities', 'oblig', 'encouraged', 'equalism', 'equalness', 'equality', 'equalicipating', 'equalization', 'equity', 'equitable', 'equals', 'equalities', 'occlusion', 'awed', 'equalicipated', 'egalitarianism', 'obstruct', 'obliterate', 'equalicipate', 'equitee', 'justice', 'encouragment', 'awedness']"
used of a person 's appearance or behavior ; befitting an eminent person,distinguished,0,"['eminent', 'benevolent', 'genteel', 'enlightenment', 'tainted', 'virtuous', 'erroneous', 'affluent', 'enlightening', 'apprehension', 'ominous', 'nebulous', 'apprehensive', 'tyranny', 'semblance', 'obtuse', 'neoperson', 'admonish', 'fanciful', 'ominent', 'judicious', 'eminently', 'stout', 'adage', 'naive', 'semblant', 'obscene', 'adol', 'gentry', 'benedict', 'benefactor', 'degenerate', 'petty', 'eminent', 'idling', 'delectable', 'befitting', 'obliterate', 'acquiescent', 'ardent', 'enlightenment', 'suited', 'smarts', 'renowned', 'acquiescence', 'nimble', 'mendacious', 'bourgeois', 'apt', 'privileged', 'reputed', 'personable', 'prestigious', 'enlightening', 'judicious', 'dreads', 'degenerating', 'dissenting', 'supreme', 'degenerant', 'acquaintance', 'famous', 'idyll', 'immaculate', 'ingenuous', 'impossibly', 'arduous', 'benevolent', 'mummy', 'ingenuity', 'bewitching', 'ingenious', 'good', 'impropriety', 'noble', 'nimbly', 'acquainting', 'gisty', 'perfecting', 'bewitched', 'handsome', 'mend', 'roe', 'aspirant', 'elegant', 'admirable', 'malevolent', 'acquaintant', 'acquaint', 'acquit', 'prominent', 'unison', 'impersonate', 'sobering', 'impossible', 'reverend', 'sober', 'likeness', 'impersonating', 'he']"
an executioner who beheads the condemned person,headsman,0,"['beheader', 'beheading', 'behead', 'scouts', 'decapitator', 'beheader', 'scout', 'imprisoned', 'slain', 'scouting', 'obama', 'executioner', 'snatcher', 'beheaded', 'snob', 'snorting', 'snaking', 'detainee', 'snort', 'slugging', 'decapitant', 'headhead', 'slamming', 'savage', 'berber', 'snatching', 'kidnapped', 'budgeoner', 'snarled', 'snarl', 'deacon', 'slurring', 'tyrant', 'assassin', 'beheaded', 'kidnapper', 'kidnap', 'shirking', 'budgeon', 'captor', 'surrogate', 'beheadhead', 'obse', 'rapist', 'slam', 'snarling', 'daniel', 'slugger', 'beheading', 'scoured', 'slammer', 'assassination', 'budgeoning', 'assassinated', 'sabot', 'headmaster', 'slur', 'snaker', 'denizen', 'sacked', 'rook', 'slammed', 'deaf', 'killer', 'kidnapper', 'capt', 'kook', 'denouncer', 'kidnapping', 'prisoner', 'assassinator', 'snake', 'behead', 'assassinate', 'murderer', 'snab', 'penning', 'assassinat', 'decapitator', 'mortuary', 'lords', 'abbot', 'lord', 'scouts', 'endorsing', 'scout', 'tormentor', 'torpedoing', 'fah', 'fayette', 'robbing', 'cleric', 'abductor', 'roe', 'endorser', 'slain', 'assassinating', 'drudge', 'mandarin', 'endorphin']"
a notable achievement,exploit,0,"['notable', 'achievement', 'accomplishment', 'majesty', 'remembrance', 'notable', 'adolescence', 'acclaim', 'edifice', 'olympics', 'achievement', 'treasury', 'neolithic', 'ominous', 'edgy', 'adversity', 'olympic', 'trespassing', 'adolence', 'neoclassic', 'jubilee', 'vigilance', 'edificee', 'trespass', 'honed', 'relegation', 'acclamation', 'astonished', 'neering', 'october', 'tally', 'humbling', 'neoclassicism', 'neoliberal', 'eminence', 'edificey', 'feat', 'edifices', 'neoliberalism', 'adolescent', 'adol', 'edginess', 'accomplishment', 'resurgent', 'cynicism', 'neoclassification', 'eminent', 'adolf', 'olympiacy', 'edward', 'neoclassical', 'treble', 'edgment', 'neoclassy', 'notable', 'honoring', 'ominousness', 'edification', 'incentivism', 'spotting', 'achievement', 'clout', 'grat', 'erroneous', 'hinning', 'kook', 'lauding', 'fanciful', 'accuracy', 'nomination', 'jubilbilee', 'plight', 'incentivist', 'credited', 'nominated', 'majesty', 'hone', 'accretion', 'notch', 'honors', 'impressively', 'jubileeing', 'delicacy', 'vigil', 'bet', 'homage', 'erroneousness', 'errand', 'noting', 'famed', 'feat', 'notation', 'atrocity', 'accomplice', 'comeback', 'accomplishment', 'honorable', 'cynical', 'jubilant', 'gimmick']"
someone deranged and possibly dangerous,loony,0,"['deranged', 'deranger', 'derangement', 'smuggler', 'snaking', 'squirting', 'scouts', 'slamming', 'savage', 'fay', 'squirt', 'squirter', 'scouting', 'scud', 'scuffle', 'frightening', 'scout', 'snatching', 'snarl', 'snort', 'snorting', 'poisoned', 'slurring', 'frightful', 'scoured', 'squid', 'snarled', 'snob', 'hazard', 'pecking', 'paranoia', 'dreads', 'scuffler', 'stoop', 'shackled', 'frightener', 'cockroach', 'slam', 'scudding', 'paranoid', 'derangeant', 'savagery', 'jacks', 'hysteric', 'snazzy', 'snarling', 'derange', 'stooping', 'cynical', 'snatcher', 'dread', 'creeper', 'typhoon', 'hysterical', 'reptile', 'menacing', 'trapping', 'fright', 'feisty', 'robbing', 'anarchist', 'derangement', 'robbery', 'arrogant', 'cynic', 'alien', 'robber', 'poisoning', 'hystery', 'vile', 'smuggler', 'cowardly', 'hysterone', 'mistress', 'anarchy', 'stoops', 'potentiary', 'gang', 'snaking', 'harmonized', 'tyrant', 'bugger', 'scavenge', 'coward', 'harmonize', 'scouts', 'hysterist', 'cynicism', 'marshals', 'deranger', 'harmonizer', 'deranged', 'fey', 'rook', 'marshal', 'comrade', 'dizzying', 'scavenger', 'scouting', 'cannister']"
mercilessness characterized by an unwillingness to relent or let up,relentlessness,0,"['reluctance', 'cynicism', 'apprehension', 'disdain', 'oblivion', 'navigance', 'resentment', 'mercilessness', 'resiliency', 'disrepair', 'acclamation', 'obliquity', 'indignation', 'indignity', 'reluctancy', 'unwillingness', 'disdainness', 'acquiescence', 'agnostic', 'negliness', 'disbelief', 'deceit', 'deceitlessness', 'misfortune', 'emptiness', 'decency', 'dissent', 'navigation', 'resilience', 'neglience', 'impotence', 'remission', 'awed', 'deceitfulness', 'aversion', 'acquitness', 'acquit', 'indecision', 'abandonment', 'lispitude', 'dreads', 'acquittal', 'impugliness', 'awe', 'frostbite', 'misfortunate', 'dismay', 'lispiness', 'affluence', 'carelessness', 'reluctance', 'ostensibility', 'discontent', 'arousal', 'vexitude', 'graces', 'ruttiness', 'diswill', 'illegitimacy', 'ruthlessness', 'impugency', 'illness', 'lisiness', 'deridence', 'immunity', 'pity', 'laxness', 'misfortunation', 'atonement', 'lispency', 'arousing', 'affluency', 'steadfastness', 'unwillingness', 'lisp', 'illwill', 'pardoned', 'atrocity', 'lispence', 'ruttlessness', 'frostbitness', 'holocaust', 'mutilation', 'misfortunacy', 'piety', 'racy', 'tenaciousness', 'deferency', 'apathy', 'impugliance', 'dismaying', 'respite', 'lisplessness', 'impugliacy', 'deference', 'immuncability', 'recklessness', 'frostbitance', 'mercy', 'compulsion']"
playful in an appealingly bold way,rascally,0,"['boldly', 'edgy', 'mushy', 'slickly', 'gizzly', 'dingy', 'nippy', 'jolly', 'savoring', 'swaggering', 'swaggery', 'savage', 'virtuous', 'playfully', 'edgily', 'gimpy', 'niggling', 'slick', 'mute', 'savory', 'frankly', 'sappy', 'flicking', 'acoustic', 'flickly', 'swag', 'nappy', 'adoo', 'mush', 'ruffled', 'licking', 'lickly', 'nip', 'sag', 'tadly', 'mutely', 'fad', 'fadly', 'tamed', 'ado', 'adobe', 'gimpily', 'funky', 'gizzling', 'ditty', 'tad', 'savagely', 'lick', 'boldly', 'slurring', 'flickingly', 'comrade', 'sagacious', 'frank', 'gimply', 'muted', 'squint', 'flick', 'fanciful', 'sympathetic', 'virguous', 'ardent', 'cocky', 'squirting', 'enticing', 'squirt', 'gypsy', 'mulling', 'playful', 'chit', 'mud', 'squinting', 'python', 'brilliance', 'hulk', 'squibbling', 'chitish', 'symbiotic', 'symphonic', 'frugal', 'arduous', 'jolly', 'acoustics', 'delicacy', 'chippy', 'gyne', 'virtuously', 'chewy', 'squirter', 'bold', 'gynky', 'naughty', 'muzzle', 'fouled', 'smutty', 'squirky', 'slur', 'squirm', 'taff', 'smirk']"
one of a set of parallel slats in a door or window to admit air and reject rain,louvre,0,"['slat', 'slacking', 'sleat', 'slanted', 'airslat', 'slinging', 'slaat', 'rainslat', 'slapping', 'slatting', 'slugging', 'sluice', 'slaps', 'slit', 'slashing', 'flushed', 'sledging', 'sling', 'slops', 'raked', 'slat', 'tucker', 'jacks', 'hosed', 'spitting', 'slash', 'spiking', 'lat', 'sled', 'slag', 'spool', 'airbag', 'plucking', 'apron', 'plumping', 'wau', 'plummet', 'dribble', 'dribbling', 'salve', 'var', 'shunted', 'hose', 'droop', 'studded', 'showering', 'hoisting', 'hammered', 'robbing', 'dredge', 'saloon', 'lapped', 'apex', 'hoop', 'fluke', 'tucked', 'aplomb', 'raked', 'jacks', 'deluge', 'roo', 'pinning', 'tucker', 'vent', 'roil', 'spitting', 'gullet', 'flies', 'spiking', 'plow', 'duster', 'trapping', 'tabbed', 'ripper', 'shroud', 'tack', 'drudge', 'roost', 'ding', 'rook', 'perching', 'hammer', 'flushed', 'slapping', 'sill', 'roe', 'roa', 'slatting', 'aplug', 'airbag', 'casket', 'hoist', 'apn', 'deflector', 'appoint', 'tuck', 'fume', 'plummeting', 'slacking', 'plum']"
provide with a name or nickname,tag,0,"['name', 'numbing', 'nominate', 'names', 'nomenclature', 'nominated', 'nickname', 'name', 'naming', 'pseudonym', 'tumblr', 'nicknamed', 'nomenclad', 'ensign', 'nom', 'names', 'nominate', 'nickname', 'name', 'bens', 'unnamed', 'snubbed', 'apn', 'snubbing', 'renamed', 'appoint', 'pn', 'nip', 'neb', 'benedict', 'emonym', 'nack', 'snob', 'snacks', 'nominating', 'named', 'naming', 'nominated', 'appointing', 'acclaim', 'nihi', 'aponym', 'numb', 'adn', 'pinning', 'nomenclat', 'nomenclatured', 'rename', 'adword', 'obliterate', 'id', 'nom', 'nominative', 'nomencla', 'apname', 'ben', 'names', 'sneer', 'kook', 'num', 'namen', 'pamphlet', 'nomenclature', 'snoo', 'inscribed', 'nicknamed', 'nickname', 'he', 'denouncing', 'name', 'nominated', 'hispanic', 'predicate', 'nan', 'jade', 'nih', 'nick', 'annotate', 'nominate', 'apnamed', 'numbing', 'nihu', 'obtuse', 'neoclass', 'subordinating', 'pseudonyming', 'pseudonymous', 'precinct', 'pseudonyms', 'snoking', 'credited', 'nebs', 'baptized', 'exonerate', 'named', 'kooka', 'knicker', 'alias', 'jacked', 'knickknick']"
a person who rescues you from harm or danger,savior,0,"['rescuer', 'salvager', 'repatriate', 'salvager', 'rescuer', 'rescue', 'saver', 'repatriation', 'rescuing', 'rescuor', 'repatriator', 'repatriant', 'salvador', 'caretaker', 'salvaor', 'rescued', 'reprieve', 'repatriated', 'salvaging', 'salvager', 'salver', 'saur', 'rescue', 'rescue', 'repatriatory', 'salvageor', 'protector', 'salvager', 'safeguard', 'sauer', 'salvator', 'rescueer', 'repatriate', 'saved', 'rescuer', 'rescuer', 'salvageant', 'sauror', 'paramedic', 'safeguarding', 'salvist', 'salvage', 'sauvegardist', 'repatriating', 'repatrier', 'rescue', 'refugee', 'salvagery', 'salvar', 'repatriation', 'sauver', 'saloon', 'repatriat', 'salvageer', 'repatrient', 'rescuist', 'sauvegarde', 'rescued', 'caretaker', 'repatrie', 'sauvegardant', 'repatriator', 'repatriant', 'rescue', 'salvageist', 'salvaging', 'salvor', 'sauvering', 'reprieve', 'safeguard', 'rescueer', 'sauvegarder', 'rescuing', 'repatrior', 'repatriated', 'guard', 'sauveter', 'rescueman', 'repatriarch', 'salvaor', 'repatriary', 'saved', 'rescuer', 'repatriar', 'who rescues', 'sauter', 'salvager', 'safety', 'repatrio', 'safeguard', 'sauroring', 'rescuer', 'repatriatory', 'rescueman', 'sauvegardary', 'rescueperson', 'salvaster', 'shields', 'repatrin', 'sauvester']"
compelled forcibly by an outside agency,goaded,0,"['forcibly', 'forcible', 'obligated', 'contraindicted', 'oblivious', 'obstructive', 'compelled', 'obligatory', 'miscarriage', 'outburst', 'obligate', 'contraindict', 'obstruct', 'oblivion', 'obligatory', 'contraindicated', 'forcibly', 'compulsion', 'contrainct', 'contraint', 'forgay', 'atrocious', 'obstructively', 'contravening', 'obtuse', 'combed', 'obstructing', 'torpedoing', 'admonish', 'obliged', 'contravened', 'contraindicate', 'obliviously', 'force', 'obstructible', 'impolite', 'obliging', 'contraindictive', 'impugnable', 'impugnment', 'conspicuous', 'obligative', 'obligatoire', 'obligate', 'bylaws', 'forced', 'forcibility', 'fork', 'obligious', 'forceful', 'blizzard', 'impugnance', 'obscene', 'contravene', 'imposed', 'contraincted', 'acquit', 'contraindictment', 'assimilate', 'putty', 'altruistic', 'oblig', 'obligancy', 'obligative', 'undercutting', 'extravaganza', 'obligation', 'indefinable', 'impugny', 'compelled', 'atrocity', 'impugnably', 'indestructible', 'impugnence', 'indefiant', 'exigent', 'altruism', 'forcible', 'obligate', 'indictment', 'impugnency', 'officiating', 'obligated', 'indestructibly', 'impugnant', 'contraindicted', 'tormenting', 'impose', 'extravagency', 'contraindict', 'impugnability', 'outlaw', 'deportation', 'untruthful', 'torment', 'exertion', 'impugnatory', 'pressured', 'constriction', 'impugnacy']"
