Description,Solution,Prediction rank,Predictions
cooked bread that is often eaten with butter for breakfast,toast,0,"['sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough', 'sourdough']"
somebody who controls an organisation or group of people,leader,0,"['controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller', 'controller']"
all of the information or facts that somebody might have in their head,knowledge,0,"['head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head', 'head']"
to say how a complicated situation or problem works so that other people then understand it,explain,100,"['explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain', 'explain']"
to express disappointment or lack of satisfaction in speech or writing,complain,0,"['dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay', 'dismay']"
to touch someone in sensitive parts of their body to make them laugh,tickle,0,"['snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort', 'snort']"
to make a decision between more than one options or possibilities,choose,0,"['decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide', 'decide']"
an article of clothing that men often wear on their legs,trousers,0,"['sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve', 'sleeve']"
to take the material from something and making it into something new rather than throwing it away,recycle,0,"['retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken', 'retaken']"
clothing that you wear on your head,hat,0,"['headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear', 'headwear']"
when you try hard to do something difficult and you manage to do it,achieve,0,"['hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard', 'hard']"
a hot dark brown drink like tea but made from ground beans,coffee,0,"['savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor', 'savor']"
the group of people who together make the decisions and plans to run the country,government,100,"['government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government', 'government']"
the stuff that humans and animals eat in order to give them the energy they need to live,food,0,"['eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat', 'eat']"
to like one thing more than another thing,prefer,0,"['like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like', 'like']"
