Description,Solution,Prediction rank,Predictions
a particular way of doing something,method,56,"['phrasing', 'mannerism', 'tactic', 'adage', 'clientii clientii facii', 'methodologicality', 'way', 'acuity', 'acrobatic', 'acrobatical', 'methodology', 'artillery', 'apposition', 'artifact', 'âmbâmbâmbt', 'Artisanship', 'âmbâmbettature', 'acrobaty', 'adoption', 'individualism', 'âmbâmbtle', 'customism', 'swaying', 'acrobaticism', 'customise', 'idiom', 'sartorialization', 'clientii clientii angajatorii', 'acrobatique', 'acrobatic', 'âmbâmbettale', 'art', 'âmbâmbellature', 'âmbâmbetta', 'sartoriality', 'pinning', 'aversion', 'differentiation', 'piety', 'tactic', 'sartorialisation', 'Artism', 'clientii clientii angajatori', 'idiomatism', 'particular way', 'sartorial', 'artform', 'way', 'pragmatism', 'acrobatically', 'phrasing', 'Art', 'Stil', 'methodological', 'methodologically', 'method', 'tactician', 'stance', 'reglage', 'methodologicality', 'clientii adica adica adica adica', 'artwork', 'clientii adica adica adicaabila', 'tactualism', 'methodology', 'Artwork', 'tailoring', 'art', 'Umgangsweise', 'acuity', 'distillation', 'adage', 'artillery', 'methodicality', 'artfertigization', 'sorting', 'way', 'adoption', 'axiom', 'craft', 'trickledown', 'Art', 'Stil', 'fad', 'tactual', 'tactic', 'method', 'drew', 'political tactic', 'artfertigity', 'particular way', 'pinning', 'custom', 'artform', 'adition', 'dribbling', 'phrason', 'clientii adica adica adica', 'aversion', 'tactility']"
the skills that somebody has,ability,0,"['skill', 'skill', 'skills', 'skill', 'skills', 'skilling', 'skillset', 'skill', 'skillfulness', 'aqqqqqqq', 'skills', 'skilled', 'Fertilization', 'knowledgable', 'honed', 'acrobaticism', 'clientii moalei dintre societatile sau', 'clientii clientii informatiilor sau activitatilor', 'clientii clientii moaleimile societatilor', 'clientii clientii situatiei societatii', 'craftsmanship', 'aqqqqqq', 'skillselectiveness', 'clientii clientii moaleii', 'Fertility', 'clientii moalei dintre societatile', 'competence', 'knowledgableness', 'clientii clientii moalei', 'skilling', 'specializedism', 'clientii clientii clientii cladirilor', 'apprehension', 'acrobatics', 'tradesmanship', 'clientii clientii situatiei', 'aqqqqqqn', 'honeywackety', 'clientii clientii situatieii', 'skillsetrophysicist', 'clientii moalei moalei', 'clientii clientii situatiei societatilor', 'aqqqqqqt', 'hone', 'aqqqqqqh', 'acrobatic', 'aqqqqq', 'clientii clientii moalei societatii', 'clientii moalei societatii', 'knowledgability', 'honeyshooting', 'savoirfaire', 'knowledgablequalitative', 'acrobatiqism', 'honeywacket', 'clientii moalei societatilor', 'clientii clientii moaleimile', 'honeywondering', 'honeywackietry', 'acrobaticalism', 'skillpeak', 'Skills', 'Sachabilities', 'clientii clientii cladirilor', 'honeywacketship', 'honeywacky', 'honeywonder', 'honeywacking', 'honeypowdering', 'knowledgablequalitatively', 'specialized skill', 'clientii moaleii', 'hunch', 'knowledgable skill', 'Fertigkeits', 'acrobaticia', 'skillfully', 'mastery', 'technikillery', 'skills', 'skillbase', 'skillfulness', 'honeypoice', 'honeywackiece', 'chipping', 'aqqqqqh', 'honeywacketry', 'skillercise', 'Fachfertigkeit', 'knowledgment', 'Fertilism', 'clientii clientii clientii moalei', 'aqqqiqq', 'honeypoices', 'skillfullness', 'skilled', 'knowledgablequalitativeness', 'aqqqq', 'honeywacketry', 'acquancy']"
all of the living things in the world,nature,0,"['living', 'living', 'earthworm', 'Planetarium', 'living', 'anthropopodium', 'living Planet', 'anthropopode', 'Planets', 'planetarium', 'anthropoid', 'living creatures', 'living organism', 'cosmology', 'planet', 'cosmosphere', 'lebende', 'anthropology', 'centipede', 'Planet', 'living', 'anthropodesis', 'planets', 'Planetarism', 'anthropopoda', 'life', 'atoms', 'earthworms', 'anthropopodic', 'atom', 'anthropovârvâr', 'Planet Earth', 'ape', 'porumbeth', 'apes', 'anthropopods', 'anthropocetes', 'living things', 'anthropovârle', 'wormhole', 'Living Planet', 'anthropopody', 'porumbet', 'feces', 'anthropopodoids', 'Planetary', 'wormworm', 'flora', 'anthropopodium', 'wormlife', 'aliving', 'worms', 'living creature', 'humankind', 'mammal', 'planetary', 'lebende Planet', 'Earthworm', 'planet', 'anthropologist', 'biosphere', 'earthworm', 'faun', 'flies', 'Planet', 'anthropopode', 'worm', 'living creatures', 'living organism', 'centimeter', 'man', 'planeta', 'earth', 'bivârteria', 'life', 'living Planet', 'clientii clientii din viata', 'lebende', 'clientii clientii solutiii', 'centimetre', 'centipedal', 'mole', 'anthropology', 'bivârvâr', 'Planets', 'Planetene', 'bivalves', 'molecular', 'atom', 'Planetarium', 'frog', 'Planet Earth', 'living thing', 'bipedal', 'Planet earth', 'Alligator', 'all living creatures', 'living things', 'cosmology', 'bisexuality']"
the time at the end of the day when the sun goes down and people sleep,night,19,"['sundowner', 'sundown', 'suppertime', 'slumber', 'twilight', 'slumbering', 'nocturnal', 'soiree', 'sunday', 'sweltering', 'sleepover', 'snorting', 'sextuple', 'sleep', 'moonshine', 'supper', 'snooze', 'sundowners', 'night', 'october', 'dreary', 'lullaby', 'satanic', 'somme', 'sextatch', 'Nacht', 'lull', 'dna', 'sextuples', 'apno', 'slumbers', 'moonshining', 'lulule', 'slumbertime', 'sextake', 'sulk', 'Spätnacht', 'schlafschlaf', 'sextăm', 'sunset', 'lulula', 'nighttime', 'naptime', 'darknight', 'apnété', 'dark', 'lululu', 'Nachtstunden', 'sat', 'sâmbâmbella', 'sâmbâmbetta', 'sâmbâmb', 'sextame', 'dno', 'sleeper', 'sleep', 'closing', 'snoozer', 'sextames', 'dimmest', 'swelter', 'schlafen', 'slum', 'sâmbâmbt', 'sundowning', 'sunday', 'end', 'sleepover', 'sundowner', 'dâmb', 'dawn', 'Sonnenstunden', 'night', 'pinnacle', 'soiree', 'twilight', 'churn', 'Nachts', 'churning', 'Sonnendown', 'nocturnal', 'sundown', 'endtime', 'dawning', 'dawntime', 'nuit', 'endorphin', 'sleeptime', 'däwn', 'dapple', 'daybreak', 'Nacht', 'settling', 'summer', 'psd', 'summed', 'dämmer', 'summerschlaff', 'dimming', 'driest']"
to share ideas or knowledge with other people using language or signs,communicate,86,"['tongue', 'commingling', 'scribbled', 'apologize', 'receptive', 'taiat taiatsprachesprache', 'linguistically', 'scribble', 'tongue', 'apologizing', 'sexting', 'sputtering', 'linguist', 'sextander', 'eavesdropping', 'appoint', 'aplogize', 'praising', 'acquainting', 'chiming', 'sexteed', 'sextandering', 'telecommunication', 'sextupling', 'compel', 'lexically', 'tongues', 'commingled', 'sprang', 'sextuple', 'commingle', 'commodore', 'eavesdrop', 'taiat taiatsprache', 'commodorate', 'lingua', 'taiat taiatsprachesprachesprache', 'acquaint', 'lexicon', 'linguistic', 'scrip', 'openly', 'aplogising', 'commence', 'linguisty', 'piety', 'comrade', 'clinging', 'linguistize', 'powwow', 'scribbles', 'linguistisch', 'communicative', 'cling', 'sextet', 'conversing', 'comma', 'Significance', 'interspersed', 'Județeanement', 'chatting', 'talk', 'tongue', 'chime', 'sharing', 'communicatively', 'poato', 'chattering', 'shared', 'lexicographer', 'conflate', 'humâmb', 'Gemma', 'signifying', 'expressing', 'signify', 'mumble', 'socialize', 'politely', 'spoken', 'tongued', 'papyrus', 'exchanged', 'communicatory', 'chatter', 'communicate', 'mumbled', 'pamphlet', 'translate', 'communicator', 'taiat taiatsprachesprache', 'dissociate', 'exchange', 'languages', 'language', 'praising', 'Sign', 'admonition', 'Gemmagogic', 'communicating']"
a way to describe somebody who wants lots and lots of food or money,greedy,0,"['gluttony', 'extortionate', 'sextuple', 'rosii rosii rosii rosii rosii', 'sextuplet', 'slugger', 'gluttonous', 'sextâmbâmb', 'maniac', 'âmbâmbâmbt', 'pigeonhound', 'scroâmb', 'rosii rosii rosii rosii', 'croupier', 'pigeon', 'gluttâmber', 'stuffedâmbâmbette', 'lotty', 'sextupling', 'lusty', 'acrobat', 'crook', 'slugging', 'gluttonizer', 'shopper', 'slug', 'crouching', 'maniacal', 'pig', 'hustler', 'boâmbâmb', 'hog', 'rosii rosii rosii', 'lotter', 'glutton', 'snubbing', 'cornwinner', 'hound', 'snubber', 'poodle', 'sextuple', 'snatcher', 'harvest', 'noodle', 'fadder', 'fad', 'sextubbin', 'stuffed', 'boondocker', 'boâmb', 'rosii rosii rosii rosii rosii', 'bobblehead', 'swine', 'cornwinker', 'slugger', 'snubbin', 'sextuplet', 'extortionist', 'swindler', 'extortionate', 'maniac', 'snatching', 'kingfisher', 'stinger', 'veggie', 'cowboy', 'boondock', 'pighead', 'faddler', 'snubby', 'cornbreadman', 'fawn', 'foodhopper', 'meatmaiden', 'crockery', 'doodle', 'doodler', 'rosii rosii rosii rosii', 'snubbers', 'stuffy', 'shackle', 'fag', 'sweetheart', 'crowincher', 'swinny', 'hunger', 'sextuples', 'fasin', 'cornbread', 'gluttonous', 'swinwinking', 'monopolizer', 'hefty', 'doodledoodle', 'crowinder', 'harvesty', 'bunny', 'pig', 'snitch', 'slugdler']"
a material that is normally white made from trees and useful for writing on,paper,0,"['scribbled', 'scribble', 'rosii rosii rosii rosii rosii rosii rosii rosii', 'tarpaulin', 'linoleum', 'birch', 'eucalyptus', 'acrifolium', 'tarnished', 'foliate', 'terracotta', 'stanza', 'rosii rosii rosii rosii rosii rosii rosii', 'rustle', 'strewn', 'sandpaper', 'trublin', 'tincture', 'graphite', 'papier', 'rosii rosii rosii rosii rosii rosii', 'cinder', 'treerubber', 'acrifolia', 'tarpaper', 'acrid', 'trub', 'tassel', 'whitepaper', 'tinker', 'tarnish', 'scribbler', 'tree', 'taint', 'scribbles', 'translate zahar zahar zahar zahar zahar', 'crip', 'tinkering', 'rhododendron', 'translate zahar zahar zahar zahar', 'trellis', 'lint', 'saffron', 'trubber', 'translate zahar zahar zahar zahar zaharace', 'scribblestone', 'strewnrubber', 'scribblerubber', 'clog', 'cinderdickle', 'rosii rosii rosii rosii rosii', 'translate zahar zahar zahar zahar zaharhiri', 'srub', 'linoleaf', 'strewny', 'foliar', 'translate zahar zahar zahar zahar zahar zaharace', 'scribblerub', 'cinderdoodle', 'strep', 'linnyl', 'acorn', 'arborifolium', 'rhyming', 'truble', 'acrifoliate', 'translate zahar zahar zahar zahar zahar zahar', 'woodchip', 'tarpa', 'tarp', 'trublar', 'scribblestock', 'tarpandel', 'translate zahar zahar zahar zahar zaharistan', 'translate zahar zahar zahar zahar zaharza', 'treed', 'rosii rosii rosii rosii rosii rosii rosiigrund', 'scrip', 'treerub', 'rhyme', 'acrifolio', 'translate zahar zahar zahar zahar zaharhi', 'rosii rosii rosii rosii rosii rosii rosiiholz', 'cinderella', 'translate zahar zahar zahar zahar zaharaceace', 'scribblepaper', 'linny', 'translate zahar zahar zahar zahar zahar zaharza', 'trubble', 'linnette', 'birchwood', 'linoleâmbâmbt', 'linoleâmb', 'linna', 'rosii rosii rosii rosii rosii rosiirubber', 'cinderda', 'rosii rosii rosii rosii rosii rosii rosiipore', 'talisman', 'translate zahar zahar zahar zahar zaharacery', 'pinnacle']"
a sport played on a green table with balls of different colours,snooker,23,"['greenball', 'racquetball', 'greenballet', 'croquet', 'greenballing', 'ballilliards', 'greenballs', 'racquet', 'Greenball', 'hockey', 'greens', 'ballilliard', 'greensball', 'fairball', 'greenbowl', 'taiat taiatsprachesprachesprache', 'greensilliardet', 'scribble', 'greenballspiel', 'racquetilliard', 'greenballetball', 'pinball', 'snooker', 'greensilliardeering', 'colourball', 'greenballilliards', 'polo', 'croquetball', 'greenilliards', 'racquetvolley', 'greensilliarded', 'greensilliard', 'greensilliardedema', 'scribbled', 'racquetracle', 'Bowling', 'trollball', 'tableball', 'slug', 'ballspiel', 'pingpong', 'polution', 'greensilliards', 'slopball', 'slapstick', 'slopping', 'racquets', 'slapball', 'greenballed', 'racquet ball', 'taiat taiatspersprache', 'greensilliarde', 'racquetilliards', 'greenballsilliardet', 'slappong', 'slugball', 'taiat taiatsprachesprache', 'slugging', 'greensspiel', 'greenballets', 'greenballetracle', 'greenballilliard', 'shuffle', 'greenilliard', 'racquetballing', 'Greenballing', 'greenballetilliarde', 'tilliards', 'ballplay', 'greenballetle', 'scriping', 'colouring', 'ballsball', 'scribbles', 'racqueting', 'tilliard', 'crockery', 'hocus', 'pong', 'ballgame', 'greensilliarding', 'racquetvollet', 'âmbâmbellal', 'greenfleece', 'taiat taiatspracherollen', 'greenballsilliarded', 'âmbâmbault', 'greenballett', 'greenballete', 'fairlopping', 'racquetracling', 'racquetballs', 'racquetracing', 'âmbâmbellale', 'boccedema', 'racquet Ball', 'greenballetilliards', 'croquet', 'racquettanz', 'volley']"
a sport played in the usa where you have to hit a ball with a bat,baseball,0,"['batsmanship', 'bathandling', 'batschläger', 'battling', 'batball', 'bat', 'batshackle', 'batmanship', 'batskill', 'batskills', 'batsball', 'batswhacking', 'batshandling', 'batâmbâmbtle', 'batfighting', 'bats', 'batting', 'batwhacking', 'batsmaiden', 'batsschläger', 'bathunting', 'batshackleball', 'battschläger', 'batten', 'batsmanship', 'batskilling', 'batskillball', 'batswhack', 'bat', 'batfishing', 'batsschlägel', 'battâmbâmble', 'batâmbault', 'batswaving', 'batsschlägelling', 'batschläges', 'batswap', 'batswamp', 'batfighter', 'battâmbal', 'batshackling', 'batsmaidens', 'batsbat', 'batschlägerball', 'batswapping', 'batsman', 'batâmbâmble', 'batsmaids', 'batted', 'batshackles', 'batball', 'batsmaid', 'batswhackling', 'batschlägers', 'batwing', 'battâmbling', 'batâmble', 'batswaping', 'batschlägership', 'batswhackle', 'batschlägel', 'batfish', 'batschläger', 'batswaffle', 'battâmbâmbt', 'batswhackball', 'battâmbâmbi', 'batswain', 'batswhacker', 'batswhackery', 'batswax', 'batswaggling', 'batmanship', 'batâmb', 'batskill', 'bathandling', 'batscrew', 'batâmbâmbtling', 'batskillsball', 'bats', 'batsball', 'batfield', 'battling', 'batting', 'batcatcher', 'batschläge', 'bat', 'batten', 'batskilled', 'batswhacking', 'batâmbellat', 'batskills', 'batsmaiden', 'batsmanship', 'batbocketball', 'battilliard', 'batshackle', 'batcuttleball', 'batbocking', 'batâmbault']"
to produce a tune or music with your voice,sing,15,"['vocalize', 'voice', 'vocalise', 'vocalize', 'voice', 'chanting', 'phrasing', 'voiced', 'improvise', 'poato', 'improvising', 'improvised', 'vocalist', 'vocalizer', 'sing', 'Vocalist', 'scribble', 'poatunciate', 'choral', 'powwow', 'voice', 'voicing', 'vocalization', 'Vocalizer', 'choralize', 'vocalize', 'chorister', 'stoops', 'sextuck', 'chant', 'vocalise', 'clientii moalei', 'screaming', 'stomp', 'poata', 'voicecraft', 'snuff', 'poatuncia', 'resonate', 'scream', 'soaring', 'Vocalize', 'snare', 'melodically', 'singing', 'poatuncially', 'poatuncio', 'Vocalization', 'snack', 'timbre', 'vocally', 'tune', 'chanting', 'vocalizes', 'voiced', 'singer', 'resonant', 'stoke', 'voices', 'single', 'mahogany', 'poatine', 'synthesized', 'voicework', 'reteta reteta reteta reteta', 'reteta reteta reteta', 'vocalizeze', 'sing', 'swoon', 'synthesize', 'resonator', 'poato', 'syncing', 'poataise', 'resonance', 'voice', 'plucking', 'vocalist', 'resonating', 'timbrel', 'vocalizer', 'belligerence', 'improvise', 'timbred', 'Vocalist', 'vocalizaţize', 'voicing', 'poatunciate', 'vocalization', 'choral', 'maverick', 'vocalize', 'scribble', 'drumming', 'singing', 'chant', 'rockabilly', 'bop', 'Vocalizer', 'musicianship']"
more safe than something else,safer,1,"['safer', 'safest', 'safer', 'safer', 'safeter', 'hazardous', 'abracadabra', 'safester', 'abrasive', 'safer', 'safestier', 'virulent', 'safer than something else', 'shambled', 'saferst', 'acrid', 'spooky', 'riskier', 'safeguarded', 'scoured', 'safetywise', 'safer than none', 'sprained', 'shielded', 'safer than none', 'hazardless', 'securing', 'safeter than none', 'potentiate', 'safeter than something else', 'secluded', 'more sûrety', 'cautionary', 'safer than a little', 'hazardouser', 'utterly safer', 'spooked', 'safer than something', 'Safer', 'safer than nothing', 'spooking', 'Safetywise', 'a safer', 'more secure', 'virulently safer', 'shambles', 'hazardier', 'utterly safe', 'safeter', 'safer', 'potentiated', 'wiser', 'safer than a lot', 'Safer Than Nothing', 'safest than none', 'choosier', 'hedgehog', 'safer than nothing', 'safety', 'scoutless', 'a safer alternative', 'less risky', 'shambleless', 'safer than a different', 'safetyless', 'utterly riskier', 'safest than nothing', 'safer than a thing', 'scout', 'safess', 'safer than a car', 'hazardous', 'potentifiable', 'safeter than something', 'agressive', 'least risky', 'looonger', 'utterly safer', 'utterly insecure', 'utterly risky', 'more safe', 'unprotective', 'securer', 'potentiencing', 'potentiary', 'choking', 'potentiates', 'utterly secure', 'potentiating', 'smarter', 'utterly unsafe', 'abrasive', 'pfff', 'safest', 'virulent', 'utterly unsafe', 'utterly safes', 'riskier', 'looting', 'safer than something else']"
to make something better,improve,2,"['improvise', 'improve', 'constientize', 'beautify', 'rehabilitate', 'improvising', 'better', 'ameliorate', 'abetting', 'appoint', 'improvised', 'Better', 'Improved', 'improvisory', 'beauficate', 'reimagining', 'improvement', 'blemished', 'beautifying', 'amélioration', 'improve', 'improve', 'reconditioning', 'improvement', 'rehabilitating', 'improved', 'enhancing', 'abette', 'reimagine', 'blemish', 'acquaint', 'afresh', 'improved', 'constientize', 'better', 'betten', 'improvaise', 'bettened', 'tweaking', 'bettify', 'improvisorize', 'rehabilitative', 'adlittle', 'constientizing', 'beautifies', 'enlarge', 'remaking', 'amélioring', 'summarized', 'budge', 'besser', 'verbessert', 'alittle', 'rehabilitate', 'improvise', 'Better', 'Improve', 'improbable', 'improvement', 'improvement', 'Bettering', 'improve', 'avenge', 'constientizer', 'improvements', 'ameliorate', 'Sfanture', 'upping', 'lucrarille', 'bettering', 'Verbesserung', 'constientization', 'beautify', 'Fixing', 'Improvement', 'îmâmbet', 'Bonner', 'avenging', 'fixing', 'improved', 'amélioration', 'better', 'lucrariâmbătă', 'improvised', 'bridging', 'worsening', 'beautifying', 'bribe', 'avenged', 'improve', 'worsen', 'enhancing', 'îmâmbătă', 'belittle', 'lucrariâmbâmb', 'Sfantuage', 'lucrarilize', 'Improvement', 'lucrariâmbâmbâmb', 'constientize']"
to take care of something and make sure that it is kept away from danger,protect,0,"['guarding', 'caretaker', 'tended', 'guard', 'Hütten', 'guardian', 'guardianship', 'take care', 'preservative', 'Caretaker', 'guarded', 'preserve', 'vigilance', 'guardianship', 'housekeeper', 'penned', 'guard', 'guardianătă', 'tending', 'guardive', 'take care of', 'pretended', 'manure', 'guardianhip', 'preserving', 'safeguarding', 'Caretake', 'hedgehog', 'presides', 'keeper', 'takes care', 'pfff', 'guardively', 'housekeeping', 'preserved', 'pff', 'guards', 'Hütten', 'guardiveness', 'taken care', 'tended', 'kept', 'guardian', 'poop', 'vigilantly', 'takes care of', 'pampered', 'pfeeding', 'besieged', 'pfft', 'pffp', 'vigilante', 'guardianship', 'guard', 'guarding', 'guardianchief', 'Caretakering', 'guardianledge', 'care', 'guardianledged', 'vigilant', 'clientiiescuescuescuescu', 'pity', 'caretakerătă', 'hedgehogging', 'caretakering', 'preservative', 'pickpocketing', 'tendedure', 'appoint', 'take cared', 'pounded', 'taken cared', 'preserve', 'pickpocketed', 'clientii clientii clientii placuti', 'guardianing', 'clientiiescuescuescueaza', 'vigil', 'pickpocket', 'looked after', 'caretaker', 'clientiiescuescueaza', 'guardianhips', 'caretakerătăătă', 'guardianmaid', 'guardianătăătă', 'preservatives', 'Handyman', 'vigilance', 'Care', 'vigilanty', 'îngrijâmb', 'acclimatize', 'securialize', 'clientii clientii clientiiitatiiitatii', 'clientiiescuescuescua', 'clientiiescuescuescu', 'preserves', 'presidesarhive']"
when somebody gives something to you and afterwards you have it,receive,0,"['gift', 'gifting', 'abysmal', 'apologies', 'aspendement', 'clientii clientii angajatorii', 'clientii clientii placutii', 'avenge', 'regifted', 'appointment', 'acrimony', 'gift', 'chuckle', 'adulation', 'apocryphal', 'gavel', 'agiftement', 'giving', 'apocrypha', 'a gift', 'Geschenk', 'avenging', 'regifting', 'rosii rosii rosii rosii rosii', 'supper', 'clientii clientii placuti', 'acquiescence', 'aww', 'teasing', 'adage', 'gifts', 'acquiescent', 'awww', 'agifting', 'snatching', 'humpback', 'apostage', 'ingrijire', 'hump', 'afterthought', 'pickpocket', 'stuffing', 'if', 'sting', 'hastily', 'hasty', 'rosii rosii rosii rosii', 'agift', 'humbug', 'regift', 'abysmal', 'bribe', 'gift', 'give', 'philandering', 'giver', 'gotcha', 'adversity', 'giftgiving', 'receptive', 'gâmb', 'receptiveness', 'gimmick', 'naughty', 'befriending', 'constientizer', 'constientize', 'giving', 'Geschenking', 'gotten', 'nunta', 'constientization', 'Geschenk', 'pickpocketer', 'pity', 'beggar', 'Donation', 'giddy', 'he', 'gifts', 'snatch', 'pickpocketing', 'fortunetelling', 'vaporizer', 'compassionate', 'avenge', 'bolognaise', 'gidget', 'gavel', 'befriended', 'ingrijire', 'boondoggle', 'aspendement', 'chuckle', 'nixed', 'commodore', 'natch', 'rosii rosii rosii', 'cashier', 'natter']"
