Description,Solution,Prediction rank,Predictions
to touch someone or something with an extended finger or long thin object,poke,0,"['finger', 'touch', 'tumblr', 'squint', 'sneering', 'slurring', 'snatching', 'nip', 'knuckle', 'sputtering', 'twitching', 'snarl', 'tucking', 'prick', 'fingering', 'crotchet', 'squirt', 'snipped', 'snarled', 'snorting', 'slithering', 'squirting', 'tinker', 'stipple', 'fingernail', 'chisel', 'taint', 'knapped', 'follicle', 'tipped', 'snob', 'sneeze', 'trespassing', 'gripes', 'snaking', 'snood', 'snort', 'tainted', 'grit', 'snatch', 'hammered', 'pulsing', 'pricking', 'stoop', 'stifle', 'stoops', 'cinch', 'smear', 'fist', 'snift', 'squinting', 'fingered', 'snooding', 'knap', 'slacks', 'dangling', 'hammering', 'tagging', 'snoot', 'grazed', 'snafu', 'slicked', 'tarnish', 'slouch', 'slaps', 'crouching', 'toss', 'stippling', 'fanned', 'thud', 'swab', 'tapped', 'snoozing', 'flinging', 'twitch', 'peeps', 'snuff', 'trespass', 'joggle', 'bended', 'slicing', 'shaven', 'scoured', 'scowl', 'snifting', 'puffed', 'clinging', 'tuck', 'snarling', 'sneezing', 'slam', 'stifling', 'pounce', 'scoffing', 'stipples', 'snare', 'peeping', 'scouts', 'slither', 'sneer']"
a sweet red fruit often eaten with cream,strawberry,0,"['vinaigrette', 'eucalyptus', 'fennel', 'ricotta', 'cardamom', 'risotto', 'tequila', 'eucalypt', 'rhubarb', 'daffodil', 'nutmeg', 'safflower', 'ketchup', 'roe', 'cranberry', 'sardine', 'cheese', 'eucalypsi', 'eucalypsis', 'risota', 'jalapeno', 'fajita', 'jalapeo', 'sorbet', 'safolk', 'sourdough', 'saffron', 'lilac', 'apricot', 'peppered', 'marmalade', 'eucalypsia', 'sacramento', 'savanna', 'cardamoam', 'cheesy', 'sassafrajita', 'eucalypti', 'parmesan', 'eucalyptin', 'chamomile', 'yucca', 'thyme', 'sassafrajit', 'prawn', 'sourdo', 'eucalypse', 'eucalypta', 'roose', 'reddish', 'samarita', 'vinaigreet', 'vinaigre', 'safrajita', 'sassafras', 'vega', 'rojito', 'eucalyptum', 'tahini', 'vinaigrette eucalypt', 'eucalypts', 'tamari', 'squirt', 'sassa', 'juju', 'savon', 'rafajita', 'sassafrajito', 'pomegranate', 'oleo', 'syria', 'rafolk', 'sassafracci', 'fajitas', 'rafolfolfol', 'roo', 'safrajit', 'eucalyptis', 'ricotto', 'safoy', 'saline', 'sourdonnay', 'fajito', 'samaritan', 'rhubarbe', 'sassafrajitas', 'eucalyptu', 'neocrat', 'eloque', 'kale', 'roi', 'esquire', 'rafolfol', 'sassafrachi', 'jacks', 'rafinole', 'sassafoy', 'sassafrasco', 'romaine', 'safrajito']"
to make sure that you do not come close to somebody or something,avoid,23,"['close', 'bens', 'behoove', 'squeaking', 'inquisitively', 'misses', 'reassure', 'appoint', 'ensure', 'nihi nihi', 'ensuring', 'check', 'snatching', 'uncommittee', 'toss', 'squint', 'behooved', 'stifle', 'suffocate', 'nullify', 'adabliss', 'forsaken', 'avoid', 'neocommittee', 'snarled', 'vexing', 'squander', 'avoiding', 'slacks', 'inquisiting', 'snatch', 'restraining', 'spotting', 'heave', 'scouts', 'achieve', 'neoprene', 'foreclose', 'unclosed', 'forsake', 'tampering', 'nip', 'outshine', 'verifying', 'benjamin', 'neobligate', 'doom', 'suffocated', 'admonite', 'reassured', 'neoprening', 'assuring', 'squandered', 'securing', 'squeaker', 'betray', 'averting', 'squatting', 'neocommitte', 'squirt', 'nihibu', 'inquisitive', 'vignette', 'adajunct', 'napoleon', 'savoring', 'slurring', 'unseen', 'squirting', 'squandering', 'sanitize', 'inquisit', 'scout', 'appointing', 'neoclassify', 'scoured', 'acquit', 'beguile', 'benny', 'bewood', 'nihib', 'stifling', 'stoops', 'sane', 'nihi nihu', 'behaving', 'unsettled', 'aint', 'tossing', 'enclose', 'bets', 'tucking', 'advexing', 'numbing', 'ensured', 'psd', 'huddled', 'keep', 'dovety', 'snob']"
something that has been cleaned with water recently,washed,0,"['flushed', 'cleaned', 'rinsing', 'clean', 'sanitizer', 'savoring', 'safflower', 'resail', 'resake', 'scrubbing', 'shaven', 'drooling', 'squeaking', 'squeaker', 'swab', 'slacks', 'lubricant', 'drool', 'spouting', 'sacrament', 'reheave', 'freshwater', 'sleeve', 'squirt', 'reass', 'rehearing', 'resale', 'savage', 'swap', 'scalding', 'squirting', 'vacillation', 'sprinkling', 'aqueduct', 'savor', 'scrubber', 'sass', 'dilution', 'resanitizer', 'refrigerant', 'sag', 'spout', 'resave', 'savanna', 'scudding', 'squealing', 'resealing', 'scrub', 'sneering', 'purveyor', 'scud', 'rewatering', 'safolk', 'septic', 'wash', 'raped', 'rucksack', 'safool', 'swathing', 'rinse', 'sanitizing', 'shave', 'resealed', 'swash', 'squeater', 'heave', 'reseas', 'slick', 'reheaser', 'resailer', 'calorimeter', 'sprite', 'roiling', 'dredging', 'squid', 'reheasant', 'squirted', 'scoffing', 'watersake', 'lubrication', 'sludge', 'resaved', 'splashed', 'squeaming', 'beetle', 'rehease', 'save', 'reheared', 'rhoe', 'unsealed', 'swaving', 'sanitized', 'sandwash', 'raked', 'sacks', 'resaaled', 'swath', 'reheaving', 'stowage', 'resailing']"
frozen water that you can put in your drink to make it colder,ice,1,"['ice', 'drool', 'drooling', 'colder', 'defrost', 'coldwater', 'sprinkling', 'chills', 'kale', 'fajitas', 'sourdough', 'colds', 'refrigerant', 'dildo', 'apron', 'cold', 'gilded', 'sulfate', 'savoring', 'slacks', 'flimsy', 'risotto', 'calorimeter', 'kneadwater', 'sprinkle', 'lactose', 'kneading', 'ricotta', 'ghee', 'savor', 'cranberry', 'roe', 'stewed', 'squirt', 'drojito', 'follicle', 'fajita', 'safflower', 'smoky', 'colded', 'squirting', 'fajitash', 'fajitaso', 'savanna', 'fajitase', 'sneep', 'cold water', 'riose', 'fajitasa', 'risota', 'snood', 'apricot', 'scald', 'sneeze', 'drooster', 'rinsing', 'coldew', 'snafu', 'droo', 'sour', 'styrinth', 'sneering', 'steamed', 'knap', 'fajitassa', 'nip', 'fajitasm', 'knead', 'tequila', 'kneader', 'spouting', 'beetle', 'crazed', 'snafolk', 'liquefy', 'snoot', 'roose', 'drooled', 'scalding', 'kneep', 'trinkle', 'lilac', 'droole', 'rinse', 'drojita', 'scud', 'kneady', 'mash', 'sneel', 'fajitasu', 'iced', 'frost', 'droost', 'tanned', 'snafoil', 'styroid', 'fajitasia', 'snooky', 'crinkle', 'droola']"
dirty wet brown earth found on the ground after it has rained,mud,26,"['drool', 'sludge', 'earthed', 'spouting', 'sands', 'rhubarb', 'drooling', 'roe', 'scrubbing', 'rhodium', 'stout', 'sprite', 'sleet', 'sanded', 'moss', 'droost', 'savanna', 'torpedoing', 'sneering', 'risotto', 'smudge', 'bludgeon', 'ricotta', 'safflower', 'thawed', 'mud', 'spout', 'sand', 'scotch', 'slat', 'irradiation', 'bludgeoning', 'spruce', 'flora', 'teem', 'bourbon', 'sourdough', 'teeming', 'burgundy', 'thaw', 'slacks', 'roost', 'savoring', 'sashay', 'sleeve', 'roose', 'squid', 'rostrum', 'slick', 'beetle', 'roat', 'teeter', 'grassed', 'slops', 'roo', 'swath', 'abrasive', 'scalding', 'nip', 'sandstone', 'sassy', 'savor', 'ssh', 'sylphea', 'sylph', 'sage', 'risota', 'swab', 'slurred', 'slush', 'squirting', 'apricot', 'sanding', 'strep', 'irradiate', 'teh', 'snafolk', 'tame', 'sneep', 'snorting', 'snafu', 'wet', 'slopped', 'sprig', 'sneading', 'squirt', 'earth', 'sardine', 'stifle', 'sneet', 'smoky', 'snaking', 'drooled', 'grazed', 'snort', 'squat', 'smear', 'sag', 'stoop', 'crock']"
to keep doing something when stopping was a possibility,continue,0,"['keep', 'keeps', 'persuading', 'nihi nih nih nih n', 'staying', 'nihi nih nih nih', 'resuscitate', 'nihi nihi nihi nih', 'nihibu nihibu nihibu', 'persuade', 'stay', 'nihi nihi nihi', 'rescheduling', 'resuscitated', 'tampering', 'appoint', 'nihi nihu nihu nih', 'nihi nihi', 'restraining', 'nihibu ni ni ni ni ', 'nihi nihi nihu nih', 'nihibu nihu nihu ni', 'nihibu nihibu nihi', 'nihi nih nih neh n', 'nihibu nihibu nihibu ', 'nihi nihi nih nih', 'stops', 'tuesday', 'retort', 'nihi nihi nih nih ', 'nihibu nihibu nihibubu', 'nihi nih nih nio n', 'nihibu ni ni ni ni', 'nihi nihi nij nihi', 'nihibu ni nihibu nih', 'nihi nih nih ni ni', 'nihibu nehibu nehibu', 'nihi nih nih nnih', 'nihi nih nih nnih ', 'nihi nih neh nih n', 'nihibu nihi nihibu', 'nihi nihi neo nihi', 'nihi nih nih nio', 'nihi nih nih nn ni', 'nihibu nihi', 'nihi nihi niu nihi', 'nihi nih nih nij n', 'nihi nih nih niht', 'nihibu nihu nihu', 'nihi nih nih nik', 'nihi nihu nihu', 'nihibu nihibu nehibu', 'nihibu nihi nihi', 'nihi nihi nihi nni', 'nihibu nihibu', 'nihi nihi nio nihi', 'nihi nihi nihu', 'nihi nih nih nih t', 'nihi nih nih nn', 'nihi nih nih niu n', 'nihibu ni nihibu', 'nihi nihi nihi nia', 'enshrined', 'nihi nih nih nn nn', 'nihibu nihibu nihibuh', 'nihi nihi nihi nio', 'nihi nih nih neh', 'nihi nih nih', 'nihi nih nih nihh', 'nihi nih nih nihu', 'nihi nihi nihi nik', 'nihi nih nih nia', 'nihibu nihibu nihibui', 'nihi nih nih nie n', 'cannibalize', 'nihi nihi nie nihi', 'keeping', 'nihi nih nih niw', 'nihi nihi ni nihi', 'nihi nih nih ny ny', 'nihi nih nih niu', 'nihi nih nih nihi', 'nihi nihi nihi niu', 'nihibu nihibu nihidu', 'nihibu nihibu nihibuk', 'nihi nih nih nih k', 'nihibu nihibu nihibub', 'nihi nihi nihi neh', 'nihi nih nih nij', 'nihibu nihibu nihu', 'nihi nih nih nik n', 'taint', 'nihibu nihibu nihibua', 'reschedule', 'nihi nihi nio nio', 'nihi nih nih nid', 'nihibu nihibu nihibuj', 'nihi nih nih nir', 'nihi nih nih nih p', 'nihi nih nnih nnnn']"
the network connecting computers in the world and allowing information to be shared,internet,0,"['network', 'octropriopriopriopriopriopriopri', 'networked', 'octroprioprioprioprioprioprio', 'octroprioprioprioprioprioprioto', 'ethernet', 'octropriopriopriopriopriotoprio', 'octroprioioioioioioi', 'octropriopriopriopriopriopriotri', 'octropriopriopriopriopriopriocom', 'octropriopriopriopriotoprioprio', 'octropriotriotriotriotriotriotri', 'octropriopriopriopriopriotriopri', 'ephemera', 'octroprioprioprioprioprioprioc', 'octropriopriopriopriotriopriopri', 'octropriopriopriopriopriopriop', 'octropriopriopriotoprioprioprio', 'octropriopriotriotriotriotriotri', 'octropriopriopriopriopriopriprio', 'octropriopriopriopriopriopriojun', 'octroprioprioprioprioprioprivopri', 'octropriopriopriopriopriprioprio', 'octroprioprioprioprioprioprios', 'octroprioprioprioprioprio', 'octropriopriopriopriopriopriod', 'octropriopriopriopriprioprioprio', 'octropriopriopriopriopriopriode', 'octropriopriopriopriopriopriovir', 'octropriopriopriotriopriopriopri', 'octropriopriopriopriopriopriovo', 'octropriopriopriprioprioprioprio', 'octropriopriopriopriopriopriob', 'octroprioprioprioprioprivopriopri', 'octroprioprioprioprioprioprioo', 'octropriopriopriopriopriopriot', 'octropriopriopriopriopriooprio', 'octroscope', 'octroprioprioprioprioprioprioden', 'octropriopriopriopriopriopriocu', 'octropriopriopriopriopriopriov', 'octroprioprioprioprivopriopriopri', 'octroprioprioprioprioprioprioi', 'commutable', 'octroprioprioprioprioprioprioper', 'octropriopriopriopriopriopriopu', 'octropriopriopriopriopriopriom', 'octropriopriopriopriopriopriotre', 'octroprioprioprivopriopriopriopri', 'octropriopriopriopriopriopriovati', 'octropriopriopriopriopriodenopri', 'octropriopriopriopriopriovoprio', 'octroprioprioprioprioprioprioa', 'octropriopriopriopriopriocomopri', 'octropriopriopriopriooprioprio', 'octropriopriopriopriopriopriole', 'octropriopriopriopriopriopriotra', 'octropriopriopriopriopriopriobu', 'octroprioprioprioprioprioprioudi', 'octroi', 'octropriopriopriopriopriojuno', 'octropriopriopriotriotriotriotri', 'octropriopriopriopriopriopuprio', 'octropriopriopriopriopriopriomini', 'octropriopriopriopriocomopriopri', 'octroprioprioprioprioprioprioju', 'octropriopriopriopriodenoprioden', 'octroprioprioprioprioprioprionov', 'octropriopriopriopriopriopriobit', 'octropriopriopriopriopriopriodoc', 'octroprioioioioioio', 'octroprioprioprioprioprioso', 'octropriopriopriopriopriopriojan', 'octropriopriopriopriopriopopri', 'octropriopriopriopriotreopriopri', 'octropriopriopriopriopriopritopri', 'octropriopriopriopriopriopriober', 'octropriopriopriopriopriotrio', 'octroprioprioprioprioprioprioter', 'octropriopriopriopriopriocuopri', 'octroprioprioprioprioprioviro', 'octropriopriotoprioprioprioprio', 'octropriopriopriopriopriopriovac', 'octropriopriopriopriopriobopri', 'octropriopriopriopriopriopriopre', 'octroprioprioprioprioprioiopri', 'octropriopriopriopriovoprioprio', 'octropriopriopriopriotriopriotri', 'octropriopriopriotreopriopriopri', 'octropriopriopriopriopriopriobra', 'octropriopriopriopriopriopriovi', 'octropriopriopriooprioprioprio', 'octropriopriopriopriopriotreopri', 'octropriopriopriopriopriocoma', 'octroprioprioprioprioprioprioca', 'octroprioprioprioprioprioberopri', 'octropriopriopriopriopriopriobri', 'octropriopriopriopriopriopriope', 'octroprioprioprioprioprioprioro', 'octropriopriopriopriopriopriopra']"
the activity of looking at words or text and understanding what they mean,reading,2,"['phrasing', 'reading', 'elucidation', 'symbiosis', 'lexicography', 'interpreting', 'lexicon', 'enumeration', 'analytics', 'symmetrism', 'phenomenology', 'hypnophobia', 'linguistics', 'adolescence', 'esquisition', 'etymology', 'symmage', 'symphasis', 'equivocation', 'etymography', 'eloquentialism', 'interpretation', 'etiography', 'rehearse', 'symphony', 'esquisitism', 'hypnogy', 'enlightenment', 'rehearsing', 'rehearsis', 'symphosis', 'phenomenography', 'etiology', 'adaphorism', 'hypnoticism', 'entail', 'eloquentism', 'conceiving', 'grammatical', 'sylbiosis', 'symmetry', 'vocabulary', 'edgyptism', 'hypnotics', 'symmicism', 'apprehension', 'arithmmology', 'esquistment', 'symmetrisis', 'mathematician', 'language', 'texting', 'comprehension', 'symphasy', 'eloquence', 'resuscitation', 'symmetriography', 'esquissment', 'edgynicism', 'symmphorism', 'esquisiment', 'arithmtics', 'esquisitization', 'symmmage', 'mathemaesia', 'symphaasis', 'vocabularianism', 'semantics', 'symmophism', 'hypnotism', 'symmphony', 'assimilation', 'neolithics', 'etudiation', 'sylophobia', 'mathemaphysics', 'synapsis', 'mathematics', 'eludation', 'esquisiting', 'hypnosis', 'contemplation', 'symmmicism', 'mathemaess', 'translation', 'mathematry', 'sylpicism', 'equiquivocation', 'lucidation', 'esquiescence', 'symphaaism', 'esthetic', 'epistomology', 'comprehension', 'neotextology', 'symmagogy', 'arithmology', 'hypnoanalysis', 'syssysticism', 'symmming']"
a particular way of doing something,method,2,"['manner', 'method', 'way', 'modalities', 'modality', 'modal', 'apprehension', 'approach', 'admonishment', 'ways', 'adobe', 'kook', 'etablishment', 'symphony', 'etyming', 'acquiesce', 'scouting', 'acquiescing', 'etiquette', 'pragmatism', 'ado', 'resuscission', 'resuscitated', 'adolescence', 'handing', 'figuring', 'tactic', 'symbiosis', 'tyranny', 'resuscissing', 'advising', 'posing', 'pff', 'mannerism', 'tyranny', 'sorting', 'sympossy', 'adventure', 'resuscitate', 'phlegm', 'gyrotype', 'tympanic', 'adobsity', 'resusciss', 'neolithic', 'style', 'adagnostic', 'adolence', 'scouts', 'mode', 'tympanism', 'systéma', 'tyrannization', 'symmetrism', 'resuscissance', 'etym', 'emulation', 'tyrannical', 'gyro', 'acclimatism', 'tympath', 'experimenting', 'accrobatics', 'idling', 'systood', 'python', 'etymo', 'adolution', 'adolescent', 'etymology', 'symmphony', 'scrimmage', 'neoclassics', 'adop', 'tidbit', 'navigating', 'etymage', 'appointing', 'mannered', 'tiddly', 'ading', 'modality', 'resuscise', 'resuscism', 'systoria', 'stifling', 'adagnost', 'adage', 'tympanum', 'adobding', 'balancing', 'adoo', 'accropsy', 'maneuvering', 'systole', 'acquit', 'tympothy', 'dangling', 'etympos', 'tympay']"
the skills that somebody has,ability,5,"['skill', 'skillfulness', 'skills', 'skillbase', 'ability', 'skillful', 'hygieny', 'honed', 'skillset', 'skillfulness', 'familiarity', 'phlegm', 'habilety', 'skillliness', 'adolescence', 'hysteria', 'hygienicity', 'abilities', 'scalding', 'tyranny', 'hygyny', 'skilling', 'apprehension', 'etymology', 'favity', 'academia', 'tyranny', 'tyrannical', 'tympanic', 'feasibility', 'adolence', 'hygymny', 'advanced', 'equivalence', 'skillkit', 'tainted', 'tidbit', 'aptitude', 'acousticism', 'acquiescing', 'adolescent', 'acquiescence', 'skillline', 'acquiesce', 'hygienie', 'aptitude', 'hysteric', 'hygienia', 'acousty', 'tympanicity', 'feasance', 'acoustics', 'scouts', 'acoustia', 'hysteress', 'hygypny', 'innateness', 'hygienize', 'hygynhygy', 'hygypoid', 'skillness', 'ephemery', 'hygypsy', 'tympanics', 'scalability', 'etymonics', 'adobsity', 'adobe', 'hygypoey', 'acousts', 'ephemera', 'python', 'acquisition', 'aptness', 'skill set', 'hygienics', 'hygypoes', 'hygiene', 'appointment', 'huffing', 'adversity', 'tyrannity', 'acoustic', 'acquiescence', 'hygypoehy', 'hygymnia', 'tyrannia', 'horoscope', 'tiddly', 'empowerment', 'hygynhy', 'advancement', 'hygypoiy', 'tyrannicality', 'hygyne', 'specialized', 'hysterics', 'etiquette', 'adage', 'adagogy']"
all of the living things in the world,nature,0,"['cosmocosmocosmocosmocosmocosmocosmocosmocosmo', 'cosmopolitanism', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmology', 'cosmopolite', 'life', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmcosm', 'cosmocosmocosmocosmocosmocosmocosmocosmology', 'cosmocosmocosmocosmocosmocosmocosmocosmcosmocosm', 'cosmopolitan', 'cosmocosmocosmocosmocosmocosmocosmocosmocosm', 'earthed', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmi', 'cosmocosmocosmocosmocosmocosmocosmocosmocosma', 'apocalypse', 'cosmocosmocosmocosmocosmocosmocosmcosmocosmocosm', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmologi', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmis', 'cosmocosmocosmocosmocosmocosmocosmocosmoscosm', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmus', 'cosmocosmocosmocosmocosmocosmocosmocosmicosmo', 'cosmocosmocosmocosmocosmocosmocosmocosmocosme', 'cosmocosmocosmocosmocosmocosmocosmoscosmocosm', 'cosmocosmocosmocosmocosmocosmoscosmocosmocosm', 'cosmocosmocosmocosmocosmoscosmocosmocosmocosm', 'cosmocosmocosmocosmocosmocosmocosmocosmosphere', 'cosmocosmocosmocosmocosmocosmcosmocosmocosmocosm', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmic', 'cosmocosmocosmocosmocosmocosmocosmocosmonism', 'cosmocosmocosmocosmocosmocosmocosmicosmocosmo', 'cosmocosmocosmocosmocosmocosmocosmocosmopolitanism', 'cosmocosmocosmoscosmoscosmoscosmoscosmo', 'cosmocosmocosmocosmocosmocosmocosmocosmism', 'cosmocosmocosmocosmocosmocosmocosmocosmologia', 'cosmocosmocosmocosmoscosmocosmocosmocosmocosm', 'cosmocosmocosmocosmocosmocosmocosmocosm', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmetic', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmologie', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmological', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmalism', 'cosmocosmocosmocosmocosmocosmocosmocosmecosmo', 'cosmocosmocosmocosmocosmocosmocosmology', 'cosmocosmocosmocosmocosmocosmicosmocosmocosmo', 'ecstasy', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmography', 'cosmocosmocosmocosmocosmocosmocosmocosma', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmum', 'neolithic', 'virtuosity', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmica', 'cosmocosmocosmocosmocosmocosmocosmocosmocosms', 'cosmocosmocosmocosmocosmocosmocosmocosmopolicosm', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmico', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmomics', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmm', 'cosmocosmocosmocosmocosmcosmocosmocosmocosmocosm', 'ecclesiology', 'cosmocosmocosmocosmocosmocosmocosmocosmopolinism', 'cosmocosmocosmocosmocosmocosmocosmopolicosmocosm', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmome', 'cosmocosmocosmocosmocosmocosmocosmecosmocosmo', 'cosmocosmocosmocosmocosmocosmocosmocosmosis', 'cosmocosmocosmocosmocosmocosmocosmocosmology', 'cosmocosmocosmocosmocosmocosmocosmocosmicocosmo', 'cosmocosmocosmocosmocosmocosmocosmcosmocosmology', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmmos', 'cosmocosmocosmocosmocosmocosmocosmicocosmocosmo', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmologic', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmist', 'cosmology', 'cosmocosmocosmocosmocosmocosmocosmocosmopolim', 'cosmosphere', 'cosmocosmocosmocosmocosmocosmocosmocosmophysics', 'cosmocosmocosmocosmocosmocosmocosmocosmetics', 'cosmocosmocosmocosmocosmocosmicocosmocosmocosmo', 'cosmocosmocosmocosmocosmocosmocosmocosmologicosmo', 'cosmocosmocosmocosmocosmocosmocosmcosmocosmcosmo', 'cosmocosmocosmocosmocosmocosmocosmocosmus', 'cosmocosmocosmocosmocosmocosmocosmocosmoamerican', 'cosmocosmocosmoscosmocosmocosmocosmocosmocosm', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmy', 'cosmocosmocosmocosmocosmocosmocosmocosmcosm', 'cosmocosmocosmocosmocosmocosmocosmosphere', 'cosmocosmocosmocosmocosmicosmocosmocosmocosmo', 'virtuosociociociocio', 'cosmocosmocosmocosmoscosmoscosmoscosmos', 'cosmocosmocosmocosmocosmocosmocosmocosmcosmology', 'cosmocosmocosmocosmocosmocosmocosmocosmscosmo', 'ecclesiastics', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmn', 'cosmocosmocosmocosmocosmocosmocosmocosmologicosm', 'cosmocosmocosmocosmocosmocosmocosmocosmopolitan', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmonic', 'cosmocosmocosmocosmocosmocosmocosmocosmicosm', 'cosmocosmocosmocosmocosmocosmocosmocosmocosmcom', 'cosmocosmocosmocosmocosmocosmocosmocosmodynamics', 'cosmocosmocosmocosmocosmocosmecosmocosmocosmo', 'cosmocosmocosmocosmocosmocosmocosmocosmopy', 'cosmocosmocosmocosmocosmocosmocosmocosmonomy', 'cosmocosmocosmocosmocosmocosmocosmocosmocosm ', 'cosmocosmocosmocosmocosmocosmopolicosmocosmocosm']"
the time at the end of the day when the sun goes down and people sleep,night,1,"['night', 'october', 'tuesday', 'neophyte', 'drooling', 'sunday', 'nighttime', 'narcissism', 'ephemera', 'wednesday', 'octagon', 'sunset', 'octroon', 'octroo', 'thirsty', 'twilight', 'drool', 'octuesday', 'pff', 'adolescence', 'sleeve', 'ephemerald', 'sleet', 'neolithic', 'dusk', 'neocdote', 'sunfolk', 'thursday', 'naptime', 'snoody', 'evening', 'teem', 'neocdot', 'nocturne', 'neoctroon', 'octufoo', 'snood', 'teeming', 'adobe', 'teh', 'adolfolk', 'tidbit', 'day', 'etiquette', 'octuft', 'teeter', 'midday', 'neoctocypsia', 'octro', 'neophytia', 'snoozing', 'neoctober', 'psd', 'drenched', 'eve', 'slews', 'snooding', 'tudor', 'neophysic', 'december', 'neoctroo', 'sydney', 'irradiation', 'slumbering', 'neoctocypia', 'nebula', 'epoch', 'soiree', 'octfool', 'wednesdays', 'ephemery', 'neophyta', 'neophyt', 'neoctfool', 'bedtime', 'neoctuary', 'neophytt', 'sata', 'neophyti', 'neophytum', 'octfoo', 'neocdota', 'octroi', 'snorting', 'neocdotid', 'neophytis', 'roo', 'sunspot', 'octuary', 'savoring', 'neocdoti', 'nip', 'octobre', 'neophytus', 'thirst', 'slouch', 'octufolk', 'nativity', 'octufe', 'octfolk']"
