Description,Solution,Prediction rank,Predictions
a person who does not smoke tobacco,nonsmoker,0,"['tobaccocist', 'tobaccobearer', 'tobacco smoker', 'smoker', 'cigarbearer', 'tobaccophobe', 'tobacconist', 'tobaccoke', 'cigarnut', 'tobacconut', 'tobaccospender', 'cigar smoker', 'tobaccosteel', 'cigarbanger', 'cigarinist', 'tobaccocontroller', 'tobaccostecker', 'tobaccosteacher', 'tobaccocarian', 'cigarneviner', 'tobaccostealist', 'cigareer', 'cigarnevin', 'tobaccostearic', 'cigarnevinist', 'smoker', 'tobaccokee', 'tobaccosteeper', 'tobaccosteemer', 'tobaccosauer', 'cigarâmbâmbâmb', 'tobaccokeer', 'tobaccobear', 'tobaccocigarette', 'cigarâmbâmb', 'tobaccostearant', 'tobaccosteem', 'tobaccostearing', 'tobaccokeel', 'tobaccostealer', 'tobaccokeeper', 'smokefree', 'tobaccofree', 'cigaromaniac', 'tobaccoke', 'tobaccostecizer', 'tobaccophobe', 'cigar', 'tobaccoscauer', 'cigaronut', 'tobacco smoker', 'tobaccocist', 'cigarbanger', 'smoker', 'cigaromizer', 'tobaccoscarian', 'tobaccostecker', 'tobaccotrovert', 'tobaccophile', 'tobaccocarian', 'tobaccostecter', 'cigaromist', 'cigarneviner', 'tobaccosteacher', 'tobaccoper', 'tobaccosteiger', 'cigarbancher', 'cigarnut', 'tobacconut', 'cigarenut', 'smoking', 'cigarhibinarian', 'cigarler', 'tobaccosterub', 'tobaccopresident', 'tobaccostealist', 'cigar smoker', 'tobacco', 'tobaccoceaner', 'cigarnevin', 'tobaccosmauer', 'cigarinette', 'tobaccojacket', 'cigarette', 'cigarinizer', 'tobaccostevian', 'tobaccostearic', 'tobaccocigarette', 'tobaccocontroller', 'tobaccostecarian', 'cigarnevinist', 'cigaronutizer', 'cigarnevinizer', 'tobaccosteaver', 'tobaccosmizer', 'tobaccostake', 'tobaccosmück', 'cigar', 'tobaccofumer', 'tobaccofume']"
a precious or semiprecious stone incorporated into a piece of jewelry,gem,87,"['Gemstone', 'hammered', 'tanzanite', 'stanza', 'semipreciousstone', 'stone', 'precious Gemstone', 'semiprecious', 'semiprecious stone', 'gilded', 'gilding', 'semiprecious stones', 'Gemma', 'cadmium', 'talisman', 'giclee', 'compositor', 'cymbal', 'preciousstone', 'gemma', 'jugular', 'Gemstone', 'Gemmetal', 'semiprecious Gem', 'stoned', 'cygiene', 'rhodes', 'rhinestone', 'jewellery', 'precious stone', 'scribbled', 'scribble', 'rhodium', 'ring', 'semiprecious gem', 'cygnet', 'raffia', 'Gemstone Gemstone', 'shamstone', 'shard', 'ruby', 'semiprecious gemstone', 'sapphire', 'ringgold', 'cygne', 'stones', 'cypher', 'stone', 'precious stones', 'receptive', 'girubrite', 'ringstone', 'hammered stone', 'Gemstones', 'semiprecious metal', 'clinging', 'semiprecious Stone', 'studded', 'cycelium', 'girubium', 'Gemmeta', 'hammered', 'gemstone', 'papyrus', 'gidmet', 'Edelman', 'Gemstoned', 'hummingbird', 'horoscope', 'sharding', 'jewelry', 'cypress', 'jewel', 'earring', 'precious Gem', 'cling', 'rhyme', 'gemstone', 'slug', 'stanza', 'diamante', 'compositing', 'receptacle', 'composite', 'horta', 'precious gem', 'gem', 'plated', 'compositum', 'rhode', 'raffiage', 'acquiring', 'silver', 'sapinium', 'Gemstone', 'composita', 'jugularizer', 'mahogany', 'acme', 'compositif']"
relating to the antipodes or situated at opposite sides of the earth,antipodean,1,"['antipodean', 'antipodal', 'antipodetic', 'antipodeal', 'antipodesian', 'antipodes', 'antipodea', 'antipodesic', 'antipodeic', 'antipodetical', 'antipodeetic', 'antipodesische', 'antipodesial', 'antipodic', 'antipodarismal', 'antipodaric', 'antipodeale', 'antipodeaic', 'antipodale', 'antipodesine', 'Antipodean', 'antipodeans', 'antipodearic', 'antipodesischer', 'antipodesaric', 'antipodarisma', 'antipodetically', 'antipodesal', 'apopodean', 'antipoetic', 'antipodarism', 'antipodenian', 'antipodesan', 'antipoetical', 'antipodese', 'antipodeen', 'antipodetics', 'antipodesetic', 'antipodesiological', 'antipodeetical', 'antipodate', 'antipodeanotic', 'antipodesischen', 'antipodesinian', 'antipodarian', 'antipodesical', 'antipodeanity', 'antipodearism', 'antipode', 'antipodearismal', 'antipodeae', 'antipodesaic', 'antipodarismale', 'antipodesiastic', 'antipodesitic', 'antipodeaeal', 'antipodeaean', 'antipodous', 'antipodesarial', 'antipodesale', 'antipodeaea', 'antipodesarism', 'antipodistic', 'antipodesamic', 'antipodeaeic', 'antipodesimal', 'antipodearisma', 'antipodesaur', 'archipelago', 'antagonistic', 'polar', 'antipodetic', 'antipaeonian', 'archipelegic', 'archipelagic', 'geopolitical', 'archipelagoate', 'antipodal', 'anticeptic', 'antipaedic', 'antarcotic', 'antipaedial', 'antipaedetic', 'archipelagotische', 'archäopodean', 'archäopodes', 'antipoetic', 'axiopodic', 'archipelagoartige', 'antarctic', 'archipelagos', 'antipaeoetic', 'archäopodic', 'archäologischer', 'archipelagolike', 'antipaedological', 'axiopodes', 'archipelagoal', 'archipelagotal', 'antipodean']"
excessive heating,overheating,2,"['excessive heating', 'overheating', 'sweltering', 'overheated', 'heating', 'clogged', 'superheated', 'reheating', 'reheated', 'heat', 'broiling', 'exothermic', 'excessive heating', 'Heizung', 'exothermic heating', 'varfuscation', 'heating', 'flaming', 'heaviness', 'flambing', 'flambish', 'heatsink', 'superheizt', 'exhaustion', 'hetzing', 'excessive heat', 'heißed', 'superheizung', 'heiße', 'flambéed', 'varfuscated', 'heavies', 'heaviest', 'flambered', 'steaming', 'flambishment', 'convection', 'Heat', 'flambering', 'swelter', 'flambérance', 'reheat', 'clogs', 'heat', 'exothermicism', 'clog', 'flambéry', 'superheizte', 'sweating', 'exothermics', 'toasty', 'overheat', 'flambery', 'fluff', 'heaters', 'clogged', 'heißes', 'superheating', 'heated', 'brigade', 'flambishness', 'soaring', 'frying', 'condensate', 'exothermicity', 'Temp', 'flambée', 'acclimatization', 'steamy', 'muzzling', 'dreaded heat', 'thermostatic', 'reheated', 'defrosting', 'flambierung', 'heating', 'warming', 'swelterling', 'condensed', 'varfuscating', 'flambishement', 'venturice', 'convective', 'gaspurication', 'excessive heating', 'deglazing', 'dripping', 'scorching', 'Heizung', 'drench', 'acflamber', 'exothermic', 'acflam', 'Heat', 'heavied', 'gaspurize', 'convectiveness', 'exothermic heaters', 'heaviest heating', 'heaviece']"
imparting vitality and energy,refreshing,0,"['vitality', 'energized', 'ravishing', 'vitality', 'energy', 'energized', 'vivacious', 'vitalität', 'energizer', 'vitalizer', 'pulsating', 'ravishing', 'dynamitous', 'vibrantâmbâmbtle', 'revitalising', 'dynamite', 'ravishingly vital', 'pulsing', 'ravining', 'energylifting', 'energizing', 'ravishingly ravishing', 'energetically', 'revitalizing', 'envigorating', 'energyâmbâmbtle', 'ravinescent', 'ravishingly energetic', 'ravinating', 'energy', 'ravishingly vitality', 'vivifying', 'ravishingly vitalizing', 'ravishingly vitalistic', 'freshness', 'vivaciously', 'ravishingly energy', 'ravishingly energyescent', 'energising', 'impassioned', 'enervating', 'ravishingly vitalizer', 'vivaciousness', 'ravination', 'vitalizing', 'ravishingly energetically', 'Vibrant', 'invigorating', 'Vitality', 'vitality', 'ravinatory', 'zesty', 'charismatic', 'ravine', 'ravishingly infectious', 'ravishingly vitalising', 'cheering', 'energyspended', 'ravishingly energyd', 'energyâmbâmb', 'vitalism', 'pulsate', 'dynamiting', 'ravishingly charged', 'impetuous', 'firepower', 'revitalizant', 'ravishingly vibrant', 'vibrantâmbâmbtive', 'uplifting', 'dynamic', 'vitalizers', 'vitalität', 'Vibrational', 'energizant', 'emoțizing', 'vitalizer', 'vivacious', 'ravishing', 'vitalising', 'pumping', 'Spirituosity', 'energizer', 'impetus', 'vitalitated', 'revitalising', 'ravishingly buoyant', 'envigorate', 'energy', 'energized', 'energetically', 'impetuating', 'Vibrantism', 'dazzling', 'envigourating', 'ravishingly vital', 'energyspendant', 'vitalitative', 'revitalizing', 'Spirituously pumping']"
Italian bowling played on a long narrow dirt court,bocci,0,"['bowling', 'slugging', 'racquetball', 'Bowling', 'scribbled', 'boccia', 'acrobati', 'slopping', 'racquet', 'snooker', 'bocce', 'lugubrio', 'rambled', 'bowled', 'German Bowling', 'German bowling', 'grizzlies', 'boccenetto', 'stanza', 'dynamite', 'grizzly', 'prosciutto', 'rambling', 'scribble', 'lugging', 'scud', 'boccoli', 'rambler', 'scrimmage', 'acrobatic', 'slog', 'racquettanz', 'scuderia', 'luguette', 'racquets', 'slopped', 'acrobatical', 'racquet ball', 'polonaise', 'croccoli', 'ramble', 'boccenetta', 'racquetto', 'pommel', 'acrobatic', 'sands', 'slugpiper', 'slug', 'racquetserie', 'racquetelli', 'racquetted', 'scribbles', 'troll', 'racquetterie', 'slugging', 'chameleon', 'championătă', 'sloping', 'chevron', 'gladiatorial', 'bowling', 'pingpong', 'racquetball', 'pilliard', 'gladiatorio', 'necropolis', 'Pickleball', 'championship', 'pinball', 'scribbled', 'vicinance', 'boccia', 'vicinity', 'varfussball', 'nettle', 'varfusslinging', 'Bowling', 'vicinarte', 'slopping', 'frunzenetto', 'bocce', 'nebeast', 'necropole', 'gladiator', 'bowled', 'racquet', 'vicinage', 'gladiatorian', 'gladiatore', 'vicarage', 'frunzenetti', 'chevronelle', 'frunzenetta', 'narrating', 'golping', 'gladiatoria', 'championătăl', 'rambling', 'Parnelli', 'varfussling']"
a univalent chemical radical derived from ethylene,vinyl,0,"['phenolic', 'ethylene', 'phenol', 'phenolphthalate', 'etherether', 'ethylphenol', 'phenolphenol', 'phenolylphenol', 'phenylphenol', 'phenolophenol', 'phenolphthalene', 'phenolium', 'phenolketophenol', 'ether', 'ethylether', 'cyclophenol', 'phenoloxyphenol', 'phenolacenyl', 'phenolyl', 'ethyl', 'ethylenephthalate', 'phenolphthalophenol', 'pyrophenol', 'phenolether', 'ethylène', 'phthalophenol', 'phenolphthalyl', 'phenolphthalephthalate', 'kethenium', 'phenolphthalic', 'phenolphthalocyanide', 'phenylphenolic', 'phenolphthalylphenol', 'phenolketoether', 'phenolcarbon', 'ethylene', 'phenylketone', 'phenolphthalenyl', 'phenolacene', 'phenolphthalocyanate', 'methylphenol', 'phenolketomethione', 'phenolylketone', 'phenolketone', 'phenolketocyanide', 'chlorophenol', 'phenolate', 'phenyl', 'phenylether', 'phenolyle', 'phenolphthalylate', 'etheretherether', 'pyridoxine', 'cyclophenolic', 'phenolketolate', 'etheric', 'pyrophenolic', 'phenolic acid', 'phenolketide', 'phthalate', 'etherium', 'polyphenol', 'ethiphthalene', 'chlorphenol', 'ether', 'ethylenethiazine', 'sulphur', 'etherether', 'ethylenedioxide', 'ethiphthalate', 'ethylenethiazole', 'pyrethene', 'sulphurcarbon', 'pyrazole', 'photerazole', 'benzene', 'phenolic', 'ethylenediamine', 'ethylenediene', 'etherizarin', 'hexavalent', 'ethylene', 'pyridoxal', 'sulphurate', 'ethidium', 'pyrethyl', 'pyridoxin', 'ethylenethiamine', 'phenol', 'ethylenethiazolium', 'ethithiophenol', 'thiazole', 'phthalene', 'etherine', 'ethiphthalium', 'univalent', 'ethylphenol', 'ethylenediène', 'ethithione', 'ethylenethiazol']"
as deserved,deservedly,7,"['merited', 'deserved', 'meritorious', 'meritoriously', 'rosii rosii rosii rosii rosii', 'meritătă', 'deservedly', 'rosii rosii rosii rosii', 'deserved', 'rosii', 'dignified', 'meriting', 'varfuscated', 'varfavourite', 'verdient', 'verdientermaßen', 'meritocracy', 'rosii rosii rosii', 'meritegized', 'varfavoured', 'verdiente', 'merits', 'meritorious', 'varful', 'varfu', 'meritoriously deserved', 'meritătăd', 'verdienteced', 'meritătă', 'varfuscious', 'merited', 'deservedly deserved', 'rosii', 'varfuscitated', 'deservedly so', 'clientii clientii meritui', 'meritătăly', 'meritoriety', 'meritătăscious', 'honoring', 'rosii rosii', 'meritegic', 'varfuscatoriously', 'meritorily', 'deserved', 'varfully', 'varfutionally', 'rosii rosii rosii rosii rosii', 'varfangled', 'clientii meriteaza gandurile', 'verdient', 'venerate', 'clientii clientii meriteaza', 'varfiene', 'meritătăs', 'meritătăced', 'varfusce', 'varfuscinately', 'varfution', 'meritously', 'clientii clientii meritati', 'deservingly', 'meritoriously', 'clientii clientii merititudinei', 'varfusced', 'clientii clientii meritices', 'meritegiously', 'verdientece', 'varfeed', 'varfetching', 'rosii verdient', 'rosii rosii rosii rosii', 'clientii meriteaza', 'varfuscation', 'varfuscinate', 'clientii clientii meritarti', 'clientii clientii meriteaza.', 'clientii clientii merituali', 'meritătăscing', 'meritingly', 'meritous', 'clientii clientii meriteazai', 'commendable', 'clientii clientii merititudinea', 'meritătăceously', 'meritocracies', 'varfuscatorily', 'merited.', 'dignified', 'gladly deserved', 'Gladiatorial', 'varfuppered', 'deservedly varfu', 'clientii clientii meritac', 'clientii clientii meritulates', 'meritoriously as', 'meritocratic', 'meritătăscence', 'varfuscationally', 'clientii clientii merititudines']"
arranged into groups,grouped,2,"['grouping', 'grouped', 'groupwise', 'groupily', 'groupier', 'groupings', 'groupifiable', 'group', 'Grouped', 'groupifed', 'groupy', 'grouping', 'groupwise', 'grouped', 'groupement', 'groupworked', 'groupaged', 'groupishly', 'groupwork', 'groupifiably', 'groupage', 'groupiflorate', 'groupily arranged', 'group', 'Grouping', 'groupifected', 'groupily', 'groupingly', 'groups', 'groupifying', 'groupificate', 'groupier', 'arranged', 'groupifided', 'groupages', 'gruppified', 'groupiferously', 'groupiferous', 'groupified', 'Gruppenteilung', 'groupised', 'groupgregate', 'groupernally', 'groupgregately', 'groupish', 'groupy', 'groupifiable', 'groupifly', 'grouping', 'grouped', 'groupernate', 'groupiers', 'groupife', 'groupifies', 'groupiflying', 'groupifencing', 'gruppable', 'groupern', 'groupeazar', 'groupifiected', 'groupifid', 'groupedly', 'groupwise', 'groupifesting', 'groupifimed', 'groupifide', 'grouped', 'groupiferous', 'groupifier', 'groupifizieren', 'groupifcate', 'groupement', 'groupings', 'groupaged', 'groupifically', 'groupübiety', 'groupünder', 'groupilyarranged', 'group', 'gruppily', 'gruppered', 'groupifiliated', 'groups', 'groupwork', 'groupalised', 'groupündin', 'groupalized', 'groupage', 'groupgoggle', 'groupgregated', 'groupüngent', 'groupening', 'groupvârlar', 'groupements', 'groupvârlin', 'groupvârled', 'groupized', 'groupily', 'groupifiably', 'groupeazared']"
the act of comparing similarities,likening,0,"['Comparativeness', 'comparison', 'Comparison', 'Comparativeity', 'Comparative', 'Comparativery', 'Comparation', 'Comparing', 'comparing', 'Comparative Comparison', 'Comparaison', 'Comparativeship', 'comparison', 'Comparativelecture', 'Comparamism', 'Comparison', 'Comparativeness', 'vergleichendisposition', 'vergleichendity', 'Vergleich', 'Comparatively', 'Comparativeität', 'Comparability', 'Comparativencing', 'comparation', 'Comparative', 'Comparativeité', 'vergleichence', 'analogy', 'Comparativement', 'Comparativeization', 'comparaison', 'Comparative Vergleich', 'Compartiposition', 'vergleichend', 'Comparation', 'Comparative comparison', 'Comparativery', 'comparison', 'Compartiation', 'Compartiment', 'Comparatives', 'Vergleiching', 'comparing', 'Comparativeisation', 'Compartment', 'Comparison', 'Comparativeity', 'vergleichency', 'framing', 'Comparative Preisvergleich', 'Compartifiance', 'Vergleich', 'Comparative Comparison', 'Comparative Preisvergleichity', 'Comparativeship', 'vergleichender', 'Compartiship', 'vergleichendistanz', 'vergleichendism', 'Comparity', 'Compary', 'vergleichendisformation', 'Comparativelecture', 'Comparification', 'Comparacy', 'vergleichendemythesis', 'Comparativeness', 'vergleichendemy', 'Comparing', 'compare', 'Comparability', 'Comparatively', 'Comparaison', 'Comparativeität', 'Comparative', 'comparison', 'vergleichence', 'Comparativencing', 'Comparative Comparative', 'Comparatorship', 'concordance', 'Comparative Comparation', 'Comparison', 'clientii adica machiajeaza', 'Comparativeité', 'Comparative Comparaison', 'vergleichendisposition', 'vergleichend', 'clientii adica machiajul', 'vergleichendity', 'Comparativelection', 'Comparation', 'Comparativeté', 'Comparativeization', 'Compararison', 'Vergleich', 'Comparative Vergleich', 'unionism', 'comparing']"
someone who creates new dances,choreographer,6,"['dancer', 'dancefloorcreator', 'dancemaker', 'dancefloorâmbâmbâmbâmbâmbâmbâmbt', 'dancefloor', 'choreographer', 'dancercreator', 'dancerâmbâmbâmbâmbâmbâmbâmbt', 'dancefloorâmbâmbâmbâmbâmbâmbt', 'dancefloorâmbâmbâmbâmbâmbâmbtt', 'dancefloorâmbâmbâmbâmbâmbtt', 'Dancefloorcreator', 'dancefloormaker', 'dancerâmbâmbâmbâmbâmbâmbt', 'dancefloorâmbâmbâmbâmbâmbtte', 'dancefloorâmbâmbâmbâmbttet', 'dancecreator', 'dancefloorâmbâmbâmbâmbâmbt', 'dancerâmbâmbâmbâmbâmbâmbâmbâmb', 'dancefloorâmbâmbâmbâmbtâmbâmbt', 'dancefloorâmbâmbâmbâmbâmbâmbâmbâmb', 'dancerâmbâmbâmbâmbâmbâmbtt', 'dancefloorperceiver', 'dancefloorscherptâmbâmbâmbâmbt', 'dancefloorâmbâmbâmbâmbâmbtlet', 'dancefloorâmbâmbâmbâmbâmbâmbâmb', 'dancefloorscherptâmbâmbtlet', 'dancefloorâmbâmbâmbtâmbâmbt', 'dancefloorfloorcreator', 'dancefloorâmbâmbâmbâmbtlet', 'dancefloorâmbâmbâmbâmbtte', 'dancerâmbâmbâmbâmbâmbâmbâmb', 'dancefloorâmbâmbâmbâmbtt', 'dancefloorâmbâmbâmbtlet', 'dancerâmbâmbâmbâmbâmbt', 'dancefloorperceiver', 'dancefloorâmbâmbâmbttet', 'dancer', 'dancefloorâmbâmbâmbâmbâmbâmb', 'dancefloorâmbâmbâmbâmbt', 'dancefloorer', 'dancerâmbâmbâmbâmbâmbâmb', 'new dancefloorcreator', 'dancefloorâmbâmbtâmbâmbt', 'dancefloorcreativist', 'dancerâmbâmbtâmbâmbt', 'dancefloorscherpsizer', 'dancefloorincreator', 'dancefloorpainter', 'new dancer', 'dancefloorscherptographer', 'dancefloorâmbâmbâmbâmbâmb', 'dancefloorâmbâmbâmbtle', 'dynamite', 'dancefloorpunk', 'dancerâmbâmbâmbâmbt', 'dancerâmbâmbâmbâmbâmb', 'dancefloorschermist', 'dancefloorscherpsel', 'dancefloorâmbâmbâmbty', 'dancefloorcreatorin', 'dancemänner', 'dancefloorcrewürmer', 'dancefloorcreative', 'dancefloorschermaid', 'dancefloorscherpse', 'dancefloorschermographer', 'dancefloorâmbâmbâmbt', 'Dancer', 'dancefloorâmbâmbtlet', 'danceflooreißinner', 'dancefloorcreateur', 'a dancefloorcreator', 'dancefloorcrewürscher', 'dancefloorscherp', 'dancemaven', 'dancefloorscherpist', 'dancefloorscherma', 'dancefloorperceiveur', 'dancefloorscherm', 'choreographer', 'danceflooreißinder', 'Dancemaker', 'dancefloorscherpsist', 'dancefloorschermer', 'dancefloorscherps', 'dancerâmbâmbâmbt', 'dancefloorhead', 'dancemaker', 'dancers', 'dancefloorinner', 'dancefloorizer', 'dancefloorper', 'dancerscher', 'dancemafiac', 'dancefloornut', 'dancecreator', 'dancefloorlet', 'new dancefloor', 'dynamo dancer']"
the feeling you have when you are satisfied with yourself,complacency,0,"['satisfaction', 'satisfied', 'satisfaction', 'satisfied', 'satisfiedness', 'zufriedensatisfaction', 'Satisfaction', 'satisfaction', 'satisfaction', 'satisfied', 'satiation', 'satisfiedickness', 'satisfied feeling', 'satisfaction', 'happy', 'satisfied', 'satisfiedickment', 'happyness', 'satisfiednce', 'satisfiedment', 'clientii moalei arata arata', 'satiated', 'gladness', 'satisfactory', 'zufriedenvousness', 'satisfied', 'gratification', 'Satisfaction', 'zufriedensatisfactory', 'zufriedensatisfied', 'satisfiedicky', 'zufriedensatisement', 'gratulation', 'fulfillment', 'satisenty', 'zufriedenness', 'feeling', 'satisfiedickement', 'dorinta', 'clientii moalei moalei', 'Feeling', 'plucking', 'zufriedensatince', 'contentment', 'clientii situatienduui', 'satisfiedvousvousness', 'satisfiedvousvousvousness', 'satiated feeling', 'Feeling satisfied', 'clientii moaleii', 'satisfiedvous', 'satisdiction', 'zufriedensatisment', 'zufriedenvous', 'satiatedness', 'ravishing', 'dorintsm', 'happy', 'satisfiement', 'zufriedenance', 'clientii situatiei aratandu', 'zufriedenment', 'zufriedensatisfiance', 'clientii situatiei', 'zufriedenestatement', 'clientii moalei', 'satire', 'reteta retetanism', 'zufriedensatiété', 'satisatisement', 'clientii situatie situatiei', 'satisfiedvousvousy', 'satisentiety', 'satisatisation', 'pluckiness', 'satisfiance', 'happy feeling', 'reteta reteta retetano', 'satisfying', 'satisfiedvousvousvousement', 'satisentation', 'satisentity', 'zufriedensatiation', 'clientii moalei odata odata', 'satisfied feelings', 'satisatisfiance', 'zufriedensatitude', 'clientii situatienduce', 'satisatism', 'satiété', 'zufriedensatisy', 'zufriedensatisation', 'reteta retetano', 'satiration', 'satisfiedvousness', 'zufriedenation', 'comforting', 'zufriedeniety', 'satisfiedvousment', 'gluttism']"
not capable of igniting and burning,noncombustible,0,"['ignitable', 'igniting', 'flammable', 'Feuerignitable', 'fireignignant', 'ignitant', 'fireignitable', 'fireignignignignign', 'fireignible', 'ignitible', 'fireignignignign', 'Feuerignignignign', 'fireignignign', 'Feuerignignignignign', 'unignitable', 'fireignignignant', 'Feuerignignign', 'fireignigned', 'fireignign', 'fireignignignignant', 'ravishing', 'fireignignignous', 'fireignal', 'ignigatorless', 'fireignignignignous', 'fireignignous', 'firebreathing', 'Feuerignignible', 'Feuerignignignignant', 'Feuerignignignant', 'fireignignanze', 'Feuerignignant', 'ignitorless', 'nonignitable', 'Feuerignign', 'fireignignible', 'ignitorable', 'fireignignignanze', 'Feuerignignignignable', 'fireignignignignace', 'ignitably fireign', 'ignitablyignible', 'Feuerignignignignible', 'firepowerless', 'ignignible', 'fireignignignaceless', 'fireignignignignible', 'burning', 'ignitatory', 'ignitive', 'fireignignanzes', 'firepowerignignign', 'Feuerignignignible', 'fireignant', 'firepowerignignignign', 'fireignignignible', 'firepowerignign', 'inflammable', 'Feuerignible', 'ignigatory', 'fireignignignace', 'ignigatorign', 'Feuerignignignable', 'fireign', 'bristling', 'unflammable', 'ravivalent', 'staphylococcal', 'fireless', 'ravishing', 'firepower', 'burning', 'Feuerign', 'Feuerungspyritetic', 'ravisting', 'impotent', 'ignited', 'Feuerungswitch', 'fireguzzling', 'ravishingly flammable', 'ravishingly inflammable', 'ravishingly inflaming', 'Feuerungspyrolytic', 'fireburning', 'Feuerungsbreathing', 'ravishingly unflammable', 'staphylococcus', 'ravintâmbâmbâmb', 'Feuerungsignitable', 'firebreathing', 'firecrasting', 'fireboiling', 'firebreathed', 'firepowerless', 'ravinogenic', 'Feuerungsfuming', 'stubbled', 'Feuerungspyrogenous', 'Feuerungspyretic', 'stupendous']"
in an overly sweet manner,cloyingly,0,"['sweetly', 'overly sweetly', 'sweetly sweetly', 'overwroughtly sweetly', 'dulcetily sweetly', 'überly sweetly', 'swoonily', 'tartly sweetly', 'lustily sweetly', 'sweetily sweetly', 'sweeteningly', 'sweetly, sweetly', 'sweetily', 'dulcetly sweetly', 'indulgently', 'dulcetly', 'tartally sweetly', 'sugarily sweetly', 'sweetly sweetily', 'sweetheartily', 'overpoweringly sweet', 'sweetheartly', 'dulcetily sweetily', 'sweetishly', 'dulcetily', 'indulgently sweet', 'sweetly undulously', 'sweetly undâmbătă', 'sweetly überly', 'dulcetily sweet', 'overly sweet', 'sweetening', 'sweetally', 'tartly', 'sweetly sweet', 'sugared', 'adornmentably', 'overhyped', 'sugarcâmbătă', 'sweetnessily', 'sugary', 'adornmentally', 'sweetly', 'sugarcâmbberously', 'sugarpaste', 'sugarpasteusementously', 'hypnotically', 'hypnotically', 'adageusement', 'sugarplumberously', 'sugarcâmbberily', 'sugaredily', 'ostentatically', 'sugarcrushously', 'adageously', 'ostentatively', 'sugarpasteously', 'adornmentously', 'sugarcâmbured', 'adornably', 'sweetheartily', 'hypostotically', 'sugarplumberily', 'sugarcrushily', 'sugarcâmbberătă', 'sugarpastelessly', 'swoonily', 'ostentatious', 'snubbily', 'tartaceously', 'sugarcâmbâmbătă', 'sugarcâmbureously', 'sugaredously', 'cockneyously', 'sugarcrush', 'adorably', 'sweetens', 'adagelessly', 'dulcetily', 'sugarcâmbătăd', 'sweetementally', 'hypostostically', 'dulcetly', 'adage', 'sweetily', 'overhypedLY', 'sugarcâmbure', 'adorningly', 'sweetened', 'ostentatiety', 'sweetening', 'delicacy', 'sweetally', 'sugar', 'sugarcâmbătăs', 'ravillously', 'sweetably', 'smack', 'smacking', 'sweet']"
someone who tries to persuade or induce or lead on,persuader,2,"['persuasion', 'persuader', 'Persuasion', 'manipulator', 'Persuader', 'dynamite', 'persuade', 'perspirator', 'sextuple', 'narrativist', 'persulgator', 'sextupling', 'extortionist', 'slugger', 'sexteed', 'stinger', 'preacher', 'swindler', 'convestitor', 'manipulated', 'pervert', 'narrative', 'receptive', 'extortionate', 'swindler', 'harvesting', 'cornwinker', 'harvest', 'hustler', 'strategist', 'convestitionist', 'shameed', 'extâmbtionist', 'perspiring', 'harvester', 'persultant', 'persuaded', 'sexting', 'varfeeding', 'hound', 'jackson', 'paraphrastic', 'stinging', 'nanny', 'manipulator', 'extortionator', 'guerrilla', 'stingsting', 'maverick', 'covetous', 'varfeeder', 'sting', 'wooing', 'piety', 'misinterpreter', 'cultiff', 'extortionist', 'temporalist', 'charmer', 'sham', 'cynical', 'clientii clientii clientii dorinti', 'clientiitre', 'tyrant', 'maniacal', 'varfeed', 'covetiger', 'extorsionist', 'temporalizer', 'clientiice', 'culpable', 'covetante', 'covetative', 'cultist', 'covetator', 'personificationist', 'telecommunications', 'persuasive', 'teasing', 'maniac', 'misinterpretant', 'cypher', 'trickster', 'telecommunicationsman', 'misinterpretation', 'dabbler', 'parachutist', 'cultleader', 'clientii clientii clientii moalei', 'extorting', 'covetück', 'strategist', 'extortionary', 'thorny', 'deceitful', 'cultus', 'Sentimentary', 'extâmbtor', 'misinterpretator', 'covetious']"
manipulate by or as if by moving around components,juggle,0,"['moving', 'movable', 'moved', 'movably', 'moving', 'manipulatively', 'rotating', 'bough', 'Județeanement', 'swivel', 'pivoting', 'pulsate', 'maneuvering', 'distanzate', 'moved', 'frunzevârvârvârle', 'moving', 'movinarily', 'swarming', 'revolving', 'bewegt', 'frunzevârvârle', 'repositioning', 'movable', 'move', 'swaying', 'moving', 'swinging', 'Județeanly', 'pulverize', 'movables', 'Județeanizable', 'articulated', 'asymmetrically', 'manifold', 'chamfered', 'rotating', 'axisymmetrically', 'clientii adica adica adica adica', 'movability', 'oscillate', 'swoop', 'motorized', 'axis', 'chameleon', 'distanzately', 'pulsing', 'movement', 'movably', 'pulverized', 'movement', 'manipulated', 'manipulatively', 'asymmetrical', 'chameleonătă', 'bough', 'moved', 'Județeanement', 'molecular', 'Județeanis', 'rotorwheel', 'rotor', 'revolved', 'manoeuvred', 'emoționally', 'oscillating', 'motioning', 'poatunciunciate', 'manipulating', 'manhandling', 'trampoline', 'Județeanism', 'movish', 'besieged', 'movibly', 'bewegt', 'Județeane', 'float', 'movify', 'clientii calatori calatorii', 'Județeaninizional', 'fluidity', 'wheeling', 'Județeaninizable', 'manipulate', 'motion', 'chameleons', 'move', 'manipulative', 'moult', 'movin', 'manifolded', 'moving', 'mov', 'bemoved', 'moulting', 'shifting', 'manhandle', 'moulted', 'Județeaninizando']"
