Description,Solution,Prediction rank,Predictions
in a paradoxical manner,paradoxically,1,"['paradoxically', 'paradoxically', 'paradoxically undeniably', 'paradoxically paradoxically', 'paradoxically, paradoxically', 'paradoxically and paradoxically', 'paradoxarily', 'paradoxically undisturbed', 'paradoxically wittily', 'a paradoxically paradoxically', 'paradoxically but paradoxically', 'paradoxically in paradoxically', 'paradoxically', 'paradoxically paradoxically', 'paradoxically undulately', 'paradoxically undebatably', 'paradoxically unduariously', 'paradoxically', 'paradoxically in paradoxical manner', 'paradoxically paradoxally', 'paradoxically undreiably', 'paradoxically. paradoxically', 'paradoxically aphorously', 'paradoxically aphorically', 'paradoxically in paradoxically', 'paradoxically, paradoxically.', 'paradoxically undironically', 'paradoxically paradoxarily', 'paradoxischly', 'a paradoxically', 'paradoxically.', 'oddly paradoxically', 'paradoxically gandurilly', 'paradoxologically', 'paradoxically', 'Paradoxically', 'paradoxically, paradoxicallyly', 'paradoxegically', 'paradoxICALly', 'paradoxically undue', 'paradoxally', 'paradoxically gandurilly', 'paradoxicallyly', 'phenomenologically', 'apologetically', 'virulently paradoxically', 'paradoxically undaxically', 'paradoxicallyally', 'paradoxically', 'paradoxically', 'paradoxically undaxiotically', 'paradoxically virulently', 'paradoxically undisturbed', 'paradoxically undeniably', 'paradoxically irreverently', 'paradoxally', 'paradoxisch', 'paradoxically irreversibly', 'paradoxically wittily', 'paradoxically undirkily', 'paradoxically irreverentally', 'paradoxically undulatoriously', 'paradoxically undulatorily', 'paradoxically paradoxally', 'paradoxically attuned', 'paradoxically at the same time', 'paradoxically undulatorially', 'paradoxically undubriously', 'paradoxically undirondally', 'paradoxegically', 'paradoxily', 'virtuously', 'paradoxically divisively', 'paradoxously', 'paradoxically.', 'paradoxically', 'paradoxically gandurillement', 'paradoxically atmosphere', 'pitylessly paradoxically', 'paradoxically paradoxically', 'virulently', 'cosmologically', 'disconcertatiously', 'paradoxically gandurilly', 'paradoxischerweise', 'cosmologically paradoxically', 'paradoxically gandurile', 'paradoxischermaßen', 'disconcertably', 'paradoxICALLY', 'Paradoxically', 'disconcertfully', 'disconcertingly', 'paradoxally', 'polarizingly', 'paradoxisch', 'pitynariously', 'paradoxically atlantistically', 'paradoxically distorting', 'polarizes']"
the amount that something in scarce supply is valued above its nominal value,premium,0,"['overvalued', 'monetaryvalue', 'speculativevalue', 'varfu', 'valuing', 'Valuation', 'price', 'imperialty', 'speculative', 'speculativeness', 'avestage', 'overvaluation', 'valuvalue', 'varfifty', 'value', 'amount', 'speculative value', 'quota', 'sump', 'Sumption', 'denominator', 'valuable', 'imperialization', 'overvalue', 'marginalization', 'varfeed', 'übervalued', 'vaporization', 'pvalue', 'Sumptive', 'excavated', 'valuvalued', 'monetary value', 'speculatively', 'vaporizer', 'valuability', 'sum', 'avestiety', 'sumptive', 'varfution', 'supernumerary', 'quotient', 'monetaryity', 'speculative Value', 'varfeeding', 'faraceuticalty', 'price', 'monetary', 'supplicency', 'clientii clientii clientii moalei', 'clientii clientii moalei', 'vagabondage', 'supervalue', 'supplicant', 'rarity', 'supplicance', 'vagance', 'speculativeity', 'acclamation', 'varfiene', 'varf', 'imperial', 'faraceutical', 'suprafatance', 'suprafatancia', 'clientii clientii moaleii', 'Sump', 'suppliency', 'excavating', 'value', 'pvalued', 'clientii clientii investitiilor', 'varfup', 'supplicancy', 'clientii preturilor', 'Value', 'speculativemeasure', 'speculatorium', 'speculum', 'speculativence', 'valeur', 'valency', 'denominated', 'prices', 'denomination', 'übervalue', 'valuvalues', 'speculative sum', 'valorem', 'monetaryvalues', 'betrunken', 'amounting', 'speculativeiety', 'avalency', 'avestment', 'valutance', 'speculative valeur', 'countermeasure', 'crowning', 'hedged']"
any fungus of the order Ustilaginales,smut,0,"['fungus', 'fungi', 'fungium', 'tuberculosis', 'fungiacea', 'fungiaceae', 'cornyceps', 'ffungus', 'fungaceaceae', 'fungiaceum', 'fungacea', 'rosii rosii rosii rosii rosii rosii', 'fungus', 'fungus fungus', 'fungaceacea', 'tuberculinus', 'tuberculinum', 'bacterium', 'fungusaceae', 'fungusacea', 'âmbâmbiaceum', 'âmbâmbiacea', 'fungusculus', 'Urubium', 'fungiaceacea', 'corneal', 'tuberculina', 'âmbâmbicum', 'rosii rosii rosii rosii rosii', 'cornecium', 'âmbâmbium', 'cornycepsus', 'Ultium', 'fungaceae', 'cornew', 'tuberculum', 'âmbâmbidium', 'fungicum', 'âmbâmbâmbicum', 'fungiaceous', 'âmbâmbella', 'cornycepsi', 'fungiaceus', 'tuberculus', 'cornea', 'fungiaceacea', 'corneus', 'funguscula', 'fungusus', 'corneum', 'porumbel', 'cornâmbella', 'fungus fungi', 'Uglycerubium', 'tubercula', 'fungiella', 'ffungi', 'porumbia', 'Ulium', 'plantain', 'porumbiacea', 'funga', 'tuberculin', 'humecium', 'papillopsis', 'fungi', 'herbaceous', 'Uglycebacterium', 'Uglyceridium', 'Uglycephalus', 'Enterobacterium', 'Uglycericium', 'Uglycerus', 'pulmonary', 'Uglyceropium', 'botrytis', 'porumbella', 'cornus', 'pythium', 'Uglyceridus', 'pygmium', 'Uglyceridum', 'Uglycericus', 'psalterium', 'papillopsid', 'Uglycericum', 'Uglycepium', 'fungus', 'Uglycerops', 'Uglycerilla', 'Uglycerida', 'Uglyceroid', 'centipede', 'pygium', 'Uglycerial', 'rosii rosii rosii rosii rosii rosii', 'Uglyceric', 'papilla', 'centifolium', 'pinicillines']"
involving the medulla oblongata,bulbar,0,"['medulla', 'medulla oblongata', 'medullar', 'medullary', 'medulla oblongatus', 'medullary', 'medulla medulla', 'medulla oblonga', 'medulla', 'medulla oblongatum', 'medulla oblongate', 'medula', 'medullaceacea', 'medullobular', 'medulla oblongus', 'oblongata', 'medulla oclongata', 'medullabycephalus', 'medulla oblongacea', 'medulla oblongum', 'medulla oblongacea', 'medullus', 'medullin', 'oblongatus', 'medullar medulla', 'medullacea', 'medulla oblongita', 'medullarocephalus', 'médullary', 'medulla oblongativa', 'medulla medullata', 'medullaryngeal', 'medullabycephalic', 'medullar oblonga', 'medullariceacea', 'medullaricea', 'medulla medulla', 'medullar oblongus', 'medulloblastomycephalum', 'medullobula', 'medulloblastomycephacea', 'medullinear', 'medulloblastic', 'medulloblastocephalus', 'medullar oblongate', 'medulloblastomycephalus', 'medulla ovata', 'medulla ophthalma', 'medullaceaceacea', 'taiat taiatsprachesprachesprachesprachesprachesprachesprachesprache', 'medullina', 'oblongaceous', 'medulla ophthalmus', 'taiat taiat taiatsprachesprachesprachesprachesprachesprachesprache', 'medulla oblongaricea', 'medullla', 'medulloblastomycericus', 'medullida', 'medullium', 'taiat taiatsprachesprachesprachesprachesprachesprachesprache', 'taiat taiatsprachesprachesprachesprachesprachespracheoopiety', 'medullar ophthalmus', 'medulloblastomycerica', 'medulla oclongatus', 'medulla medullar', 'medullabycephala', 'oblongacea', 'medullarus', 'taiat taiatsprachesprachesprachesprachesprachespracheloop', 'oblonga', 'medulllary', 'medulloblastomyceric', 'medullobrum', 'taiat taiatsprachesprachesprachesprachespracheoopiety', 'medulata', 'medulloblastosis', 'medulla obdurata', 'medullae', 'medullocytic', 'medullobular', 'taiat taiat taiatsprachesprachesprachesprachesprachesprache', 'taiat taiatsprachesprachesprachesprachesprachesprache', 'oblongaceae', 'oblongacea', 'medullinus', 'medullinaceacea', 'medulla ophthalmic', 'medullobulary', 'medullinacea', 'medullaby', 'taiat taiatsprachesprachesprachesprachesprache', 'taiat taiatsprachesprachesprachespracheoopiety', 'oblongaceacea', 'taiat taiat taiatsprachesprachesprachesprachesprache', 'medullabyceric', 'magnolia', 'medula', 'taiat taiatsprachesprachesprachespracheloop', 'tuberculosis', 'taiat taiatsprachesprachesprachesprache']"
an engineer who determines the boundaries and elevations of land or structures,surveyor,1,"['surveyor', 'Surveyor', 'boundary Surveyor', 'Land Surveyor', 'boundary surveyor', 'elevationist', 'Survey Engineer', 'earthworker', 'Surveyor Surveyor', 'terrainographer', 'boundarygrapher', 'terrancing', 'Survey Surveyor', 'boundaryographer', 'Surveying Engineer', 'boundary planner', 'boundarykeeper', 'Land Survey Engineer', 'boundarymaker', 'geometrist', 'surveyor', 'cadasteographer', 'cadastre', 'terracing', 'boundary Engineer', 'surveying', 'geometriographer', 'boundaryman', 'cadaverist', 'terracottist', 'stewardship', 'terracottographer', 'geometriker', 'Surveyor', 'Vezina', 'Geographical Surveyor', 'Ranger', 'cadaver', 'boundaryr', 'planner', 'masterplanner', 'geometristician', 'elevationist', 'terrainist', 'scouting', 'geometrischer', 'boundary Survey Engineer', 'mapsman', 'cadasterial', 'cadastral', 'earthworkman', 'Survey Survey Engineer', 'Engineer', 'terracist', 'terrancing Engineer', 'steward', 'surveying engineer', 'terranning', 'boundarystemapter', 'cadaveric', 'cadasteric', 'terrainman', 'cadastician', 'boundarystewardship', 'masterplancher', 'masterplanner', 'Surveying', 'boundaryographer', 'boundary planner', 'terrancing', 'boundarykeeper', 'boundarymaker', 'Survey Engineer', 'earthworker', 'boundarystemapher', 'colonial', 'boundarytician', 'Geographical Planner', 'masterplander', 'cartographer', 'boundarystemapper', 'boundarychief', 'Engineered', 'poato Surveyor', 'planner', 'Geographical surveyor', 'boundarybreaker', 'scout', 'delimitator', 'stakingman', 'boundary Planner', 'shackleton', 'boundarystemapmer', 'colonial planner', 'stemapresident', 'boundaryissert', 'boundaryisser', 'landswirder', 'Engineer', 'boundarystemaplect']"
an expert in the science of cultivating plants ( fruit or flowers or vegetables or ornamental plants ),horticulturist,0,"['planter', 'plantculturist', 'herbiculturist', 'plantologist', 'planticulturist', 'herbaceous', 'vegetativist', 'plantarist', 'cultivator', 'flowerculturist', 'herbicide', 'botanist', 'plantPflanzer', 'gardener', 'planticulator', 'herbologist', 'herbacean', 'vegetalist', 'herbiculator', 'flowercultivist', 'plantationist', 'cultivatedPflanzer', 'flowering', 'plantman', 'herbaceum', 'cultivatedPflanzist', 'grower', 'plantation', 'cultivated', 'floweringPflanzer', 'floweringPflanze', 'plantPflanzing', 'plantist', 'vegetal', 'plantator', 'plantain', 'floralist', 'cultivatedPflanze', 'vegetalizer', 'plantPflanzist', 'herbaceumist', 'herbaceer', 'plantPflanzed', 'cultivatedPflanzing', 'floweringPflanzist', 'floweringPflanzing', 'herbaceousPflanz', 'herbaceous', 'herbicide', 'plant', 'plantPflanze', 'plantculturator', 'planter', 'plantologist', 'shrubbery', 'herbacean', 'florist', 'flowering', 'cultivator', 'Horticulture', 'plantman', 'plant grower', 'plantation', 'grapegrower', 'potter', 'cultivated', 'plantPflanzer', 'herbaceum', 'plant farmer', 'plant planter', 'herbologist', 'vegetative', 'vegetal', 'herbicides', 'vegetator', 'plant', 'plantery', 'plant plantologist', 'vegetatarian', 'plantPflanzing', 'Cropkeeper', 'vegetalism', 'plantplanter', 'plant conservatory', 'plantplantologist', 'vegetalizer', 'herbiculture', 'herbicide', 'planter', 'herbicider', 'herbicide planter', 'cultivated planter', 'plantPflanzed', 'cultivated plantologist', 'vegetalisionist', 'herbaceacean', 'vegetalis', 'plantationologist', 'herbicide expert', 'herbaceous']"
being the only one ; single and isolated from others,solitary,0,"['isolated', 'isolationist', 'isolated', 'isolationism', 'isolation', 'monolithic', 'single', 'taiat taiat taiatiety', 'uniculate', 'solemn', 'unicaliberal', 'isolated', 'taiat taiat taiatide', 'isolation', 'unicaliberate', 'isolationistic', 'taiat taiatidea', 'unicity', 'unselfish', 'unicameral', 'solemnity', 'single', 'taiat taiat taiatbehandlung', 'isolationist', 'isolationism', 'taiat taiatsaurier', 'singling', 'isolationarily', 'unical', 'lonely', 'isolationizer', 'singurace', 'monolithic', 'unicularity', 'singura', 'unicular', 'isolate', 'uniculate', 'isolated', 'singularity', 'isolation', 'taiat taiat taiatiety', 'isolating', 'taiat taiatide', 'individualistic', 'isolationise', 'isolationing', 'individuality', 'solemn', 'tincturally', 'individualizer', 'single', 'isolationine', 'isolationised', 'individualist', 'tinctured', 'lonely', 'taiat taiat taiatide', 'isolative', 'tinctive', 'unicaliberate', 'tincturist', 'tincturous', 'isolationist', 'singura', 'singling', 'solo', 'unicaliphatic', 'tincture', 'tincturine', 'unical', 'alone', 'unselfish', 'isolationistent', 'isolate', 'being uniculate', 'unicaliberal', 'isolationism', 'taiat taiation', 'singurace', 'unicalipharous', 'taiat taiatsaurier', 'isolation', 'isolationistic', 'individual', 'solitude', 'taiat taiat taiatsprache', 'isolationiff', 'isolationising', 'unicalimate', 'monosexuality', 'unicular', 'taiat taiat taiatlösung', 'uniculate', 'monolithic', 'unicularity', 'unique', 'taiat taiatartis', 'selfless', 'sole']"
an etched plate made with the use of acid,etching,1,"['etching', 'acidetching', 'acidetch', 'acidizarin', 'acid', 'etched', 'acidic', 'acidic plate', 'etch', 'etched plate', 'acid Plate', 'acidic Plate', 'acidetched', 'acid', 'acidic plating', 'tartrillo', 'acido', 'acidâmbâmb', 'acidured plate', 'acidic plates', 'acidofolium', 'acidured', 'plating', 'tartina', 'acidizarin', 'etchetch', 'etched Plate', 'acidured Plate', 'acidetched plate', 'acidofoliate', 'acidoplaque', 'acidoetching', 'acidic', 'acidoâmbâmb', 'acidic etched', 'acidoetched', 'acidizarin Plate', 'acidoetch', 'acidoplaste', 'acidâmbâmbâmb', 'acidizarint', 'Acid Plate', 'acidic etch', 'acid Plated', 'acidetch', 'tartrille', 'acidic Plated', 'acidoplate', 'acidoplating', 'acidured plates', 'acidism', 'acidinum', 'acidizarin plate', 'acidâmbâmbt', 'acidâmb', 'acidoplat', 'acidplate', 'plate', 'acidplated', 'acidogravure', 'acid', 'etching', 'tartrase', 'acidiferous', 'tartar', 'acidoâmb', 'tartan', 'acidiferite', 'tartiron', 'acidetching', 'etched', 'acidnacle', 'acidity', 'mahogany', 'acidifiable', 'etch', 'aciduric', 'acido', 'flattened', 'acidoPlate', 'acid Plate', 'acidurate', 'plating', 'acidozinc', 'acidic Plate', 'acidoplasty', 'acidozine', 'acidifed', 'acidic plates', 'enamel', 'acidorubin', 'acid plate', 'acidizarin', 'acidic plate', 'acidic', 'acidetched', 'acidica', 'acidorubiety', 'acidiferase', 'acids']"
anticipate with dread or anxiety,apprehend,0,"['trepidation', 'anxiousness', 'dread', 'fearing', 'dreadful', 'dreadlock', 'anticipate', 'presumption', 'trepidated', 'fearingly', 'dreadfully', 'feared', 'agonize', 'anxiously', 'fearful', 'trembling', 'anticipated', 'awaiting', 'dreads', 'anticipating', 'trepidation', 'dreadfulness', 'antithesed', 'trepidate', 'fear', 'squalor', 'prediened', 'fearsomeness', 'nervousness', 'antitheses', 'dreadsome', 'fearsomely', 'trepidations', 'dreadread', 'fearlessly', 'fearsome', 'anticipation', 'tremble', 'affraiment', 'terrorize', 'dreading', 'agony', 'affraid', 'prediene', 'thwarted', 'anxiousness', 'affraimented', 'seized', 'anticipation', 'preemptively', 'fearfully', 'fearing', 'expectant', 'huddled', 'grimaced', 'prevestiety', 'anticipate', 'agitated', 'thwarting', 'anxious', 'stinging', 'bewildered', 'hordes', 'fear', 'trepidated', 'feared', 'bewilderment', 'dread', 'anxiously', 'fearful', 'shivering', 'preemptiveness', 'retetan', 'stupor', 'fearlessly anxiously', 'desperation', 'dreadful', 'anticipation', 'antipity', 'streâmb', 'anticipated', 'preemptive', 'trembling', 'squatting', 'preseason', 'afraid', 'anxiety', 'pinched', 'dreadlock', 'antithesed', 'grotesque', 'undressed', 'panicked', 'stuporingly', 'trepidation', 'fearlessly anticipate', 'trepidate', 'fearsomeness', 'fearlessly', 'screaming']"
radiating or as if radiating light,radiant,10,"['radiating', 'radiative', 'radiative', 'radiated', 'radiating', 'pulsing', 'radiate', 'radiating', 'radiatingly', 'radiant', 'radiance', 'pulsating', 'radiates', 'radial', 'radiated', 'radiative', 'radiatescent', 'reflected', 'radiescent', 'pulsate', 'radiatively', 'pulsatory', 'pulsationally', 'emitting', 'pulsational', 'radiatively', 'radianced', 'radiation', 'radiatory', 'radiatescently', 'radially', 'pulsated', 'flashing', 'radiativing', 'radiating light', 'radiate', 'beaming', 'radiativant', 'pulsative', 'radiatiometrically', 'radiately', 'radiatioradiant', 'radiatible', 'radiatif', 'radiated', 'pulsarily', 'radiatioceanic', 'pulsation', 'radiationarily', 'pulsately', 'radiatioluminance', 'rayonescent', 'radiatioluminating', 'radiate', 'radiances', 'radiatorescent', 'radiating', 'diffused', 'pulsatively', 'luminous', 'radiatioluminal', 'radiating', 'radiatinglight', 'suprafatant', 'radicular', 'pulsant', 'emanating', 'radiatiometric', 'radiatioluminated', 'radiescently', 'radiationally', 'radiant', 'radiatiolumine', 'radiance', 'pulsationary', 'radiative', 'reflected', 'lightburst', 'radial', 'glare', 'radiative oder radiative', 'diffuse', 'proaspat radiative', 'radiated', 'radiantly', 'pulsations', 'radiatinglighting', 'radiatioradial', 'radiatioluminate', 'pulsationate', 'lightbursting', 'glarethrowing', 'pulsari', 'emitting', 'retrophasive', 'radiatively', 'pulsating', 'radiates', 'radiative oder radiating', 'exothermistic']"
anticipating with confidence of fulfillment,anticipation,0,"['awaiting', 'anticipating fulfillment', 'retetanously anticipating', 'awaiting', 'awaiting fulfillment', 'presumptuous', 'anticipating', 'retetavely anticipating', 'optimistically anticipating fulfillment', 'trustingly anticipating', 'entrusting', 'expectantly anticipating', 'expectantly anticipating fulfillment', 'trustingly anticipating fulfillment', 'retetanally anticipating', 'awaitingly', 'presumptioning', 'Expectantly anticipating', 'expecting fulfillment', 'retetanulately anticipating', 'retetavely anticipating fulfillment', 'retetanous', 'trustingly anticipatingly', 'retetanously anticipating fulfillment', 'presumptioning fulfillment', 'retetaning', 'entrustingly anticipating', 'awaitingly anticipating', 'retetanizant', 'sceptical', 'entrusting fulfillment', 'awaiting fulfillment', 'trusting', 'presumptously anticipating', 'presumptive', 'expectant', 'optimistically', 'clientii astepteazaci', 'presumptuous anticipation', 'presumptuously', 'presumptuously optimistic', 'optimistically anticipating', 'expectantly', 'Expectantly anticipating fulfillment', 'retetanously anticipatingly', 'expectantly expecting fulfillment', 'retetanulate', 'retetanious', 'presumptuous anticipations', 'Expecting fulfillment', 'clientii astepteazanti', 'clientii asteptandu', 'retetanawaiting', 'presumptioningly', 'retetan', 'expectantly expecting', 'retetant', 'awaiting', 'retetanously', 'awaiting fulfillments', 'preparing', 'Expecting', 'retetanizantly', 'faithful', 'speculating', 'retetanulately', 'clientii astepteaza', 'clientii asteptatoriaciety', 'anticipated', 'undisturbed', 'anticipating fulfillment', 'retetaner', 'retetanous', 'satiated', 'sceptically anticipating fulfillment', 'anticipating', 'guarding', 'accosting', 'clientii asteptatoriac', 'clientii asteptatoriaculate', 'clientii clientii gasi gasi gasivingi', 'speculatively optimistically', 'clientii clientii gasinduimpotrivasi', 'clientii clientii gasi gasinduuce', 'clientii clientii gasi gasinduui', 'preceptively optimistically', 'expecting fulfillment', 'sceptically anticipating', 'presumptuous', 'sanguinizant', 'clientii clientii gasi gasinduimpotriva', 'beseeching fulfillment', 'impetuous', 'impatience', 'clientii clientii gasi gasinduu', 'clientii astepteazacurias', 'spermed', 'retetaned', 'retetaneously', 'retetanous']"
of or relating to anions,anionic,31,"['anatomical', 'Anatomical', 'anal', 'analytical', 'anoretical', 'analgic', 'analgeic', 'angiogenetic', 'anorexial', 'analytic', 'anoretic', 'angiologous', 'angiolytic', 'angiological', 'anatomic', 'angiolytical', 'angiologetic', 'anionsic', 'anions', 'anorexian', 'analgeetic', 'angioionic', 'analphalectic', 'anionsatelectic', 'anaemic', 'analgetic', 'anionsal', 'analgeetical', 'analic', 'analgeal', 'anionic', 'anhydrous', 'analitic', 'anionsetic', 'anial', 'anionsate', 'angioid', 'angiotenetic', 'anorexia', 'analgebidic', 'anatomically', 'analgeric', 'anionsatelectric', 'angionic', 'angiogenic', 'anatomic', 'analgious', 'analgebid', 'angiographical', 'angiographic', 'anionsatelectical', 'anorexianic', 'Anal', 'anorexiac', 'angioidal', 'angiogenetics', 'Anions', 'anorexiatal', 'anatomical', 'anorexiacea', 'analgebidous', 'angiogenetical', 'analphalectical', 'analgeetica', 'anorexiaric', 'angiotenetical', 'anorexiale', 'analgebidal', 'analgeical', 'anal', 'antoniological', 'pyroprotective', 'anionic', 'anionic', 'pyrolytic', 'polarizant', 'sanitary', 'anodic', 'anoretic', 'anthemic', 'annionic', 'anhydrous', 'analitic', 'syndromic', 'analgic', 'antoniate', 'pyrotechnic', 'angionary', 'syphilistic', 'antheric', 'analgeic', 'antonio', 'anemoneous', 'analiety', 'syphonium', 'anemoneetic', 'anions', 'polarizing', 'tinctional', 'anionsical']"
having or showing knowledge and skill and aptitude,skilful,75,"['skillful', 'Wissensylphricate', 'cunoasteving', 'Wissensylphrician', 'Wissensylphric', 'Wissensylphrical', 'Wissensylaptic', 'Wissensylphus', 'Wissensylphtalic', 'Wissensylphricant', 'knowledgable', 'skillful', 'Wissensylvanian', 'Fachmanny', 'Wissensylphusiastic', 'Wissensylphtalate', 'Wissensylwealthy', 'Wissensylphrica', 'Wissensylphusy', 'cunoasteve', 'aficionado', 'Wissensyllectic', 'Wissensyleptic', 'Wissensylphricalist', 'Wissensylpathetic', 'Wissensylphricated', 'Wissensylphriceutical', 'Wissensylphusiastical', 'Wissensylphical', 'Wissensylfactory', 'Knowledgeable', 'Wissensylphicist', 'Wissensylphricatory', 'Wissensylphricist', 'Wissensylphricious', 'Wissensylphrican', 'Wissensylphtalycal', 'Wissensylphic', 'Wissensylphricarist', 'Wissensylphricium', 'aficionate', 'Wissensylphtalytic', 'apprehensive', 'Wissensylphricin', 'Wissensylphrenic', 'Wissensylaptor', 'Wissensylphtalaic', 'fluency', 'Wissensylphusitious', 'Wissensylaptory', 'Wissensylphricine', 'Wissensylphriciate', 'Wissensylwich', 'Wissensylphusic', 'Wissensylphricarious', 'Wissensylvanic', 'aficionados', 'Wissensylphtalynic', 'Wissensylphtalics', 'Wissensylphricane', 'Wissensylphnic', 'Wissensylaptoric', 'knowledgesome', 'Skilled', 'Wissensylphtalamic', 'Wissensyleptical', 'Wissensylphtalyc', 'Wissensylphricar', 'Wissensylphtalanic', 'Wissensylphusium', 'Wissensylphtalypic', 'Proficiency', 'Wissensyllectual', 'Qualified', 'skilful', 'Wissensylphricature', 'Wissensylaptine', 'Wissensylfalling', 'Wissensylwesome', 'Wissensyllectical', 'Wissensympathetic', 'Wissensyldivine', 'Wissensylke', 'technicious', 'superintendant', 'knowledgeable', 'Wissensylcal', 'Wissensylder', 'acquiescent', 'specialized', 'Fachmannial', 'mastery', 'Wissensome', 'honed', 'Fachmannic', 'educated', 'techniceutical', 'aplectic', 'honeywonderful', 'honeymanlike']"
a garden plant of the genus Antirrhinum having showy white or yellow or crimson flowers resembling the face of a dragon,snapdragon,0,"['dragonflower', 'dragonfly', 'hibiscus', 'arachnus', 'antirhinum', 'chevron', 'cyrubium', 'harlequin', 'daffodil', 'sphinx', 'pyrrhizome', 'rhinus', 'crimson', 'rhyme', 'antirhinium', 'rhymedium', 'spiderfly', 'dapphibium', 'raffia', 'rhyming', 'dapple', 'aphrodice', 'harlesperm', 'chevronium', 'rhymney', 'pyrrhiza', 'rhinium', 'rhodium', 'cyruba', 'daffodice', 'pyrrhyme', 'arachnium', 'daffodile', 'dappled', 'drake', 'daffodils', 'crimsonbonne', 'aphrodisium', 'rhymium', 'rhinum', 'rhynmus', 'pyramus', 'rhynix', 'Dragonflower', 'rhodes', 'hydrangea', 'dragonflies', 'dragonfish', 'hydracea', 'dragonflower', 'dragon', 'guillemot', 'echinaceum', 'terracotta', 'griffin', 'chamomile', 'echeveria', 'iris', 'echinacea', 'hibiscus', 'terrapinellifolium', 'dangling', 'sphinx', 'dynamite', 'lizard', 'chrysanthus', 'lizardflea', 'dragonbear', 'lizardfly', 'crimson', 'drewl', 'lizardflower', 'terrapinellia', 'sarcaureum', 'chrysanthum', 'âmbâmbâmbâmbt', 'herbaceum', 'terrapinella', 'armamenta', 'guillemus', 'sarcaurea', 'terrapinellifolia', 'sarcaureus', 'harlequin', 'sarcasting', 'terrapinellicum', 'chrysanthar', 'chrysta', 'dapple', 'guillecenacle', 'lizardflein', 'dreggle', 'chrysticum', 'dragonbeard', 'sarcadow', 'chrysantham', 'drewlin', 'echeveriacea', 'herbaceous', 'sarcandel']"
any garden plant of the genus Alyssum having clusters of small yellow or white flowers,alyssum,1,"['alyssum', 'alysium', 'herbaceous', 'alyssium', 'flowering', 'Alyssum', 'hibiscus', 'ayssum', 'elysium', 'azalea', 'cyrubium', 'alyceum', 'saffron', 'âmbâmbellia', 'âmbâmbifolium', 'âmbâmbilla', 'cyanacea', 'âmbâmbifolia', 'saxillium', 'âmbâmbella', 'hydracea', 'âmbâmbelliceacea', 'alyssumcea', 'âmbâmbellillium', 'syrupium', 'plantacea', 'plantain', 'alyssa', 'shrubbery', 'tuliper', 'syllogium', 'alyssum plant', 'âmbâmbellicea', 'ayssium', 'âmbâmbellinium', 'âmbâmbellin', 'herbaceum', 'tulle', 'âmbâmbellillum', 'syrah', 'âmbâmbellilla', 'âmbâmbâmbium', 'alysum', 'âmbâmbellaceacea', 'âmbâmbelliacea', 'cypress', 'âmbâmbellinum', 'alyssume', 'âmbâmbellacea', 'âmbâmbâmbia', 'erythra', 'âmbâmbelli', 'axillium', 'lily', 'axillary', 'Hyacinth', 'flowering', 'plantaceum', 'chamomile', 'cornflower', 'plantation', 'Hyacinthaceus', 'daffodil', 'Hyacinthus', 'hayflower', 'stinging', 'Hyacinthyme', 'herbaceous', 'Hyacinthe', 'Hyacinthacea', 'ornamental herbaceous', 'Hyacinthacean', 'Hyacinthopsis', 'daffodile', 'Blütenbeetle', 'Blütenfleur', 'Ornithogonal', 'Hyacintheria', 'galleria', 'parakeetle', 'Blütenflocker', 'Blütenbeet', 'Blütenflock', 'echeveria', 'Blütenbutterfly', 'âmbâmbella', 'alyssum', 'Hyacinthaceous', 'Hyacinthaceum', 'Blütenflocking', 'Hyacinthacemus', 'parakeet', 'Blütenfleuca', 'Blütenblatt', 'Blütenfleece', 'daffodure', 'daffodice', 'Oryceum', 'tuliper', 'potterium']"
having complicated nutritional requirements ; especially growing only in special artificial cultures,exacting,0,"['aphrodite', 'aphrodice', 'vegetative', 'cruciferous', 'tolerant', 'nutriculous', 'nutritive', 'herbaceous', 'fermented', 'nutrientulous', 'specializarin', 'ectopic', 'corned', 'hypnetic', 'cultivar', 'lactosuccinate', 'vegetal', 'malnutritionate', 'nutrilectinally', 'dystrophic', 'cultivarized', 'nutrilectinous', 'nutriental', 'aphrodetic', 'aphronetic', 'nutritarian', 'aphrodites', 'cultivarist', 'hypnotic', 'supernutritive', 'aphrodix', 'hypnotized', 'nutritious', 'lactose', 'dietaryist', 'specializing', 'cultivate', 'corpulent', 'cynical', 'malnutrition', 'botulinum', 'aphrodite', 'nutrient', 'irritant', 'sempervirate', 'invasive', 'corneal', 'dietary', 'saucy', 'naturopathic', 'vegetative', 'sempervirulent', 'lactospermite', 'cultivated', 'tolerant', 'peculiarly nutritive', 'chimotrophic', 'meaty', 'particularly nutritive', 'spongy', 'fermentative', 'aphrodice', 'specialising', 'lactosuccine', 'adapted', 'digestible', 'plethoric', 'elaborately digestible', 'naturist', 'elaborately vegetative', 'specializopathic', 'lactosetolerant', 'artemisial', 'elaborately nutritive', 'particularly nutriental', 'lactoseed', 'Hormones', 'elaborately cultivated', 'lactosamine', 'lactospermic', 'lactosan', 'Hormone', 'herbaceous', 'lactosopic', 'palatalizomic', 'lactosotropic', 'semperviral', 'congenital', 'particularly tolerant', 'artemisiacal', 'sulphurate', 'elaborately culled', 'lactosic', 'parasitic', 'plethora', 'lactosey', 'sulphurous', 'Hormonal', 'secretive', 'conscientious']"
