Description,Solution,Prediction rank,Predictions
capable of serving a purpose well,functionality,0,"['clientii lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari', 'utilitarian', 'Guttâmbâmbetta', 'poateutical', 'able', 'aptesting', 'constient', 'suited', 'effective', 'servestabile', 'suited', 'corpulent', 'clientii moaleipentru', 'serving', 'utilitarian', 'Good', 'godly', 'utilitarian', 'godlike', 'suited', 'Testament', 'purposely dignified', 'Serving', 'constient', 'suited', 'translateible', 'corpulent', 'clientii poatipentru cerinte cerinte cerinte cerinte cerinte cerinte', 'aptly suited', 'aptly suited', 'Fitting', 'godfearing', 'commodious', 'poataptercissible', 'poatusible', 'suited', 'good', 'serving', 'serviceable', 'suited', 'goodaffiable', 'effective', 'poateutical', 'digible', 'suited', 'suited', 'good', 'able', 'dignified', 'godly', 'dignified', 'devoted', 'served', 'aptemented', 'serving', 'suited', 'purposeful', 'Sfanturable', 'serviceable', 'able', 'earthy', 'Testamentary', 'satiate', 'servesable', 'serving', 'poatprofitable', 'utilityful', 'effective', 'suited', 'utilitarian', 'poatapte', 'warrantable', 'Fitting', 'Gutshumged', 'practicalities', 'Testamented', 'aptenous', 'poatainful', 'suited', 'adzweckable', 'godserving', 'avocational', 'able', 'godfearing', 'satiate', 'manapte', 'poateutical', 'Sfantu', 'suited', 'apt', 'Handymanny', 'serviceable', 'useful', 'Fitting', 'commodely serviceable', 'capable', 'adapted', 'suited', 'autilizatoriiutilizatoriiutilizatoriiutilizatoriiutilizatoriiutilizatoriiutilizatoriiutilizatorii bruiseradmin.utilizatoriiutilizatoriiutilizatoriiutilizatorii', 'acuitätable']"
a college or university building containing living quarters for students,dormitory,6,"['living quarters', 'hostel', 'dormitorium', 'colony', 'dormitorium', 'dormitory', 'hostelry', 'quarterhouse', 'cladiri', 'hostel', 'hostel', 'quarterhouse', 'dormitory', 'dormitory', 'dormitorium', 'dormitoriums', 'hostel', 'dormitory', 'hostelming', 'hostel', 'dormitorium', 'dormitory', 'dormitorium', 'hostel', 'hostel', 'hostel', 'housing', 'hostel', 'dormitorium', 'dormitorium', 'hostel', 'colonyer', 'hostel', 'dormitory', 'dormitory', 'hostel', 'hostel', 'hostelhouse', 'living quartered', 'hostel', 'dormitorium', 'dormitorium', 'hostel', 'dormitorium', 'dormitorium', 'dormitory', 'hostel', 'collegehouse', 'hostel', 'cladiri', 'lodging', 'hostel', 'habitation', 'dwelling', 'dormitorium', 'housing', 'habitation', 'dormitory', 'dormitorium', 'dormitorium', 'dormitorium', 'hostel', 'dormitory', 'dormitory', 'dormitorium', 'hostel', 'livedquarter', 'dormitorium', 'dormitorium', 'dormitory', 'hostel', 'loghouse', 'dormitory', 'hostel', 'hostel', 'housing', 'hostel', 'hostel', 'dormitory', 'hostel', 'hostel', 'dormitorium', 'hostel', 'hostel', 'housing', 'dormitorium', 'hostel', 'coloniumism', 'hostel', 'hostelry', 'hostel', 'housing', 'dormitory', 'dormitory', 'living quarters', 'Residence', 'hostel', 'bunkhouse', 'dormitorium', 'dormitorium']"
a horse trained to lift its feet high off the ground while walking or trotting,stepper,0,"['varfuster', 'floater', 'tassel', 'varfu', 'limbste', 'trot', 'varfu', 'gallâmb', 'harp', 'taper', 'walking', 'hoop', 'faraâmbi', 'quavesty', 'limber', 'acrotized', 'jumping', 'footstalked', 'jackhundy', 'tramp', 'troll', 'walked', 'footstepped', 'gall', 'tram', 'jackhedge', 'faraday', 'gallier', 'poodle', 'limb', 'crawler', 'chevalier', 'heel', 'hedgehog', 'chevaline', 'hipstep', 'sledgefly', 'hoops', 'gallic', 'trottled', 'jackspringer', 'ballstewart', 'flottailed', 'jackeazar', 'ropin', 'echeveria', 'hulk', 'varfud', 'jackspring', 'thorn', 'float', 'faram', 'Stilt', 'footpump', 'walking', 'limble', 'trampie', 'varfusal', 'footpath', 'jackeazar', 'basket', 'walking', 'footsteal', 'nebuck', 'walker', 'drachmit', 'calf', 'jumping', 'chevrollerătă', 'quater', 'farad', 'basket', 'footspring', 'gallant', 'terragy', 'tumbler', 'varfif', 'pox', 'stutter', 'walked', 'droll', 'frog', 'foot', 'trefoil', 'chevalier', 'footstepper', 'hochfahrender', 'stilt', 'slug', 'croft', 'footstepper', 'varfâmb', 'troller', 'jackjackson', 'troll', 'stesting', 'hoops', 'jackaket', 'trodder', 'Schundel']"
in an ardent manner,ardently,1,"['ardently', 'ardently', 'passionately', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently undarduously', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'arduously', 'ardently', 'arrogantly', 'ardingly maritimely', 'ardently', 'passionately', 'ardently', 'lei', 'ardeously', 'ardently', 'arduously', 'ardently', 'livennably', 'ardently', 'keenly', 'ardently', 'ardently', 'fiercely', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'arduously', 'penitentiously', 'ardently', 'ardently', 'ardently', 'arduously', 'ardently', 'ardently', 'ardently', 'ardently', 'touched', 'ardently', 'ardently', 'ardently', 'ardently', 'arduously', 'ardently', 'ardily', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'ardently', 'passionately']"
"a female deer , especially an adult female red deer",hind,0,"['pint', 'female deer', 'deer', 'female deer', 'mullet', 'jackson', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'female', 'chevalistic', 'deer', 'varfinnle', 'deer', 'redhorn', 'varfänk', 'female tailedotte', 'female bucksharper', 'deer', 'leopard', 'varfrog', 'muzzle', 'henle', 'deer', 'ladydeer', 'sheep', 'female deer', 'multuft', 'blackflea', 'mowing', 'hound', 'drewl', 'female deer', 'squawking', 'deer', 'haywhite', 'milkbuck', 'muzzle', 'foxtail', 'deer', 'cyle', 'deer', 'deer', 'deer', 'wildhog', 'hound', 'deer', 'female deer', 'hamself', 'deer', 'mullet', 'hamlet', 'jackscrew', 'female deer', 'mullet', 'deer', 'deer', 'wildbuck', 'lady', 'deer', 'male deer', 'female', 'ladygold', 'buckskin', 'deer', 'male deer', 'americans', 'deer', 'female deer', 'female hooded', 'pinktail', 'beardeer', 'saberjack', 'female deer', 'mullet', 'deer', 'cow', 'harlequin', 'female deer', 'female mullet', 'female deer', 'erpu', 'harlequin', 'Shendon', 'herbarium', 'chamois', 'mullet', 'mullet', 'blacktail', 'female deer', 'schambling', 'female German hogcatcher', 'huddle', 'deer', 'female deer', 'femalebuck', 'sheep', 'female cow', 'mullog', 'wildbere', 'female deer', 'deluded']"
in a dishonorable manner or to a dishonorable degree,ingloriously,0,"['dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonourably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorablement', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonhibitively', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorably', 'dishonorablement', 'dishonorably']"
British soldier ; so - called because of his red coat ( especially during the American Revolution ),redcoat,7,"['rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii perform', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii', 'jackjackson', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosiiâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmb', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'redcock', 'hooden', 'rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'raccoon', 'rosii cornâmbâmbâmb', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'red coat', 'âmbâmbette', 'rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'redbonne', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosiiâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmb', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'chevron', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'mitt', 'redneck', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'âmbâmbettet', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'hoodâmb', 'pig', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'jack', 'red coat', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'jackson', 'blackchevarrier', 'red coat', 'rosii rosii rosii rosii rosii', 'red coatâmb', 'redcoat', 'chevy', 'rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'Redcoat', 'redcoat', 'redcoat', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'pommel', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii']"
an exciting and mysterious quality ( as of a heroic time or adventure ),romance,0,"['adventure', 'heroic', 'thrilling', 'heroical', 'Charakteristic', 'excitement', 'epicténiety', 'heroic', 'heroic', 'epic', 'epic', 'heroic', 'heroic', 'heroic', 'terror', 'mystical', 'humbling', 'throbbing', 'adventure', 'heroic', 'apocalyptic', 'heroic', 'heroic', 'heroic', 'gallant', 'heroic', 'epicickness', 'mystical', 'epicness', 'heroic', 'heroic', 'heroic', 'heroic', 'heroic', 'heroicalität', 'adventurelust', 'heroic', 'mystical', 'chasteness', 'epicness', 'heroic', 'mysticalität', 'heroicality', 'heroic', 'heroic', 'heroic', 'heroic', 'adventure', 'triumphant', 'epicness', 'heroic', 'epic', 'mystical', 'thrillous', 'heroic', 'mysterious', 'heroics', 'mystical', 'heroic', 'heroic', 'mystical', 'caldera', 'epic', 'Charakteristic', 'heroically', 'heroic', 'heroic', 'mystical', 'thronged', 'thrilling', 'adventures', 'heroic', 'wildness', 'imperial', 'sacristeous', 'adventure', 'heroic', 'epic', 'adventure', 'heroic', 'adventure', 'heroicalität', 'mystical', 'majesty', 'thrill', 'heroiccal', 'heroicality', 'wild', 'heroic', 'epic', 'mysterious', 'lustrous', 'adventure', 'enchanting', 'mystical', 'heroic', 'epic', 'lust', 'heroic', 'heroic']"
the property ( of a problem or difficulty ) that makes it impossible to solve,insolubility,0,"['difficulties', 'impudence', 'impure', 'fluency', 'invention', 'unsolvability', 'abstraction', 'resolvabilitate', 'acuity', 'illvârcity', 'Problemsolution', 'monopoly', 'difficulty', 'difficulty', 'troubles', 'monopoly', 'Trouble', 'itch', 'impabilitate', 'affabilitate', 'impiarthibility', 'nemsis', 'illussion', 'condition', 'requabble', 'entanglement', 'difficulty', 'utterität', 'monopoly', 'difficulty', 'nonsolvability', 'difficulty', 'enfoculation', 'difficulty', 'Problem', 'difficulty', 'impartiety', 'monopolise', 'dificulté', 'utterance', 'difficulty', 'unforeseen', 'extortionation', 'invention', 'monopoly', 'conceit', 'obstacle', 'difficulty', 'acuity', 'oddity', 'dyssolvency', 'difficulties', 'adition', 'entanglement', 'illständiness', 'difficulty', 'fluorescence', 'compulsion', 'Problemstellung', 'illgideness', 'illusion', 'obstinalty', 'potency', 'illposition', 'imparthibility', 'overcoming', 'unable', 'difficulty', 'difficulty', 'difficulty', 'illständiety', 'Problem', 'illishabilitation', 'monopoly', 'difficulty', 'impossibility', 'Troubled', 'difficulty', 'ephemeris', 'unsolvability', 'itch', 'utterness', 'peculiarity', 'occurrence', 'monopoly', 'impletent', 'dissolution', 'troubles', 'difficulty', 'difficulty', 'dickheit', 'irresolution', 'oddity', 'difficulty', 'difficulty', 'difficulty', 'unsolvability', 'impinibility', 'problem', 'unable']"
colorless soluble flammable liquid ketone used as a solvent for resins and as a paint remover and in lacquers and cements and adhesives and cleaning fluids and celluloid,butanone,0,"['ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'ketamine', 'ketone', 'ketonine', 'ketone', 'solvent', 'ketone', 'ketone', 'ketone', 'ketone', 'ketamine', 'ketonazole', 'solvent', 'solvent', 'ketone', 'ketone', 'solvent', 'ketone', 'ketone', 'solvent', 'solvent', 'ketone', 'ketone', 'ketone', 'solvent', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'keton', 'solvent', 'ketone', 'solvent', 'fluorescink', 'ketone', 'solvent', 'solvent', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'solvent', 'ketone', 'ketone', 'ketamine', 'ketone', 'ketone', 'ketone', 'solvent', 'ketone', 'ketone', 'ketone', 'citanine', 'ketone', 'ketone', 'ketone', 'ketone', 'solvent', 'ketone', 'ketone', 'ketone', 'solvent', 'ketone', 'solvent', 'ketone', 'ketone', 'solvent', 'ketone', 'ketone', 'ketone', 'ketone', 'solvent', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'ketone', 'solvent', 'staining', 'ketone', 'solvent', 'ketone', 'ketone', 'solvent', 'ketone', 'ketone', 'ketone', 'ketone']"
a person who uses snuff,snuffer,2,"['snuff', 'snuffer', 'slughandle', 'snuff', 'snuffhead', 'snuff', 'snuffjack', 'snuffhead', 'snuff', 'snuff', 'snuffy', 'snuffer', 'croucher', 'barbicking', 'snuffer', 'snuffhand', 'stinger', 'snuff', 'sting', 'snuffin', 'Swuff', 'nuff', 'stingin', 'Nuff', 'sting', 'snuff', 'manchuman', 'snuff', 'snuffin', 'snuff', 'snuffy', 'snuffer', 'bushkiller', 'snuff', 'snuffhead', 'snuff', 'snuff', 'puffin', 'jacksaw', 'cockney', 'snuffer', 'snuffhead', 'snuffer', 'piglet', 'snuffer', 'snuffy', 'snuffler', 'snuffwagger', 'snuffer', 'snuffist', 'Buzzkill', 'hound', 'corneed', 'snuffy', 'bugger', 'snuffdog', 'snuffing', 'snuffier', 'sting', 'nuffhead', 'musketpicker', 'sniffer', 'snuffs', 'bushfrown', 'nutnut', 'snuffnut', 'snuff', 'cockney', 'snuffby', 'snuffer', 'snuffiger', 'snuffjack', 'snuffer', 'snuff', 'snuffy', 'snuff', 'snuffer', 'snuffer', 'chuppinny', 'stingnut', 'snuffler', 'bushhopper', 'snuffy', 'snuff', 'puffin', 'snuffer', 'Schupper', 'snuff', 'snuff', 'snuffkiller', 'cinniff', 'snuff', 'snuffer', 'snuffer', 'puffhead', 'snuff', 'snuff', 'snuffâmbette', 'nuffnut', 'suffocation']"
a fortified defensive structure,fortress,20,"['reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'Guardhouse', 'walled', 'armory', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'wall', 'reteta reteta reteta', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta retetalistica', 'defence', 'forteification', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'Fortress', 'Fortification', 'defense', 'castle', 'defence structure', 'pitched', 'Fortification', 'defensive', 'fortress', 'defense', 'defence', 'defensive porumbell', 'walleazar', 'fortification', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'fortification', 'defensive', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat tropical proaspat proaspat proaspat proaspat', 'defenceframe', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'defencewall', 'reteta reteta reteta', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'defensive', 'armate', 'wall', 'defence', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'basalt', 'defensive structure', 'defence', 'reteta reteta', 'proaspat proaspat proaspat proaspat proaspat proaspat Audio proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'varfur', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'defensive', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'barrack', 'defence', 'castle', 'fortification', 'defensive structure', 'reteta reteta', 'armory', 'defence', 'defended', 'wall', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'fortification', 'barrack', 'defensive', 'defence', 'Fortified German', 'defensive porumberia', 'defence', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'defence', 'walled', 'barbary', 'defensive porumbement', 'siege', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'forte', 'defense', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'armored defence', 'defensive', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'barrack', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'barrack', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta reteta', 'defensive', 'reteta reteta proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'defencestructure', 'defended', 'defence', 'defence', 'reteta reteta', 'defensive', 'armeazar', 'defended', 'defense', 'defended', 'defence', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat']"
( Anglican Church ) an ecclesiastical dignitary usually ranking just below a bishop,archdeacon,0,"['Pfarrer', 'Pfarrer', 'titular', 'Pfarrer', 'papal', 'basil', 'episcopal', 'sultan', 'clecister', 'papa', 'dignitary', 'emperor', 'bishop', 'episcopal', 'varf', 'clergywoman', 'Pfarrer', 'titular', 'dall', 'archbishop', 'archected', 'paladin', 'porumbiff', 'rectâmb', 'dignitary', 'dignitary', 'cleric', 'dignitary', 'magister', 'pastor', 'Pfarrer', 'successor', 'dignitarian', 'Patriarche', 'piety', 'pastor', 'Pfarrer', 'pastor', 'dignitary', 'archbishop', 'papaliciate', 'dignitary', 'altar', 'gilded', 'ordination', 'mathrosoleate', 'Pfarrheir', 'thronal', 'sphaic', 'emperor', 'dignitary', 'throne', 'Pfarriff', 'magisterate', 'eldunciate', 'Pfarrer', 'veneration', 'dignitary', 'paladin', 'dignitary', 'senate', 'apostle', 'dignitary', 'thronister', 'thronister', 'dignitary', 'Pfarrer', 'dignitary', 'throndice', 'dignitary', 'frunzego', 'dignitary', 'dignitary', 'basilica', 'phacelon', 'bishop', 'varfiety', 'Primideric', 'pastoralt', 'dignity', 'monarch', 'clergyman', 'archbishop', 'priest', 'dignitary', 'frunze', 'gregory', 'honorary', 'Pfarrer', 'Pastorate', 'pastor', 'gregory', 'clergyman', 'Archbishop', 'dagcorn', 'episcopal', 'pastor', 'clergyman', 'lecture', 'dignitary']"
alcoholic liquor flavored with bitter herbs and roots,bitters,53,"['gingerbread', 'eucalyptus', 'stingini', 'sourdock', 'bitterling', 'bittersâmbcha', 'bittermendel', 'bittermeljon', 'bittershake', 'bitterly scharflein', 'scharfhackle', 'harp', 'bittersweet', 'bitter', 'bitternal', 'saffron', 'bittersweetâmb', 'bittersweet', 'bittersweet', 'tartura', 'bitterneedle', 'bitterfry', 'tarterâmb', 'bitterscâmb', 'gingerbread', 'bittersweet.', 'tincture', 'bittermare', 'taff', 'tartar', 'bittersfum', 'herbeering', 'aphrodice', 'sarcopenico', 'tart', 'elart', 'roasted', 'herbaceous', 'jam', 'bitterfeast', 'âmbâmbetta', 'herbaceous', 'herbeca', 'herbaceous', 'pvârâmbâmber', 'âmbâmbâmbâmbâmb', 'harlequin', 'bitter', 'scharfkraut', 'herbâmbâmb', 'bitter', 'alcoholic', 'bitters', 'bittercap', 'alcoholic', 'bittersweet', 'tincture', 'tincture', 'tartarc', 'herbâmbâmbi', 'bittercâmb', 'bitterness', 'bittersweet', 'bittersweet', 'chocolar', 'bitter', 'bitter', 'bitters', 'bittermaid', 'bitters', 'slawfest', 'harry', 'bitter', 'alcoholic', 'tartarâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmbâmb', 'tartar', 'sarvenging', 'effervescence', 'bitterbeer', 'tincture', 'alcoholic', 'tincture', 'bittermermaid', 'bitter', 'stingin', 'tarturous', 'haydenâmb', 'bitterbread', ' ensured', 'bitter', 'tartan', 'spirell', 'frog', 'gingerbread', 'sting', 'bitterharlot', 'alcoholics', 'bittersweet', 'bittersnack', 'bitterbeer']"
