Description,Solution,Prediction rank,Predictions
causing a surge of emotion or excitement,electrifying,0,"['Feuerfreude', 'gratifying', 'bubbling', 'stupendous', 'rush', 'buzzing', 'emoțion', 'ravishing', 'thrill', 'ravishing', 'agitated', 'emoțiridal', 'psychedelic', 'Feuerfreude', 'boâmb', 'roaring', 'dorintzing', 'wildfire', 'buzzing', 'bursting', 'emoțion', 'emotion', 'pulsating', 'âmbâmbâmbtâmbâmbt', 'ravishing', 'buzzing', 'pulsation', 'upbeat', 'agitated', 'emoțizifying', 'pulsing', 'wildfire', 'pulsing', 'agitating', 'pulsating', 'flashback', 'emoțizing', 'emoțion', 'pulsation', 'ravishing', 'agitated', 'emoțithronin', 'ravishing', 'roaring', 'hochspousing', 'emotions', 'resonant', 'arousing', 'roaring', 'ravishing', 'emoțion', 'bubbling', 'psychedelic', 'emoțial', 'emoțion', 'emoțive', 'emoțiment', 'emoțion', 'surge', 'buzzing', 'pulsate', 'ravishing', 'pumped', 'agitating', 'energized', 'ravishing', 'ravishing', 'emoțizing', 'pulsating', 'emoționate', 'ravishing', 'rout', 'soaring', 'puffed', 'ravishing', 'pulsate', 'agitated', 'ravishing', 'ravishing', 'pulsating', 'dynamitous', 'bursting', 'flaming', 'ravishing', 'emoțior', 'ravishing', 'energized', 'pulsate', 'zest', 'excited', 'ravishing', 'emotion', 'confâmbâmbâmb', 'adrenaline', 'pulsating', 'throbbing', 'elation', 'ravisent', 'thrill', 'buzzing']"
raising the stakes in a card game by a factor of 2,doubling,7,"['2x2', 'translate', 'dice', 'rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii increasing', 'doubling', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii', 'doubling', 'doubling', 'doubling', 'rosii rosii rosii rosii rosii rosii', 'zweifold', 'doubling', 'sidestepping', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'double', '2x2', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'doubling', 'upping stakes', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'edge', 'rosii rosii rosii rosii rosii rosii rosii', 'zwei', '2x', 'bet', 'gambolia', 'rosii rosii rosii rosii rosii', 'double', 'rosii rosii rosii rosii', 'double', 'double', 'upping stakes', '2xilliards', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', '2x', 'stakefighter', '2/2', 'rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii', 'translate', 'frunze', 'stakes', 'frunze', 'erhöht', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'translate', 'clientii moalei', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'poato', 'rosii rosii rosii rosii rosii', 'translate', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii', 'varfus', 'odds', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii', 'cardspiel', 'doubling', 'doubling', '2x', 'doubling', 'sideditch', 'chipping', 'stakes', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'lesser', 'copious', '2x stakes', 'doubling', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'raised', 'double', 'dublin', 'frunze', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii', 'stakes', 'chipping', 'treble', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'play', 'chipping', 'rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'translate', 'rosii rosii rosii rosii rosii rosii rosii rosii', 'doubles', 'stakes', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'rosii rosii rosii rosii rosii', 'doubling']"
enclosed in a package or protective covering,packaged,79,"['package', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'protectively', 'chamfered', 'packing', 'protectively', 'sealed', 'packages', 'package', 'Verpackung', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'packing', 'packing', 'protective sleeves', 'packing', 'protective', 'Verpackung', 'Package', 'protectively', 'protected', 'protectively', 'Protective', 'packages', 'boxed', 'packaging', 'protective', 'packs', 'taiatidea', 'protectively', 'packaging', 'enclosed', 'protected', 'packing', 'Protective', 'packing', 'Protective', 'enclosed', 'packaging', 'sack', 'packs', 'protective wrapping', 'packing', 'packing', 'protective sheet', 'protectively', 'packing', 'protectively', 'protective', 'packages', 'packages', 'protectively', 'packing', 'protectively', 'protective protectively', 'packing', 'Packaged', 'package', 'protectively', 'package', 'package', 'protectively', 'packages', 'protectively', 'protective package', 'packs', 'packing', 'protective protectively', 'protected', 'packing', 'pack', 'protectively', 'zip', 'protective', 'packing', 'packing', 'packable', 'protectively', 'package', 'packaged', 'packages', 'packing', 'packed', 'protected', 'packages', 'packaged', 'packaging', 'clothed', 'packing', 'packaged', 'packing', 'Box', 'Pack', 'packaging', 'taiatidea', 'packaged', 'pack', 'protectively', 'protectively', 'packed', 'protectively']"
"exempt by means of an official pass or letter , as from customs or other checks",frank,0,"['passe', 'exception', 'passed', 'passable', 'Passport', 'expedited', 'apex', 'exception', 'estex', 'customsman', 'taxalisable', 'bordering', 'issued', 'expedient', 'customs', 'customs', 'Passport', 'expedited', 'receipted', 'postulate', 'scanted', 'permits', 'passed', 'affray', 'cautioned', 'stamped', 'scan', 'scantifically', 'committed', 'stamp', 'handen', 'expedite', 'expedient', 'expedited', 'affrailed', 'passed', 'passing', 'scan', 'cautioned', 'passeport', 'issued', 'customs', 'passing', 'scannable', 'taxed', 'expedited', 'visa', 'permits', 'permits', 'exemption', 'issued', 'nack', 'expedience', 'bills', 'issued', 'embroidered', 'expâmb', 'translate', 'cleared', 'auspices', 'expedited', 'cleared', 'borderextrusion', 'estoppel', 'cleared', 'waived', 'absent', 'expedited', 'passported', 'clearance', 'clearance', 'scuzchamber', 'stamp', 'stamp', 'immunized', 'scan', 'delegated', 'cautioned', 'excempt', 'expedited', 'exemption', 'sworn', 'bills', 'handing', 'exemption', 'customarily exempted', 'customs', 'expedited', 'exception', 'passeport', 'extradition', 'issued', 'cautioning', 'exemption', 'cleared', 'waived', 'expedited', 'borderwise', 'sworn', 'expedited']"
a person who makes deceitful pretenses,imposter,0,"['deceitful', 'prankster', 'lying', 'shreddler', 'hedgehog', 'liefarer', 'sneaker', 'christian', 'deceiver', 'lying', 'pretupin', 'tartaceous', 'pretender', 'phony', 'scammer', 'baiter', 'fool', 'vile', 'sextanic', 'looney', 'trick', 'troll', 'huffing', 'cockle', 'jacky', 'feckless', 'swindler', 'predatory', 'deceiver', 'trick', 'trothead', 'hype', 'maflinder', 'luck', 'teasing', 'frighthound', 'porumbawing', 'frauder', 'pretextionist', 'grope', 'pretextory', 'lark', 'pretustimate', 'chamâmber', 'chaste', 'scamper', 'dagger', 'lying', 'flucker', 'champion', 'constructionist', 'deceitful', 'stubbler', 'hustletroller', 'troll', 'cinch', 'stinger', 'deceitful', 'lieder', 'stuggle', 'hoodrustler', 'prankster', 'plethorin', 'pretrochery', 'pretupiety', 'pretextery', 'slander', 'chambot', 'pretuphand', 'varfix', 'cherub', 'rascal', 'maniacan', 'deceiver', 'stusced', 'preten rescuer', 'corn', 'itch', 'bottlingtrolle', 'faker', 'stutchman', 'pretupinous', 'fake', 'faker', 'lieper', 'pretney', 'fool', 'liesmer', 'tartaceous', 'deceiver', 'hypwine', 'lying', 'lie', 'lieber', 'deceitful', 'baitdoor', 'fencher', 'snitch', 'deceitful', 'cloker']"
fruit with yellow flesh ; related to custard apples,papaw,0,"['tartur', 'fruity', 'apple', 'apple', 'custard', 'jackfruit', 'tartar', 'tart', 'pike', 'custard', 'piling', 'tartar', 'crips', 'orange', 'pilmon', 'tartaceous', 'custard', 'pommeapple', 'enigmatic', 'zesty', 'carmel', 'oranges', 'crawberry', 'calâmb', 'pinot', 'calcâmbâmb', 'fruit', 'yellow', 'jackfruit', 'tart', 'cockle', 'custard', 'tart', 'custardückal', 'scupuce', 'tartaceous', 'juwue', 'custard', 'tart', 'oatmeal', 'tartar', 'corny', 'pinscherapple', 'sarcappany', 'piquil', 'cusp', 'sweetened', 'pike', 'custard', 'tart', 'custard', 'cockwürce', 'ginger', 'orange', 'pâmbâmbâmb', 'âmbâmb', 'reâmb', 'puffer', 'tart', 'custard', 'pucker', 'jackapple', 'custard', 'sweetlear', 'tartulus', 'fruit', 'hibiscuver', 'custard', 'cripâmbâmb', 'tartice', 'pike', 'fruited', 'custard', 'âmbâmbâmb', 'pinkfruit', 'jake', 'ebony', 'jab', 'tartaceous', 'tartarc', 'orange', 'custard', 'apple', 'custardy', 'tartapple', 'pommelück', 'sweetalce', 'emerald', 'tartan', 'muske', 'tartar', 'cripe', 'custard', 'tartar', 'orange', 'orange', 'tart', 'jackfruit', 'tartaceous', 'mauling']"
a well or other hole in which water has collected,sump,0,"['drained', 'watershed', 'well', 'aqueous', 'gullet', 'swell', 'sturgeon', 'mudleway', 'well', 'crevice', 'welledge', 'pooling', 'crevice', 'pond', 'holes', 'pond', 'ditch', 'cultivation', 'culfage', 'wellhead', 'waterhole', 'dam', 'Waterwell', 'well', 'ruchledge', 'well', 'waterhole', 'pore', 'tapfewerhole', 'Holl', 'pooled', 'reservoir', 'water Well', 'waterhole', 'Loch', 'ledge', 'cultation', 'ditching', 'drain', 'groin', 'waterhole', 'pond', 'ditch', 'waterhole', 'well', 'drainhole', 'waterhole', 'borehole', 'reservoir', 'drain', 'water Küste', 'saltwell', 'tap', 'well', 'drilled', 'Holge', 'reservoir', 'pond', 'waterhole', 'pockets', 'sinkhole', 'waterhole', 'reservoir', 'hole', 'culvert', 'rockfish', 'holes', 'depth', 'depth', 'reservoir', 'wellwater', 'waterwell', 'drain', 'pond', 'waterhog', 'drain', 'swelled', 'drain', 'ditch', 'culvert', 'waterwell', 'septic', 'watering', 'waterlogged', 'sinkhole', 'swell', 'waterhole', 'drilled', 'watershed', 'bore', 'drain', 'well', 'waterhole', 'swell', 'waterhole', 'digging', 'waterwell', 'drain', 'well', 'collectoir']"
in that case or as a consequence,then,0,"['clientii moaleci', 'clientii moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii moalei adica adica adica2ExistaExista situatie situatie sunetul', 'frunzes', 'clientii lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari lucrari', 'clientii moalei adica moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii solutiii', 'beggar', 'suffering', 'arising', 'resultant', 'clientii moalei adica adica adica adica adica adica adica adica adicaLaure5cze', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'subsequently', 'collaterally', 'clientii moaleveti adica adica adicacandul', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'Awards', 'disposed', 'a consequence', 'clientii moalece situatie situatie situatie situatie situatie situatie situatie situatie situatie situatie situatie situatie situatie situatie situatie situatie', 'triggered', 'clientii', 'compulsion', 'rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii rosii', 'referred', 'clientii are solutiile investitii investitii investitii investitii investitii investitii investitii investitii investitii investitii investitii investitii investitii investitii investitii', 'frunze', 'arising', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii moalei adica adica adica adicadecisiAVI', 'frunze', 'clientii moalesiveti', 'Județeanement', 'frunzegoing', 'Județeanis', 'clientii', 'consequentially', 'frunze', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'corresponding', 'frunze', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'convocation', 'if therefor', 'consequence', 'consequentially', 'consequentially', 'clientii moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'likewise', 'clientii moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'frunze', 'frunze', 'conjecture', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii moalei adica adica adica2policy situatie situatie situatie situatie situatie situatie situatie situatie situatie situatie', 'compulsion', 'translate', 'primarily', 'clientii moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'so', 'clientii moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii placuti moalei', 'consequence', 'clientii moalei', 'consequently', 'referred', 'clientii moalei', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'dash', 'a consequence', 'consequentially', 'therewith', 'clientii moalei adica adica adicaabila moale moale moale moale moale moale moale moale moale moale moale moale', 'clientii', 'arising', 'averted', 'daft', 'rosii rosii rosii rosii', 'clientii moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'Caused', 'clientii moalei moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'senzatiing', 'subsequently', 'hastening', 'clientii moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale moale', 'referred', 'concomitant', 'referred', 'seizure', 'Sfantm', 'a consequence', 'clientii moalei adica adica adica adica adicaata investitii investitii investitii investitii investitii investitii investitii investitii investitii', 'clientii moalei adica adica adica', 'consequently', 'foregoing', 'frunze']"
a mixture of oxygen and acetylene ; used to create high temperatures for cutting or welding metals,oxyacetylene,0,"['phthalazin', 'cadmium', 'sulphate', 'acetylene', 'solvent', 'acetenol', 'acetylacetyl', 'acetylene', 'carbonaceous', 'acetylacethenol', 'acetylcarbonate', 'neoprene', 'meltingmer', 'acetylene', 'typhophenol', 'acetylene', 'acetylène', 'acetylene', 'acetyl', 'solvent', 'acetyl', 'acetylene', 'acetyl', 'propane', 'acetyl', 'acetylene', 'aceyton', 'acetalytic', 'acetyl', 'vapor', 'temperaceous', 'acetylchloride', 'xenoether', 'acetane', 'acetylene', 'acetylene', 'tempering', 'acetyl', 'acetyl', 'acetylene', 'acetyl', 'acetrexal', 'acetenhydrous', 'solvent', 'bromide', 'phenolic', 'acetylenedicarbonate', 'acethyl', 'acetylène', 'acetyl', 'acetylène', 'acethyl', 'acetylchlorine', 'acetylcarbonate', 'acetylurethane', 'acetyl', 'acetal', 'acetahenol', 'acetylène', 'acetyl', 'acetylbenzene', 'acetylcarbonate', 'temperate', 'acetyl', 'acetylene', 'acetylène', 'acetylene', 'acetyl', 'xenotherium', 'acetylcarbonate', 'acetallin', 'acetylene', 'sulphur', 'acetylphenol', 'acetylene', 'acetyl', 'acetylene', 'acetylene', 'tempering', 'temperate', 'acetylene', 'acetylene', 'acetalène', 'acetylene', 'acetylene', 'acetylurethane', 'solvent', 'glue', 'acetylene', 'acetyl', 'acetylene', 'acetylene', 'thermomagnetization', 'acetyl', 'welding', 'aceteal', 'aceloxacetal', 'acetyl', 'graphalization', 'acetylphenol']"
to feel or express sympathy or compassion,commiserate,0,"['dorintzing', 'sympathy', 'compassion', 'dorintsement', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'empties', 'dorintd', 'sympathy', 'sympathy', 'dorintze', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathying', 'sympathy', 'sympathy', 'dorint', 'emoțifü', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'suffering', 'sentimentally', 'sympathy', 'sympathetically', 'sympathy', 'sympathy', 'compassion', 'dorintze', 'sympathy', 'sympathy', 'sympathyed', 'sympathy', 'sympathy', 'compassion', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathetically', 'sympathy', 'hurt', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'dorintd', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathetically', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'dorintzed', 'sympathy', 'compassion', 'dorintze', 'sympathy', 'sympathy', 'sympathy', 'dorintze', 'dorintfüness', 'empathy', 'sympathy', 'sympathetic', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy', 'sympathy']"
a garmentmaker who performs the finishing steps,stitcher,0,"['finishing', 'finishing', 'finishingleaf', 'finishing', 'finisher', 'finishing', 'finishing', 'finisher', 'finishingist', 'finisher', 'finishingist', 'finishingist', 'seamcrepper', 'Finisher', 'pastry', 'finishing', 'finishing', 'finisher', 'finishing', 'crook', 'finishing', 'finishing', 'finishing', 'finishingmer', 'finishingist', 'finishing', 'finishingmann', 'finishingist', 'finishingman', 'finishing', 'finishing', 'seammaker', 'finishingman', 'finishing', 'finishing', 'polisher', 'finishing', 'finishing', 'finishing', 'finishings', 'finished', 'finishingist', 'finishing', 'finishing', 'lactück', 'finishingist', 'finishing', 'finishing', 'finishingmer', 'sewingmachiner', 'finishing', 'finishing', 'finishing', 'finisher', 'finishingmann', 'finishings', 'finishingmann', 'finishing', 'finishing', 'finishing', 'finishing', 'finishing', 'finishing', 'finishingist', 'finishing', 'finishing', 'finishingman', 'finishing', 'garmentmaid', 'finishingist', 'finishedizer', 'finishing', 'finishing', 'finishing', 'finishing', 'worker', 'finishing', 'finishing', 'finishing', 'finishing', 'retetaste', 'finishingmer', 'finishing', 'finishingist', 'finishingsmith', 'finishingsmith', 'finishing', 'finishingist', 'finishingist', 'finishing', 'finishing', 'regler', 'confectioner', 'finishing', 'finishing', 'finishingist', 'finishing', 'finishing', 'finishing', 'finishinglead']"
an ability that has been acquired by training,skill,2,"['acquired', 'skill', 'acquisition', 'skill acquisition', 'skill', 'skill', 'skill acquired', 'acquired skill', 'training', 'skill acquired', 'acquired', 'skill acquisition', 'skill acquired', 'training', 'training', 'training', 'skill', 'skill', 'skill acquisition', 'training', 'training', 'skill', 'innate skill', 'skill', 'skill acquisition', 'art', 'training', 'skill acquired', 'acquisition', 'acquired', 'competency', 'skill', 'skill', 'skill', 'mastery', 'skill', 'skill', 'adancement', 'skill Acquisition', 'trained', 'mastery', 'acquired', 'ability', 'skill acquired from training', 'lacundity', 'training', 'skills acquired through training', 'skill', 'specialty', 'skill', 'training', 'training', 'acculturation', 'skills acquired', 'training', 'initiation', 'skill', 'ability acquired', 'training', 'training', 'skill', 'proficiency', 'training', 'ability acquired by training', 'training', 'skill acquired', 'acquired', 'training', 'skill acquired', 'skill Acquisition', 'training', 'training', 'skill', 'acquired skill', 'skill', 'skill', 'education', 'innate skill', 'skill acquisition', 'skill', 'skill acquired', 'acquired', 'acquired', 'training', 'skill acquired', 'skill acquired', 'skill', 'abilities acquired through training', 'skill', 'skill', 'disciplined', 'skill acquisition', 'training', 'savoirfaire', 'skill', 'training', 'skill', 'training', 'skill', 'skill acquired']"
with sweetening added,sugared,0,"['sweetener', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetener', 'sweetened', 'sweetened', 'sweetener', 'sweetened', 'sweetened', 'sweetening', 'sweetener', 'sweetener', 'sweetener', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetening', 'sweetened', 'sweetened', 'sweetener', 'sweetened', 'sweetener', 'sweetened', 'sweetened', 'sweetened', 'sweetening', 'sweetened', 'sweetened', 'sweetening', 'sweetener', 'sweetening 3-serving', 'sweetened', 'sweetened', 'sweetener', 'sweetened', 'dulcetenole', 'sweetened', 'sweetened', 'sweetened', 'sugarening', 'sweetened', 'sweetening', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetener', 'sweetener', 'sweetened', 'sweetener', 'sweetened', 'sweetening', 'sweetening', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweetening', 'sweetened', 'sweetened', 'sweetened', 'sweetener', 'sweetening', 'sweetened', 'sweetened', 'sweetened', 'sweetening', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'sweet', 'sweetening', 'sweetened', 'sweetening', 'sweetened', 'sweetened Swim', 'sweetener', 'sweetened', 'sweetened avec sweetener', 'sweetened', 'sweetened', 'sweetened', 'sweetened', 'Sweetening', 'sweetened']"
a throne that is the official chair of a bishop,cathedra,0,"['throne', 'chair', 'crowning', 'chair', 'throne', 'clientii throne', 'chair', 'shepherdship', 'chair', 'chairthrone', 'clientii', 'throne', 'headney', 'chair', 'clientii', 'thronoir', 'Governor', 'episcopate', 'throne', 'clientii cup', 'throne', 'chairthrone', 'throne', 'throne', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'papal', 'throne', 'seat', 'head', 'throne', 'chair', 'clientii', 'chair', 'papa', 'clientii thronal', 'throne', 'throne', 'clientii throneazatur', 'throne', 'papathrony', 'throne', 'chair', 'throne', 'throne', 'chair', 'Chair', 'clientii potrivice', 'throne', 'proaspat chair', 'thrones', 'clientii', 'throne', 'throne', 'clientii', 'chair', 'thro stabilised', 'throne', 'chair', 'headcounty', 'throne', 'throne', 'clientii', 'chair', 'chair', 'clientii clientii consiliului', 'Chair', 'throne', 'throne', 'clientiithrorici', 'clientiithropy', 'throne', 'clientii', 'throne', 'throne', 'throne', 'chair', 'chair', 'clientii', 'chair', 'clientii clientii solutiii', 'paparic', 'clientii', 'proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat proaspat', 'throne', 'chair', 'chair', 'Chair', 'throne', 'throne', 'chair', 'papal', 'thronal', 'throne', 'clientii', 'papal', 'throne', 'clientii', 'throne', 'throne', 'clientii arei']"
of or being the lowest female voice,contralto,0,"['lowly', 'lowvoiced', 'plupping', 'low', 'voice', 'low', 'laâmbalty', 'lowest', 'voice', 'low', 'lowest', 'vocalist', 'dvârvârvâr', 'lowvoiced', 'lowest', 'flautish', 'low', 'low', 'plutocerous', 'lowest', 'Lowspokes', 'âmbâmbâmbtledge', 'low', 'lowvârvârvâr', 'lowest', 'low', 'voice', 'voiced', 'low', 'ascended', 'low', 'low', 'low', 'low', 'voicele', 'plup', 'lindervârvâr', 'vârvârvârvârvârvârvârvârle', 'lowest', 'low', 'voice', 'low', 'low', 'low', 'voice', 'voice', 'low', 'low', 'low', 'lower', 'lowelesta', 'low', 'low', 'lower', 'linguril', 'low', 'low', 'lowest', 'Tiefe', 'acallous', 'slurping', 'feminine', 'ventvârvârvârle', 'lowest', 'lowest', 'lowest', 'lower', 'micvârvârnces', 'lower', 'voice', 'lowest', 'low', 'lowship', 'voice', 'lowestvoiced', 'lowlewd', 'pluâmbula', 'pluminous', 'voiceless', 'subscalding', 'lowest', 'low', 'voice', 'down', 'linguril', 'lowest', 'lower', 'voice', 'low', 'lowest', 'low', 'voiceless', 'lowvoiced', 'lao', 'pluâmb', 'low', 'feminine', 'low', 'lower', 'lowface']"
"of or pertaining to atmospheric phenomena , especially weather and weather conditions",meteoric,0,"['meteorological', 'meteorologically', 'meteorological', 'meteorological', 'Philippine', 'atmospheric', 'meteorological', 'meteorological', 'meteorological', 'meteorological', 'atmospheric', 'meteorologische', 'meteorological', 'aeronautical', 'atmospheric', 'atmospheric', 'meteorological', 'meteorologische', 'meteorological', 'meteorological', 'meteorological', 'weatherrelated', 'meteorological', 'atmospheric', 'weatherrelated', 'meteorological', 'meteorological', 'climatological', 'weatherrelated', 'meteorological', 'meteorologic', 'polar', 'weathered', 'meteorological', 'meteorologic', 'meteorological', 'meteorological', 'meteorological', 'meteorological', 'atmospheric', 'meteorological', 'temporal', 'meteorological', 'Klimatologic', 'meteorological', 'atmospheric', 'atmospheric', 'meteorological', 'meteorological', 'meteorological', 'atmospheric', 'meteorological', 'meteorological', 'atmospheric', 'meteorological', 'aeronautical', 'meteorological', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'meteorological', 'meteorological', 'meteorological', 'meteorological', 'atmospheric', 'meteorological', 'meteorologic', 'aerodynamic', 'meteorological', 'meteorological', 'meteorological', 'meteorological', 'meteorological', 'meteorological', 'weathery', 'atmospheric', 'meteorological', 'meteorological', 'meteorological', 'meteorological', 'atmosphere', 'meteorological', 'aerodynamic', 'meteorological', 'atmospheric', 'atmospheric', 'meteorological', 'atmospheric', 'meteorological', 'weather', 'meteorological', 'atmospheric', 'meteorological', 'meteorological', 'meteorological', 'meteorologically', 'meteorological', 'meteorological', 'meteorological']"
